Year,Reg,Group,Bra15,Bra16,Bra17,Bra18,Bra19,Bra20,Bra21,Bra22,Bra23,Bra24,Bra25,Bra26,Bra27,Bra28,Bra29,Bra30,Bra31,Bra32,Bra33,Bra34,Bra35,Bra36,Bra37,Bra38,Bra39,Bra40,Bra41,Bra42,Bra43,Bra44,Bra45,Bra46,Bra47,Bra48,Bra49,Bra50,Bra51,Bra52,Bra53,Bra54,Bra55
2016,1166,R,999,11873,18110,53476,83544,73884,78395,81996,83147,102646,94017,95126,78547,84017,72030,56692,69379,47744,45806,41569,34052,30495,22602,16383,11824,10435,4704,4270,2415,1814,1194,585,0,0,0,0,0,0,0,0,0
2016,1168,T,3643,6008,17080,33507,45928,56660,66156,73992,84346,94173,103896,103378,91614,96472,96286,90975,82122,69937,63554,50637,45953,36764,26043,21227,15473,10595,8021,5123,1929,827,134,0,0,144,0,0,0,0,0,0,0
2016,1168,U,2753,5412,14090,24454,35845,48739,57547,67080,78195,92208,99923,106560,90004,101132,100561,99014,87028,72351,65208,53274,49779,38353,28090,22213,16522,11595,8980,4998,1996,1130,0,0,0,237,0,0,0,0,0,0,0
2016,1168,R,4867,6895,21845,48511,61868,68984,80020,85483,95474,97932,111612,97032,94822,87542,88202,75176,72184,65169,60347,45533,38316,33721,22191,19433,13644,8846,6422,5328,1819,354,344,0,0,0,0,0,0,0,0,0,0
2016,1128,T,2985,6581,14908,30186,49341,64865,74182,80795,100093,102039,113402,114480,111252,110017,103979,97867,88824,82393,72632,64377,53896,46203,38336,24730,22996,14918,9770,5370,3239,2315,1230,116,0,0,0,0,0,0,0,0,0
2016,1128,U,2210,4720,12163,25195,44335,56479,67478,77867,93440,96671,110335,115677,115459,109908,105406,102382,91675,84004,76551,66445,55585,47676,37691,24772,23220,14206,10673,4659,4086,2649,1146,0,0,0,0,0,0,0,0,0,0
2016,1128,R,5435,13146,25987,53274,69133,96104,101710,93792,130566,125321,125604,109878,94994,110438,98515,80861,77429,75560,55689,55647,47002,40152,40995,24560,22111,17741,6275,8082,0,1053,1529,510,0,0,0,0,0,0,0,0,0
2016,1170,T,3992,7110,14007,32946,50819,55898,75679,77222,90849,98779,98412,95461,101824,96520,95218,81622,76178,73329,68192,54823,52880,37785,31773,26954,17986,13192,8196,4156,2779,1434,452,191,207,211,0,0,0,0,0,0,0
2016,1170,U,3732,6188,12433,29996,45061,53242,69985,76172,89144,96433,100520,96943,106157,103229,105060,86052,84211,79270,74405,60481,55879,38891,33429,25749,18584,13184,7929,4331,2873,1733,469,124,136,141,0,0,0,0,0,0,0
2016,1170,R,4746,9831,18640,42097,68513,64069,93009,80288,96060,106005,91799,90838,88704,76961,66375,68139,51691,55480,48962,36551,43120,34182,26230,30996,15969,13219,9101,3550,2444,400,394,414,434,424,0,0,0,0,0,0,0
2016,1178,T,1749,5722,12897,26935,41609,55888,60938,75551,81617,95509,104652,109016,112628,110881,114637,104050,97142,89801,77852,74222,61824,52718,41549,29289,24720,20058,11557,5259,4641,1967,1221,345,358,120,0,0,0,0,0,0,0
2016,1178,U,1656,4710,12073,24815,39194,53618,58544,74156,77593,91048,100956,107955,113786,112737,114929,105375,99019,92065,81081,77475,61901,53774,42299,30515,25875,20876,10510,4452,4481,1831,1330,416,438,148,0,0,0,0,0,0,0
2016,1178,R,2181,10471,16694,38717,54827,66911,72421,82687,105150,124260,128141,115385,105974,100376,112984,96354,85625,75862,58339,54843,61379,46854,37415,22518,18392,15460,17265,9619,5502,2665,672,0,0,0,0,0,0,0,0,0,0
2016,1145,T,441,1398,4143,11367,21477,33134,46083,57046,63742,74894,77752,85975,98057,104174,106156,92981,87396,83429,76142,66770,55620,48153,43088,34654,27953,20195,14281,9590,5831,3623,1726,1211,681,464,346,126,196,128,111,20,117
2016,1145,U,426,1394,4085,11185,21198,32931,45911,56695,63396,74132,77035,84924,97162,103055,105143,92122,86605,82422,75649,66192,55065,47545,42658,34325,27858,20136,14189,9507,5767,3608,1734,1213,688,469,338,116,198,129,113,20,118
2016,1145,R,1638,1704,8937,26270,44635,50548,60914,85900,94118,145338,148310,187294,178006,198620,189247,166548,153953,163934,114737,111788,103704,101824,78665,61475,35806,25372,22502,16957,11566,4941,1021,1040,0,0,1059,1027,0,0,0,0,0
2016,3100,T,1434,4668,11875,22279,35212,46563,57653,66234,73269,87266,96823,105830,111812,112619,113799,106541,100150,91322,80952,71587,61769,54135,43964,34330,27150,19374,12228,8213,4744,2655,1353,679,457,169,166,53,60,48,36,26,32
2016,3100,U,1259,3936,10221,18339,30410,41568,52555,60906,66886,81445,92784,103129,111512,112834,115378,108780,102526,93660,83098,73577,63164,55802,45217,35404,28175,20135,12748,8461,4938,2758,1467,745,514,201,198,50,72,57,44,31,39
2016,3100,R,2265,8510,21220,51286,70344,80368,92673,102806,126340,140669,130746,126918,114043,111058,102583,90486,83207,74847,66009,57983,52252,42828,35752,27351,20503,14510,8924,6652,3539,2024,654,291,146,0,0,64,0,0,0,0,0
2016,1186,T,2407,7244,12191,27286,38877,50198,55762,64646,88889,95664,108224,114921,126970,121736,126322,113849,115643,93075,80136,64887,61186,52499,36913,34283,24577,19022,11288,5087,4586,1513,1104,473,0,0,0,0,0,0,0,0,0
2016,1186,U,2177,6740,12273,23805,30453,43216,45624,56656,82486,82522,97326,101868,116092,117414,119635,110383,107590,88713,80323,64218,61486,52185,37323,34504,23740,18868,11631,5148,4825,1331,1362,293,0,0,0,0,0,0,0,0,0
2016,1186,R,3268,9337,11751,58076,124248,102941,117647,109865,144462,284360,227929,239700,217213,154251,178166,140695,171149,122102,78928,69231,59347,54325,34713,33142,29101,19802,9621,4805,3534,2301,0,1219,0,0,0,0,0,0,0,0,0
2016,1187,T,1636,4117,19036,34872,53853,68228,80700,90963,102823,129458,133028,141005,137251,131587,127760,113248,102828,90199,78888,68616,59969,53638,44170,33345,24002,19975,11549,6777,4182,2507,651,167,515,0,0,0,0,0,0,0,0
2016,1187,U,1810,3301,15926,24552,40509,50752,61748,74425,79584,95932,107301,120156,119906,114972,114082,106113,92905,84375,73646,62269,57362,51442,39834,30418,23601,20432,9988,5577,3848,2138,808,212,666,0,0,0,0,0,0,0,0
2016,1187,R,1037,7528,33378,117514,157835,169811,195373,182946,315789,644401,406607,315005,256158,232584,205635,152830,162698,125419,108401,104414,73741,64380,64516,46457,25791,17872,18639,11891,5564,4045,0,0,0,0,0,0,0,0,0,0,0
2016,1111,T,916,4262,13152,28959,49004,57560,62374,83631,89314,113343,120424,134230,125458,121219,119168,113836,101406,87252,84958,71370,62030,52393,41713,29309,24398,17207,9930,7121,3599,2109,391,677,0,0,0,127,0,0,0,0,0
2016,1111,U,482,3430,9337,21815,40249,48072,51169,61545,64446,86254,98041,112395,109548,106791,109129,104422,96398,83091,82316,68546,59173,50204,40234,28615,24087,16212,9685,6822,3613,1866,331,698,0,0,0,0,0,0,0,0,0
2016,1111,R,2287,7411,30130,80740,109428,122611,140030,277574,516892,823256,420022,343144,254021,228870,195837,182927,136861,115336,101372,87597,77782,63978,49072,32682,25854,21680,10999,8318,3548,3071,615,604,0,0,0,490,0,0,0,0,0
2016,111,T,7117,7752,20243,77449,95694,85308,126168,164948,146199,185000,236220,235714,171521,131653,160315,136000,122734,114525,91720,101430,81744,66845,41184,49738,37791,28436,16420,19608,9917,0,0,0,0,0,0,3140,0,0,0,0,0
2016,111,U,5155,0,6098,66465,76433,69182,50420,94444,102894,137536,172662,218182,131474,95868,126844,140625,114671,110390,85926,100787,75908,63796,38278,49180,35842,30888,16064,17021,9174,0,0,0,0,0,0,0,0,0,0,0,0
2016,111,R,11494,22727,48193,111111,153846,134615,507042,1071429,580645,509804,527473,300000,344828,330275,433735,109091,161290,140000,127273,104478,109375,82645,53333,51948,46154,17391,18018,28169,11834,0,0,0,0,0,0,9756,0,0,0,0,0
2016,1119,T,369,5871,13292,25324,48387,61505,71585,80112,94077,108063,124675,127013,132312,132518,126911,122796,107016,98709,80414,69784,66237,50792,45535,33227,26155,18589,9577,7823,3255,2432,926,827,281,138,0,0,0,0,0,0,93
2016,1119,U,260,5564,12554,19519,41507,51731,63666,72497,81746,94256,116141,118794,128661,124620,126274,124227,106208,100292,81488,72065,69168,52001,47219,34864,27143,19151,10124,8176,3174,2777,721,955,403,200,0,0,0,0,0,0,136
2016,1119,R,636,6739,15612,46243,71043,90873,100088,106902,149640,181906,162672,161432,148082,168043,129678,116484,110648,91948,75969,60575,54694,46158,39317,27126,22531,16598,7714,6689,3499,1464,1492,495,0,0,0,0,0,0,0,0,0
2016,1127,T,2323,7399,10703,27899,40718,50120,69301,81395,90251,102679,106361,110959,115343,110259,110894,102942,92691,89796,74051,70333,63086,49534,43504,32918,27153,19203,8825,7692,5046,2516,1277,446,469,0,0,0,0,0,0,0,0
2016,1127,U,1888,4724,7251,18201,31908,42793,52958,71573,80497,95340,96672,109149,115582,111103,112052,102847,97637,92322,73829,71644,64606,53410,44039,33692,26213,20862,9136,8141,4638,2822,1435,568,197,0,0,0,0,0,0,0,0
2016,1127,R,3554,15771,22364,63600,71545,74664,122799,111713,122249,128739,140047,117216,114486,107163,106703,103286,75328,80858,74876,65455,57454,35152,41525,30056,30525,13293,7673,5970,6620,1348,679,0,1502,0,0,0,0,0,0,0,0
2016,1141,T,2118,6439,13623,26431,38377,47583,58742,62941,67875,77038,84667,82920,84534,81244,79911,73881,67443,63125,54874,49213,42528,40770,32506,24967,19488,12762,9632,4859,3369,1714,83,258,183,0,0,0,0,0,0,0,0
2016,1141,U,1498,5951,13541,24793,37319,47056,64904,68986,74749,89734,99076,94841,100673,95481,93718,87507,77635,74025,63329,56381,47098,44958,36430,27656,23137,14138,11039,5214,3787,1453,123,389,280,0,0,0,0,0,0,0,0
2016,1141,R,3323,7404,13784,29523,40288,48501,47880,52340,56449,56543,61574,64355,58883,58257,57773,51571,50794,45034,40537,37037,34420,33084,25408,19959,12318,10047,6863,4130,2489,2256,0,0,0,0,0,0,0,0,0,0,0
2016,1147,T,1105,4709,14502,24795,35461,58824,70520,79645,95360,105937,117235,108167,99295,103065,104215,95560,84954,86864,71159,65773,50095,47883,37688,30928,20163,14231,9531,6666,3665,2217,1598,0,587,0,0,0,0,0,0,0,0
2016,1147,U,1199,4132,13621,24002,37686,59226,68415,80383,92968,105582,116778,107901,100552,106536,107167,96922,87416,88399,72221,67857,50489,49274,38234,31250,20746,14005,9305,6060,3911,2198,1712,0,626,0,0,0,0,0,0,0,0
2016,1147,R,0,11928,25974,35533,5181,53528,97345,70175,134831,111922,123539,111565,83532,62880,68041,77691,53533,67156,57080,36276,44653,28470,29703,26316,11876,17654,13004,16021,0,2478,0,0,0,0,0,0,0,0,0,0,0
2016,1149,T,3938,4953,20694,32905,48842,61532,65873,82500,91187,109670,104489,119544,115155,103745,118758,101541,99340,87851,84062,73499,58987,52754,38791,29803,25738,13339,9444,7184,4398,1962,971,499,0,765,243,0,0,215,0,0,0
2016,1149,U,4895,3303,18468,28461,40751,57713,62347,77619,81562,101868,105123,121267,119105,107817,124867,108093,110508,90820,88148,79701,59944,57659,43206,30857,28016,13830,10339,6588,5184,2279,325,340,0,1069,341,0,0,308,0,0,0
2016,1149,R,1427,9893,27265,48257,77286,73333,76923,98235,126183,137559,102331,113861,102470,90909,99626,80602,64372,78483,70599,53832,56058,37123,25046,26478,18411,11851,6648,9105,1987,994,2876,935,0,0,0,0,0,0,0,0,0
2016,1158,T,1121,4017,20485,31917,56919,63354,70270,74427,103696,107189,112597,128561,124279,115973,109998,103341,97539,91999,75412,62985,58722,49203,44143,25842,21684,17599,6939,8344,3161,1990,886,229,236,0,0,0,0,0,189,0,0
2016,1158,U,514,3831,17876,24955,50373,57613,68182,69626,96197,103851,109542,130135,129608,116154,115604,110710,101179,96484,76552,61027,56202,50045,48436,26928,22003,18771,6829,9662,3036,2685,909,315,330,0,0,0,0,0,270,0,0
2016,1158,R,2740,4528,28280,54889,78073,79480,76379,89209,132906,122417,125761,122328,105858,115385,91320,78058,84362,74883,71254,69838,66929,46371,29243,22111,20588,13895,7276,4454,3523,0,823,0,0,0,0,0,0,0,0,0,0
2016,1140,T,972,2814,5937,12618,20886,32049,44460,50610,53812,69145,81304,95197,108909,115565,119122,113202,110322,100591,91588,81996,69165,61960,50139,41116,33313,23897,16381,10725,6206,3531,2246,1101,773,324,413,113,160,103,73,69,65
2016,1140,U,972,2814,5937,12618,20886,32049,44460,50610,53812,69145,81304,95197,108909,115565,119122,113202,110322,100591,91588,81996,69165,61960,50139,41116,33313,23897,16381,10725,6206,3531,2246,1101,773,324,413,113,160,103,73,69,65
2016,1140,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,3700,T,2103,6348,17422,33647,55498,69905,79787,88580,95765,103444,106527,108595,109678,108054,104146,93690,87023,82301,71324,62674,51831,44318,38362,29872,22602,15434,9714,6281,3680,1623,832,425,249,170,22,74,82,20,9,9,17
2016,3700,U,1833,5019,14175,27018,45971,61389,70296,81090,86340,95163,99368,106252,111132,111975,109302,98445,92277,87986,76093,67043,55294,46764,40507,32003,24830,16318,10636,6739,3896,1774,857,494,321,234,0,120,66,16,15,14,27
2016,3700,R,2478,8244,22076,43758,70143,83156,95211,101487,114785,121953,122758,113781,106585,99942,93559,83787,76164,70670,61556,53837,44697,39362,34169,25763,18422,13761,7988,5442,3284,1351,785,300,124,61,59,0,108,26,0,0,0
2016,1179,T,1380,7981,20207,34630,54611,85653,93895,87390,99557,108417,107769,105307,96359,101865,95685,88294,79476,72409,71168,57873,49200,38626,28714,32063,20823,13924,10972,8455,4548,1627,664,340,349,342,0,0,325,0,0,0,0
2016,1179,U,0,6448,10588,27897,49198,61647,91497,80455,82655,85669,91309,94353,90863,114480,111604,91479,92406,83013,76389,61069,47290,37285,33166,35234,27833,19399,10940,8114,5237,1314,0,0,0,710,0,0,695,0,0,0,0
2016,1179,R,2438,9170,27575,39489,58507,103307,95748,93580,119751,140364,130867,119909,102874,88937,79771,84955,65786,61607,65863,54624,51220,40000,24284,28949,14264,8677,11002,8772,3870,1933,1292,653,672,0,0,0,0,0,0,0,0
2016,1185,T,701,2772,10292,33696,46127,53946,65574,88140,113076,106688,115049,119693,111957,99191,109338,80067,86108,75248,62801,62817,63210,49776,45838,33504,24246,17878,14056,8505,4324,3118,0,0,0,0,0,0,0,0,0,0,0
2016,1185,U,1504,4289,7252,14482,29392,45853,55591,65351,91442,97941,126016,128241,126617,121425,132657,97411,105077,86111,76887,77519,80511,58706,49818,33067,33860,18615,18061,10159,3950,6770,0,0,0,0,0,0,0,0,0,0,0
2016,1185,R,0,1345,13021,51771,63920,61842,74413,109153,134251,114979,105019,111834,98175,79340,88469,64362,68571,65409,49327,48193,45703,40837,41734,33954,14648,17153,10262,6989,4654,0,0,0,0,0,0,0,0,0,0,0,0
2016,1103,T,1616,6143,16005,33730,56796,71103,81937,94836,104182,112921,118798,118362,118978,116783,110701,101553,93976,86929,74807,67286,54331,47590,41357,31582,24413,16511,10065,6794,3657,1678,968,690,228,115,57,110,133,51,24,0,42
2016,1103,U,1158,4895,14451,27348,49521,66905,77045,95465,104188,111889,118080,122307,129456,126985,121957,112793,105562,97988,84469,75594,60917,53378,46657,36204,28212,18633,12084,8098,4100,1949,1307,939,361,158,0,203,49,48,45,0,79
2016,1103,R,2073,7401,17572,40576,64884,75814,87617,94084,104174,114466,119918,112291,103463,101804,94040,84886,77182,70934,60768,55469,44891,39379,34165,25414,19435,13723,7434,5112,3084,1333,528,366,64,64,125,0,232,55,0,0,0
2016,1112,T,5109,8832,25755,41051,67910,83194,94253,111402,116262,126215,128553,124857,119694,118521,109402,99115,90298,84927,74965,70017,54696,45825,40492,33101,24646,14617,11821,6087,4161,894,904,159,0,0,0,0,0,0,0,0,0
2016,1112,U,4159,5708,21958,36076,60717,81911,86351,102875,110720,121839,123534,128541,125021,118287,111185,105753,90321,87199,78087,72833,54341,47400,41555,33512,24099,12433,11760,5669,3857,859,656,232,0,0,0,0,0,0,0,0,0
2016,1112,R,6623,13905,31866,49553,80068,85428,108657,128021,127943,135509,139065,117255,108374,119014,105635,85038,90247,79849,67878,63750,55497,42205,37997,32143,25872,19634,11962,7021,4850,974,1455,0,0,0,0,0,0,0,0,0,0
2016,1118,T,2230,5273,16716,30562,51310,65545,72049,75594,81345,91226,97522,100074,98490,99328,98653,85955,82020,76833,69680,55222,53841,43459,36255,28450,19995,14552,9092,5673,3446,1691,736,235,186,247,0,58,0,0,0,49,0
2016,1118,U,2311,4681,14176,26565,42411,57410,62886,65594,71660,83144,89251,95151,96514,101264,99328,85802,82522,78962,69174,55460,54886,43894,36244,28762,20061,15016,9276,5634,3471,1371,721,225,241,242,0,76,0,0,0,65,0
2016,1118,R,2008,6943,23805,42460,77334,88587,99482,108283,118507,125284,132785,121268,106880,90990,95802,86612,79802,67695,71825,54219,49338,41604,36299,27202,19743,12760,8382,5819,3355,2834,793,269,0,262,0,0,0,0,0,0,0
2016,1160,T,2139,6761,17908,33348,53957,66991,77300,82703,87628,93203,91200,97328,103242,100581,98012,87976,80811,80146,67298,59461,46265,40276,35544,27174,21304,14718,8757,5641,3616,1592,754,282,375,225,0,70,67,0,0,0,0
2016,1160,U,1839,5154,12694,25412,41820,54251,63437,72301,73357,81976,82112,92559,99488,101082,100459,90055,84251,83599,70833,63756,49201,41365,36438,28964,23961,15277,9414,6008,3870,1928,595,306,445,335,0,106,101,0,0,0,0
2016,1160,R,2641,9546,27130,48420,76575,91606,105980,105855,126984,128576,119516,111474,113761,99250,91629,82377,71628,71135,58085,48305,38390,37456,33346,22867,15068,13393,7241,4824,3057,871,1107,228,230,0,0,0,0,0,0,0,0
2016,3800,T,1346,4325,17741,48228,79776,102392,126140,126108,124308,123643,116239,107565,110980,107312,99231,90027,83539,80900,71863,65516,52257,44461,42283,31379,25699,18480,13099,8700,5416,3104,1576,565,346,199,85,79,61,46,0,15,42
2016,3800,U,1049,3261,12739,36068,61137,79029,100866,103926,97837,99677,94017,94206,101331,102247,96056,87258,81357,79494,71870,64334,51647,44083,43623,32807,26562,19118,13228,8849,5705,3025,1797,561,300,202,104,63,60,94,0,30,54
2016,3800,R,1592,5228,21847,57977,94815,122241,148231,147159,153722,152596,144495,124208,122106,112995,102733,93179,86033,82433,71855,66809,52966,44899,40825,29847,24792,17774,12956,8540,5104,3186,1337,570,390,195,66,94,61,0,0,0,29
2016,1182,T,767,4908,21887,58590,97283,125496,148277,148101,139306,129395,116997,105639,104424,98958,90888,82868,76389,75987,66088,59685,48944,37640,40407,29652,22553,16529,11939,7624,4342,2384,1677,331,510,205,161,149,97,153,0,53,0
2016,1182,U,206,2671,13106,38675,64573,82678,102298,101955,92207,84947,75658,75054,78519,78551,74727,66113,60658,64303,56502,52246,41326,30370,36222,26721,21185,14575,10126,7221,3976,1622,2209,296,576,349,123,0,105,347,0,119,0
2016,1182,R,1205,6747,28646,72967,120721,158752,185903,190525,193530,184711,171222,144631,133423,120459,107395,100825,93060,87372,75482,66824,57066,45419,44267,32279,23725,18342,13644,7979,4674,3026,1191,364,457,91,190,273,90,0,0,0,0
2016,1126,T,0,0,0,1469,17032,73490,124659,91084,100728,117826,114844,95359,95726,100867,91280,82844,83069,76792,79420,69982,49302,55621,50682,44489,44590,28195,24805,16655,8410,6400,3594,767,317,348,0,335,0,0,0,0,0
2016,1126,U,0,0,0,1220,16513,58354,122856,87255,95943,122692,105345,95916,96344,96386,89073,72946,78990,67726,67277,64674,45705,42978,52381,42105,40566,21291,22365,15707,4556,6267,3042,1206,795,853,0,768,0,0,0,0,0
2016,1126,R,0,0,0,1636,17370,83642,125767,93144,103339,115029,120576,95015,95329,103965,92876,90352,86245,83803,89031,74006,52207,66505,49343,46373,47904,33986,26962,17445,11477,6510,4054,444,0,0,0,0,0,0,0,0,0
2016,1183,T,1022,3322,17518,35248,58736,72354,97200,111964,117462,124206,111948,105707,108098,91508,89852,80181,77284,77356,68267,62030,45812,36653,35438,25639,23449,16392,10290,6851,6645,3129,1013,500,172,168,0,0,146,0,0,0,0
2016,1183,U,1637,2738,15237,30157,51217,60733,75912,107617,102403,116064,108039,103661,102558,94094,90919,80562,80345,77373,70931,60742,46376,38892,34576,30404,25560,19830,12831,8357,8244,4704,1527,304,0,0,0,0,0,0,0,0,0
2016,1183,R,408,3905,19718,39812,65372,83274,116979,115971,132557,133001,116337,108061,114286,88550,88611,79729,73633,77337,65125,63528,45125,33887,36483,19885,20936,12072,7091,4980,4612,1221,377,737,362,356,0,0,320,0,0,0,0
2016,1191,T,2295,4079,13248,19585,42097,55732,78261,85222,93801,103948,99465,86141,96770,96471,81278,74218,74160,70089,54944,59369,47331,40790,36836,27868,22513,19962,12692,6999,6350,2255,1504,905,314,0,0,0,0,0,0,0,0
2016,1191,U,2674,5172,11770,17225,32353,61659,65915,87664,91508,97311,99974,85301,95748,97921,88123,84515,88013,77339,58840,52292,47119,43870,33815,34095,21806,16119,12723,10737,6991,2802,3169,1314,726,0,0,0,0,0,0,0,0
2016,1191,R,2011,3254,14309,21220,48528,51678,86527,83586,95451,109239,99010,86879,97561,95358,75997,66547,63629,64599,51965,64855,47507,38208,39456,22546,23083,23325,12665,4008,5817,1789,0,558,0,0,0,0,0,0,0,0,0
2016,1190,T,1027,2280,8281,18007,37342,57997,74268,91909,99846,114746,124907,124524,126812,131061,117870,101465,92537,93687,80030,78110,65319,54120,48840,42583,33117,27518,15546,12011,4341,5919,2610,808,426,417,210,197,190,0,0,0,0
2016,1190,U,418,1255,6409,14904,35586,54937,72088,89813,96483,119408,124371,132822,138131,131019,120236,108523,102084,102646,87149,89682,71605,60355,51904,47164,35791,32396,15711,10996,5533,6389,2458,612,0,315,320,302,295,0,0,0,0
2016,1190,R,1995,3855,10946,22582,40049,62605,77579,95295,105417,107123,125818,110247,106239,131139,113625,88732,75472,78246,67831,57781,53523,42416,43098,34016,28104,17935,15214,14042,1893,5000,2897,1190,1262,613,0,0,0,0,0,0,0
2016,1196,T,168,642,17288,75454,124050,142632,185702,178341,178688,177800,159676,137900,143872,138800,128377,116028,104300,102801,91348,83841,63878,57757,52534,44329,35810,25814,18328,14679,10949,6350,1660,1135,699,292,151,0,0,0,0,0,260
2016,1196,U,511,484,16493,79102,129990,150791,212461,200410,200080,195246,165281,146652,153507,152341,130332,116439,107763,111649,105398,88852,66619,64248,61727,54940,44747,35140,26307,18483,15760,7784,2340,1304,806,0,446,0,0,0,0,0,370
2016,1196,R,0,719,17682,73685,121141,138549,172700,167505,167794,168526,156313,132383,138036,130533,127193,115758,102045,97766,83216,80925,62100,53566,47239,38433,31003,20400,13655,12604,8339,5597,1239,1028,642,443,0,0,0,0,0,0,200
2016,1107,T,3781,9121,20478,40492,60911,75670,86080,92212,93108,95414,95157,96385,104760,104831,98131,90298,83402,76928,69766,61649,50615,43878,39656,25220,21263,14113,10635,6225,3725,1512,957,439,58,117,0,0,0,0,0,0,43
2016,1107,U,2477,6971,14527,29666,48962,63034,73324,81608,75620,80313,81787,88781,101464,107750,104167,98138,87770,80794,74525,63903,54154,47562,45189,27790,23181,15291,10999,6452,4220,1290,801,456,0,101,0,0,0,0,0,0,74
2016,1107,R,5305,11735,27766,54077,76026,91992,103311,108650,126281,127769,125070,112431,110951,99738,87991,76965,75913,70463,61904,57888,44590,37740,30863,21213,18317,12262,10071,5883,2993,1829,1189,413,141,137,0,0,0,0,0,0,0
2016,3300,T,1611,5032,13780,26765,45143,59684,72573,83499,96108,109148,118670,121770,121547,119239,114877,102654,96075,87268,77907,67327,57641,48915,40149,32455,24204,16703,11585,7072,3989,2092,1002,480,240,115,86,14,46,13,21,8,11
2016,3300,U,1386,4168,11053,20418,36255,50492,62599,72022,81085,94044,107493,114978,117608,118657,115170,102372,96768,88386,78778,68291,57959,49721,40088,32982,24403,16585,11555,7103,4033,2175,1073,510,260,150,80,21,66,19,30,11,16
2016,3300,R,2090,7051,20590,45142,69529,83792,100671,118720,154863,176587,165078,148723,136482,121359,113814,103704,93467,83089,74680,63855,56527,46166,40349,30774,23587,17061,11673,6986,3866,1869,817,407,193,34,99,0,0,0,0,0,0
2016,1180,T,827,4168,12380,25172,42096,57634,72899,84178,102942,115234,123483,129956,130070,128385,122746,106278,98854,87544,78376,69517,57945,51839,44393,36045,27195,18572,13517,6960,4783,2710,1098,682,152,224,144,0,99,0,0,0,0
2016,1180,U,601,2622,8302,14074,26964,41182,57750,67876,79459,94041,107641,122074,125826,131223,125599,109487,102618,89516,81328,70477,57981,52139,43653,36804,27764,18825,13231,6825,4519,2883,985,685,255,379,244,0,167,0,0,0,0
2016,1180,R,1124,6739,20211,53949,76617,91604,106686,122699,175033,189044,171394,151760,140895,121552,115975,98613,89852,82897,71417,67338,57867,51202,45882,34563,26111,18109,14018,7195,5241,2425,1280,678,0,0,0,0,0,0,0,0,0
2016,1188,T,3506,4853,16757,33466,62171,63572,92504,92614,115470,117805,130133,125239,124569,119449,118700,111167,99406,98640,80976,71450,69087,52366,49378,39071,28827,21803,12530,9973,6458,3755,2330,1168,463,0,214,0,0,0,0,0,0
2016,1188,U,5319,2675,14694,27927,45928,49770,69053,68832,91051,89289,109937,119153,119575,121395,120852,110684,103350,96140,85096,74134,69497,52945,48860,36243,27845,22125,12022,10459,6218,4247,2126,1449,729,0,341,0,0,0,0,0,0
2016,1188,R,795,8187,19900,42388,88223,89350,147778,141042,176758,208589,189763,141935,137794,114706,113554,112366,89000,105606,69839,64448,68003,50919,50624,45646,31067,21081,13624,8978,6942,2787,2721,658,0,0,0,0,0,0,0,0,0
2016,1189,T,1508,3909,5857,19544,36595,45521,59726,72500,75833,81505,91662,91868,93534,95051,86897,77515,80282,74423,60177,59303,44460,38434,27634,24357,22434,11606,9043,5343,3032,870,1392,541,0,0,173,0,0,0,0,0,0
2016,1189,U,0,3855,5317,12318,26926,33786,50962,58907,72557,71007,88055,90960,93824,103265,93597,87296,91579,81997,68079,63775,50344,42542,31911,26046,23498,13893,9726,5841,3626,1119,1434,902,0,0,289,0,0,0,0,0,0
2016,1189,R,3833,3998,6911,38806,63076,78053,82043,107711,85241,113082,101079,94017,92911,78467,73843,58248,56338,57895,42726,49550,31996,29717,19084,21064,20326,7203,7811,4458,1979,461,1327,0,0,0,0,0,0,0,0,0,0
2016,1192,T,1173,3851,8457,18926,34402,52199,68214,79697,97202,113956,128876,129142,135378,132452,126925,108934,104388,90227,82127,71925,60134,52946,42795,33953,26796,18400,14198,7046,3941,2808,1200,283,497,205,115,0,35,0,63,30,0
2016,1192,U,1229,4021,7850,17123,34323,51522,67585,78519,91244,108442,126146,130909,137801,136779,131701,111736,108640,93269,84064,73922,61512,55309,43857,35538,27601,18397,14607,7720,4203,2792,1211,270,559,221,52,0,47,0,82,39,0
2016,1192,R,1024,3378,10178,24377,34620,53984,69955,83303,121281,141107,142312,120583,123697,111348,102870,93936,81039,73522,71413,61270,53158,41329,37824,27001,23477,18411,12696,4666,3052,2861,1166,323,321,157,297,0,0,0,0,0,0
2016,1194,T,1597,4567,14610,32583,54138,67263,77077,95891,102265,126059,128878,136962,132348,120724,117960,108518,102859,93498,82307,77418,64417,52304,46801,34653,28840,20463,12116,8870,4776,2236,1397,519,321,212,0,0,92,86,241,0,0
2016,1194,U,852,3442,9552,21350,35878,53301,53103,65298,70774,94512,99429,114447,116522,107247,108600,101141,93860,91609,77502,72997,61430,53415,44169,31229,26911,19071,12020,9168,5627,2324,1647,473,333,337,0,0,149,139,384,0,0
