Year,Reg,Group,Bra15,Bra16,Bra17,Bra18,Bra19,Bra20,Bra21,Bra22,Bra23,Bra24,Bra25,Bra26,Bra27,Bra28,Bra29,Bra30,Bra31,Bra32,Bra33,Bra34,Bra35,Bra36,Bra37,Bra38,Bra39,Bra40,Bra41,Bra42,Bra43,Bra44,Bra45,Bra46,Bra47,Bra48,Bra49,Bra50,Bra51,Bra52,Bra53,Bra54,Bra55
1995,1111,T,1561,9331,30927,65170,97510,123935,135493,117791,103272,99327,81699,77750,66442,53889,52190,40448,34546,28495,21987,19191,14188,12512,8093,5743,5189,2809,1959,2066,873,909,83,186,0,0,0,0,0,0,0,0,0
1995,1111,U,1232,9264,25414,54577,88990,111872,126866,110175,95667,89965,73693,73983,62462,51762,50649,36515,33727,27455,19716,18511,12680,11113,7025,5619,4430,2529,1750,1524,703,625,0,117,0,0,0,0,0,0,0,0,0
1995,1111,R,2466,9535,53450,112730,133459,171429,169384,148739,135157,135363,109747,90241,79029,60404,56886,52577,37051,31672,29141,21290,18762,16884,11485,6142,7647,3739,2677,4013,1511,2001,401,459,0,0,0,0,0,0,0,0,0
1995,111,T,0,10650,33373,89136,106545,115702,196491,195876,152174,124528,125475,135802,84211,102079,103611,81277,63889,28241,42959,35047,24256,26374,18038,14035,18412,4608,4854,4975,0,2699,0,0,0,0,0,0,0,0,0,0,0
1995,111,U,0,14493,25135,70039,87683,84821,165000,140921,137143,100592,119403,120567,86022,68536,80000,63636,48673,16327,31634,34188,13491,10000,13536,17857,10381,3295,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,111,R,0,5168,49645,137255,157303,203822,270588,291080,178218,166667,136126,156863,81633,153846,143460,112450,89552,48443,66914,36900,44586,58065,27027,6780,34364,7663,8547,18018,0,8811,0,0,0,0,0,0,0,0,0,0,0
1995,1119,T,1897,8776,30520,64889,99068,128162,131396,110850,115272,100423,88477,83074,62911,60172,49836,45450,33761,27191,20682,16086,15886,10860,8380,7155,5369,3093,2765,1322,576,396,96,111,139,0,0,0,0,0,0,0,0
1995,1119,U,1308,7492,22530,50544,82235,114591,123768,102347,105166,89568,79450,75875,56811,55100,47373,40636,32465,25487,18771,15927,13922,10369,7544,6441,4461,3318,1564,888,128,263,0,0,0,0,0,0,0,0,0,0,0
1995,1119,R,3191,11896,61908,132375,170047,173809,155209,136514,145042,131891,112712,100281,76991,71931,55598,57007,36965,31361,25324,16482,20748,12089,10511,9019,7776,2483,6198,2589,1907,800,385,451,598,0,0,0,0,0,0,0,0
1995,1127,T,2864,14163,33438,68108,101216,119422,117750,113988,94617,77612,82664,64136,54422,45432,43658,39681,30594,27018,24695,19758,12886,10775,11242,6552,5245,3649,3862,1510,864,629,371,135,0,0,0,0,0,0,0,0,0
1995,1127,U,1986,11555,23967,53273,88567,106952,107486,111560,89823,75810,78282,66893,47436,43455,41542,38557,31079,27934,23713,19505,11126,10509,9809,6035,3920,3447,3218,1070,901,613,300,0,0,0,0,0,0,0,0,0,0
1995,1127,R,5637,23280,73571,130797,150634,167300,159136,123760,113609,84463,98473,54348,79808,52611,51263,43759,28826,23733,28256,20686,19532,11789,16746,8605,10856,4516,6667,3547,694,703,709,792,0,0,0,0,0,0,0,0,0
1995,1141,T,1324,9213,28803,61125,102161,125736,112361,102994,90646,74816,66390,60909,53585,44609,38778,33014,26294,19832,18829,12863,12980,8930,7679,5472,3477,2938,2242,1893,610,350,70,153,0,0,0,0,0,0,0,0,0
1995,1141,U,1242,7571,26180,58576,98825,124487,115301,104977,92521,76028,68380,60794,54067,46837,40104,34195,27392,19746,18971,13119,13135,10111,7695,5617,3511,2898,2395,1661,391,303,100,218,0,0,0,0,0,0,0,0,0
1995,1141,R,1489,12564,34164,66461,109134,128415,105744,98509,86513,72245,62240,61144,52615,40084,36010,30547,24014,20012,18523,12314,12653,6527,7645,5167,3405,3024,1904,2415,1104,455,0,0,0,0,0,0,0,0,0,0,0
1995,1147,T,2232,9176,30823,54974,103598,116439,123839,105086,94750,82387,74091,63014,56088,46959,40981,34433,26883,22849,19466,14751,11311,9393,6955,5254,4673,3060,2112,1270,883,306,101,221,0,0,0,0,0,0,0,0,0
1995,1147,U,2286,9291,30271,53269,99219,114195,122881,101965,93651,82292,76039,62641,57454,46504,40870,34689,26975,22785,18605,14214,11033,9139,7116,5447,4505,2988,2268,1254,837,327,108,234,0,0,0,0,0,0,0,0,0
1995,1147,R,1565,7788,38425,78313,164241,148547,136788,142086,106989,83406,52679,67164,40230,52434,42328,31327,25825,23576,29677,21277,14670,12477,4997,2736,6959,4021,0,1500,1571,0,0,0,0,0,0,0,0,0,0,0,0
1995,1149,T,775,8256,31714,58501,100798,125712,124130,115614,99577,94370,75579,71499,58872,54644,40795,38407,30891,26115,21131,15790,13498,12068,9823,5981,5591,3737,2425,2029,0,175,341,374,0,0,0,0,0,0,0,0,0
1995,1149,U,263,7312,22410,49012,86385,115588,117410,106090,99790,88970,69524,65960,51241,53132,41500,37349,25847,23503,19951,14901,11491,9953,8550,4870,5533,2448,2502,871,0,0,437,238,0,0,0,0,0,0,0,0,0
1995,1149,R,2217,11133,69459,97820,152731,160266,147959,147962,98896,110855,93173,86292,79276,58728,38880,41229,44380,33288,24532,18401,19249,18407,13724,9422,5771,7892,2160,6054,0,787,0,874,0,0,0,0,0,0,0,0,0
1995,1158,T,1830,8873,32756,66862,99780,118488,121635,113237,101795,91819,76120,68225,57010,49681,41425,34927,29785,25671,19377,17931,15369,11251,8355,4767,5929,2639,3020,2006,1393,313,153,167,0,0,0,0,0,0,0,0,0
1995,1158,U,1045,6728,26136,55148,89649,112047,110917,108824,96585,86428,69856,65320,51645,48323,36546,33073,28243,25695,18973,15396,14829,8753,7092,3576,4206,1188,2033,1657,621,420,0,223,0,0,0,0,0,0,0,0,0
1995,1158,R,3672,14239,53302,104466,128488,136114,152536,125912,116253,105413,91068,74786,68780,52736,52482,39144,33402,25612,20374,24090,16696,17603,11584,7943,10832,6787,5867,3021,3684,0,599,0,0,0,0,0,0,0,0,0,0
1995,1140,T,1226,5833,15424,34077,56681,75758,82297,79549,79125,77562,71109,61904,56361,50127,43717,37515,32033,25901,21046,18015,14817,12287,9974,6995,6069,4198,2395,1575,983,572,281,96,73,24,0,0,0,0,0,0,0
1995,1140,U,1226,5833,15424,34077,56681,75758,82297,79549,79125,77562,71109,61904,56361,50127,43717,37515,32033,25901,21046,18015,14817,12287,9974,6995,6069,4198,2395,1575,983,572,281,96,73,24,0,0,0,0,0,0,0
1995,1140,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1995,3700,T,4797,17818,46783,86699,121988,137090,134865,115583,105389,93878,84425,75453,67545,58137,51379,42623,35922,29214,23261,20135,15689,13004,10430,7323,6159,4367,2784,1825,1260,683,300,90,22,36,16,0,0,18,0,0,0
1995,3700,U,3076,12251,34083,65053,102501,118836,118656,103640,94272,85472,76894,70033,62656,55750,48059,39715,34445,26782,21842,19128,14603,11878,9965,6831,5627,3764,2437,1565,1092,538,262,88,33,35,0,0,0,0,0,0,0
1995,3700,R,7643,27207,71178,130566,161059,173406,167399,139764,127685,110497,98780,85287,76295,62322,57192,47739,38510,33546,25831,21976,17699,15102,11320,8275,7199,5571,3489,2367,1615,990,381,95,0,38,51,0,0,50,0,0,0
1995,1179,T,5330,17128,41930,74212,117889,131382,149119,124484,118663,98238,91318,82441,82604,64887,65942,49164,38971,39061,37213,25373,23794,16467,15683,9907,9044,5504,4502,1854,1858,933,0,333,0,0,0,0,0,0,0,0,0
1995,1179,U,555,11781,29436,55271,89740,112803,125206,111440,100167,93787,85120,76723,73958,65794,65584,44010,40218,35537,35156,24947,19057,15663,18240,9543,7998,5362,6554,2610,1038,522,0,557,0,0,0,0,0,0,0,0,0
1995,1179,R,10797,23537,58197,103125,156379,156682,183392,143244,144825,104334,99103,89399,93539,63797,66365,55391,37410,43507,39792,25905,29851,17532,12175,10409,10512,5712,1483,757,3072,1538,0,0,0,0,0,0,0,0,0,0,0
1995,1185,T,3777,16289,45732,104487,136252,181068,204058,162654,145423,135463,132760,114630,97994,88132,67449,62316,65532,54017,38518,39066,30686,17997,25637,14346,14097,6208,7259,4918,5158,457,480,566,703,0,1096,0,0,0,0,0,0
1995,1185,U,1900,14656,39622,76686,128230,169396,163467,97587,101571,85242,97291,87493,69859,75451,60700,41608,64488,48318,36645,36000,25285,19721,26981,11188,11111,3457,5374,4643,5629,1000,0,0,1531,0,0,0,0,0,0,0,0
1995,1185,R,4839,17217,50491,129944,143276,190883,250951,245333,197871,189174,166318,138371,121072,97561,72236,76975,66258,57797,39771,41085,34166,16857,24740,16509,16286,8220,8661,5136,4760,0,886,1049,0,0,2055,0,0,0,0,0,0
1995,1103,T,4504,18945,49967,95429,129346,144050,139169,120846,110046,97819,89016,80196,72443,61526,55207,44243,36803,30098,23734,21586,15972,14213,11106,6952,6405,4477,2503,1864,1341,837,288,113,31,98,0,0,0,0,0,0,0
1995,1103,U,2854,11499,32840,67940,105025,125538,127914,113097,104678,95121,85370,81104,70558,64388,52638,44461,36548,29509,24241,22248,15404,13842,11594,6696,6387,3989,2405,1920,1356,842,318,193,52,109,0,0,0,0,0,0,0
1995,1103,R,6405,27584,71359,131139,161261,168256,153793,131069,117201,101395,93719,79067,74772,58052,58342,43973,37118,30830,23102,20749,16696,14686,10469,7286,6428,5125,2634,1786,1321,831,247,0,0,81,0,0,0,0,0,0,0
1995,1112,T,4284,12762,42629,79402,112917,137091,131570,117118,110733,101344,88749,81462,75159,62741,57776,48808,45042,28589,26030,23862,15865,12847,9592,8220,5909,3820,2991,1703,864,529,265,142,0,0,0,0,0,0,0,0,0
1995,1112,U,3677,11070,33070,59021,101118,121739,114821,104380,95365,86588,80082,69602,69748,59993,55237,43085,43722,26092,21968,24477,14856,10572,8480,8374,4778,2930,3333,1674,675,179,0,0,0,0,0,0,0,0,0,0,0
1995,1112,R,5417,16101,66589,134776,144843,178008,176471,151335,150424,141183,110236,106521,86000,68003,62662,60228,47637,33567,34372,22597,18006,17730,12028,7877,8592,6010,2120,1779,1377,1514,1045,591,0,0,0,0,0,0,0,0,0
1995,1118,T,4323,16267,44571,77448,115842,128084,126680,110839,100155,90369,81617,69675,60315,54732,45388,38288,32324,25448,20684,16533,14112,12342,8822,7287,5450,4599,2416,1489,934,679,380,0,0,0,0,0,0,0,0,0,0
1995,1118,U,2684,11363,35355,61493,100348,111690,112212,99938,89594,81353,73711,62905,56499,50840,40674,35046,30005,24296,18815,15455,12676,11095,8084,6554,4749,4000,1842,1113,1000,485,355,0,0,0,0,0,0,0,0,0,0
1995,1118,R,8925,30649,76807,135190,170891,186992,180313,150761,136783,120758,107283,90943,72169,66659,59879,48134,39280,29020,26641,20032,18817,16484,11350,9821,7903,6790,4598,2935,681,1452,484,0,0,0,0,0,0,0,0,0,0
1995,1160,T,5587,18946,46194,84587,119243,132578,130389,108608,98509,86908,76110,68850,61099,52481,46665,39694,32170,27637,20975,17750,14292,11399,9176,6748,5494,3988,2781,1799,1148,540,289,62,0,0,0,0,0,55,0,0,0
1995,1160,U,3654,13756,34660,66746,101917,115371,113196,97062,86975,78554,69053,63572,56912,48743,45428,37397,31417,24457,19896,16336,14265,10338,8754,6377,5311,3494,2214,1324,832,371,238,42,0,0,0,0,0,0,0,0,0
1995,1160,R,9753,30240,74620,130498,162924,175146,172428,137122,126982,107222,92864,80675,70281,60539,49310,44578,33777,34623,23424,21001,14356,13868,10177,7642,5942,5218,4211,3032,1975,990,424,113,0,0,0,0,0,170,0,0,0
1995,3800,T,2525,9468,26212,63742,116762,151802,154435,150839,144172,137884,129681,115039,105826,96828,87328,75551,69229,56508,48893,41482,35080,28591,23549,16759,13893,9602,7141,4568,3438,1812,1222,447,263,96,84,0,58,0,0,0,0
1995,3800,U,2073,7145,20142,47962,87306,118189,121731,116864,112827,109035,103494,94962,87388,77656,70188,60459,57903,46621,39340,33335,30121,23087,20072,13400,11125,7484,5560,3456,2537,1086,681,349,144,53,70,0,0,0,0,0,0
1995,3800,R,2960,11730,32703,81232,149373,189649,192164,190954,180905,170666,158792,136175,124911,116689,105111,91386,81303,67553,59771,50874,40930,35136,27845,20986,17451,12408,9284,6123,4734,2870,2027,597,448,165,106,0,134,0,0,0,0
1995,1182,T,49,1983,9504,43773,124597,178319,179326,191383,191974,184745,166860,149802,136006,127359,114572,103886,92854,76697,68512,60091,47370,38913,33803,22462,19253,13455,8996,6904,5780,2525,2382,1335,743,145,185,0,272,0,0,0,0
1995,1182,U,0,1272,5406,29911,87725,130277,131520,139212,141828,132608,122423,111008,106464,96891,80848,74718,72918,58887,53390,42295,37784,29093,25589,16779,13670,9736,5829,4942,4232,574,1160,1308,487,0,0,0,0,0,0,0,0
1995,1182,R,83,2457,12513,54415,153033,216491,217552,235234,234270,227508,203752,179639,158265,150419,140174,126631,108489,91419,81193,75081,55774,47419,41240,27804,24639,17094,12107,8916,7406,4531,3673,1363,1010,300,381,0,536,0,0,0,0
1995,1126,T,383,3725,14323,31071,58191,87126,128462,144062,135303,157727,143123,150708,155902,157111,154781,150435,143767,127933,111597,118625,99601,102784,74836,64867,61743,50090,36333,25127,20235,13388,7535,0,1225,0,2278,0,0,0,0,0,0
1995,1126,U,0,1293,11834,38687,43407,59361,93458,109856,104285,133605,121823,134864,131655,124877,141857,121724,127854,90781,81726,109290,96022,86090,73565,54054,55717,38871,29710,19034,21875,12357,7782,0,2837,0,4474,0,0,0,0,0,0
1995,1126,R,559,4871,15549,26993,66772,104123,155340,171382,157279,173121,156601,160597,170981,176753,162804,169522,154312,151853,131276,125000,102147,115358,75752,72157,65916,57946,41011,29337,19058,14139,7348,0,0,0,0,0,0,0,0,0,0
1995,1183,T,2149,7070,30002,81131,114156,133557,133564,133355,113904,117298,110437,98836,90689,79610,76587,54142,56115,45679,37406,29981,27765,23658,21733,14773,9930,7107,5780,3400,1302,1010,411,447,248,0,0,0,0,0,0,0,0
1995,1183,U,2019,7046,25767,54648,73146,91098,94815,99367,89263,97664,88401,84168,74551,66728,64524,46879,52276,44656,33115,28107,25578,20752,19095,12595,10355,5946,5047,3412,811,878,0,313,0,0,0,0,0,0,0,0,0
1995,1183,R,2318,7104,36512,124214,181179,201538,194533,187083,153437,147635,142014,118180,112038,97525,93303,64254,61735,47260,44221,33058,31349,28516,26545,18872,9121,9436,7295,3375,2389,1303,1390,785,874,0,0,0,0,0,0,0,0
1995,1191,T,1099,11885,26919,69197,94481,130812,134211,127465,130832,121192,116048,105332,95149,93626,68525,68507,57023,49933,47539,44217,33206,25016,20269,16416,13582,8572,4334,3860,3694,1444,1514,0,0,0,0,0,0,0,0,0,0
1995,1191,U,1170,10529,26175,59418,78034,112281,102581,98782,94622,101366,98446,87855,71454,71889,48250,50447,39657,42047,39453,32016,27804,16048,15073,11336,10056,8877,4075,2968,1198,1278,1358,0,0,0,0,0,0,0,0,0,0
1995,1191,R,1036,13154,27655,78883,110773,148910,164675,155584,164160,138122,130330,119082,114062,111388,85681,84043,72564,57444,55344,56387,38899,34717,25746,21637,17360,8225,4630,4916,6881,1661,1712,0,0,0,0,0,0,0,0,0,0
1995,1190,T,1546,5582,21181,50453,91706,127084,144099,125904,121152,119955,120610,109815,96277,90955,83808,74252,71361,65148,48217,42113,42321,28672,23298,19025,15417,10705,6567,3505,3392,2617,1178,258,0,293,0,0,0,0,0,0,0
1995,1190,U,1444,4717,15826,40261,77789,109344,123208,112486,113752,120351,114590,110208,96603,91998,83491,79028,69970,64927,48085,42068,42050,29855,25164,18625,15256,10495,5498,2945,4291,2567,938,0,0,0,0,0,0,0,0,0,0
1995,1190,R,1753,7389,32671,72846,126066,174927,198184,158464,138767,119056,133869,108931,95552,88641,84507,63679,74507,65675,48529,42220,42978,25740,18436,20072,15837,11261,9486,5135,863,2762,1907,1078,0,1220,0,0,0,0,0,0,0
1995,1196,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1995,1196,U,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1995,1196,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1995,1107,T,5929,18984,44745,85820,126791,145720,143293,124581,114262,100648,98871,80322,75671,64346,56832,44848,42296,31374,28656,20251,18640,14128,11283,7679,6375,4123,4490,2188,1340,653,374,116,64,68,0,0,0,0,0,0,0
1995,1107,U,4194,12212,30451,61396,100120,125896,127799,108902,100524,88887,87853,76582,70506,56830,54362,42098,39706,28470,25096,19988,17471,13334,11543,7201,5615,3638,4335,2042,872,364,179,96,0,111,0,0,0,0,0,0,0
1995,1107,R,7887,26770,63449,119205,162401,172552,164916,146524,133230,116819,113727,85104,82012,73293,59758,48048,45309,34877,33010,20572,20090,15113,10951,8294,7372,4775,4704,2393,2014,1082,663,145,165,0,0,0,0,0,0,0,0
1995,3300,T,2116,10731,31336,65731,104985,126999,129575,118524,108095,99622,88768,79313,68772,61485,52665,43283,36721,29515,24131,19534,15817,12732,9828,7357,5326,4089,2745,1721,1015,549,244,101,54,26,14,0,0,0,6,0,4
1995,3300,U,1843,9245,26573,56118,91515,112805,115525,104487,93287,86496,78313,69168,60714,55434,47716,38820,32932,26672,21716,17136,13720,11076,8441,6293,4711,3398,2293,1320,757,429,178,83,31,7,17,0,0,0,8,0,6
1995,3300,R,2765,14387,45844,97545,149181,172005,175426,166032,158172,142378,120577,108371,91078,78020,66204,55648,47375,37658,31150,26607,22110,17802,14163,10738,7325,6413,4309,3124,1929,984,487,167,139,97,0,0,0,0,0,0,0
1995,1180,T,1764,8820,29141,60378,107239,135230,139325,131069,122574,117192,108201,98451,89488,78667,68237,58023,50266,39660,33081,28410,22233,19868,13939,10846,8190,5722,3710,2381,1365,627,374,203,0,0,0,0,0,0,0,0,0
1995,1180,U,1308,7749,25386,49595,89596,116485,117171,111014,98110,95886,88328,79318,75231,65555,58235,48345,41891,33346,25453,22819,17587,16565,11005,9033,7194,4303,2853,1751,1137,508,257,166,0,0,0,0,0,0,0,0,0
1995,1180,R,2487,10583,37215,86416,148575,175337,188875,179867,182642,167490,152593,139677,119198,105815,89046,78597,68248,53480,49949,40968,33018,27666,20912,15230,10634,9224,5900,3992,1956,940,687,307,0,0,0,0,0,0,0,0,0
1995,1188,T,1977,8525,24463,57143,93979,124017,142490,139525,121005,117861,97254,84231,75388,67994,54830,47978,36367,32179,22413,20764,16982,11116,9854,7101,5830,3388,3959,1708,710,738,740,0,0,0,0,0,0,0,0,0,0
1995,1188,U,1327,9212,19474,45389,72401,104938,116887,119518,99047,95694,86000,77342,63917,55277,53823,43556,32404,28701,17286,18577,15682,9022,8384,6243,4630,2103,2471,1681,496,257,517,0,0,0,0,0,0,0,0,0,0
1995,1188,R,3040,7360,35028,85213,146783,168635,202263,184669,168585,162738,118280,96774,96465,91496,56741,56533,44422,39435,32824,25187,19717,15517,12959,8947,8535,6396,7515,1776,1249,1968,1299,0,0,0,0,0,0,0,0,0,0
1995,1189,T,3080,10434,32268,65860,109836,136619,126572,118552,107866,95293,76460,69058,67302,59894,50000,36594,36595,26321,18675,17740,14318,11650,7493,5885,4586,3960,1898,1680,712,592,291,296,0,0,0,0,0,0,0,0,0
1995,1189,U,1921,9772,25351,56020,97064,122611,114273,104625,84605,81642,63640,61078,57376,56831,47833,36803,35091,22748,18515,18285,14118,10501,6109,5350,3646,4612,1372,814,207,427,0,214,0,0,0,0,0,0,0,0,0
1995,1189,R,4899,11496,46248,87539,137980,167271,154399,152228,163142,125033,101924,84376,85741,65342,53882,36211,39466,33268,18987,16661,14719,13961,10340,7018,6609,2528,3078,3592,1828,966,945,482,0,0,0,0,0,0,0,0,0
1995,1192,T,1556,9061,25695,58150,94753,120280,124627,123315,113838,112092,105782,92388,79889,72459,65553,52870,45854,35425,30830,24167,20757,16771,14368,10696,6791,6131,3355,2446,1641,513,292,116,43,46,125,0,0,0,0,0,0
1995,1192,U,1487,8309,24274,52447,84481,107143,113705,108112,96659,92816,90665,77554,69544,63190,58894,46988,39965,30933,27278,20952,18051,14579,12819,9152,6215,5173,3171,1972,1193,313,223,143,54,0,157,0,0,0,0,0,0
1995,1192,R,1760,11239,30523,78597,131312,164350,160272,173410,173250,183836,160920,142696,113687,102577,87771,73190,66999,52379,44847,37273,32142,26285,21159,17435,9356,10500,4203,4627,3674,1422,593,0,0,229,0,0,0,0,0,0,0
1995,1194,T,2432,11651,31348,65943,103881,122905,127731,111899,106835,91989,85974,76911,62165,60405,47746,44559,36383,27957,23512,18455,16501,11272,8748,6399,4221,3843,3356,1503,829,555,241,89,203,0,0,0,0,0,0,0,94
1995,1194,U,2420,10435,26297,57500,89392,108626,110206,97192,92883,79014,73855,69903,53302,55216,41436,40000,32798,26038,21769,16238,15165,9965,8029,5333,3064,3500,3006,1272,778,409,103,113,0,0,0,0,0,0,0,0,132
1995,1194,R,2460,14589,47659,95023,154467,169095,183310,159896,149963,130729,121283,96058,84462,72942,62901,55408,44996,32616,27880,24041,19860,14656,10711,9435,7605,4878,4464,2267,1003,1059,726,0,987,0,0,0,0,0,0,0,0
1995,1197,T,1420,6268,20074,48806,88491,119695,133468,125581,119194,112071,105747,92348,79307,61608,58431,47503,39341,30061,26015,20616,19587,15337,11373,6478,6848,4759,4074,1772,1554,323,319,0,0,0,0,0,0,0,0,0,0
1995,1197,U,2057,7955,18830,42936,71992,97943,108512,102027,87480,84817,84293,72224,63596,51667,52310,39037,34037,26104,21893,15914,16260,12471,9121,5061,5676,2766,2797,883,1176,307,303,0,0,0,0,0,0,0,0,0,0
1995,1197,R,472,3740,22529,61806,125248,167422,188894,182861,204210,178463,154532,137176,112872,82585,71519,66116,51156,38994,35419,31377,27137,21808,16605,9804,9596,9597,7207,3933,2457,359,357,0,0,0,0,0,0,0,0,0,0
1995,1157,T,1854,11592,33139,70489,103196,123564,128827,110528,104567,98702,83315,73294,65436,56955,48803,38900,35193,27930,24327,18367,14180,11192,9920,7320,5649,4328,2761,1939,1047,993,166,46,52,0,0,0,0,0,0,0,0
1995,1157,U,1992,10409,27324,59801,90589,110646,115416,97753,94106,89096,78134,66664,61066,54688,44757,35533,32168,25431,22919,15923,11879,9641,8271,6334,5257,3564,2302,1155,943,810,152,55,0,0,0,0,0,0,0,0,0
1995,1157,R,1440,15383,56552,117163,156890,175870,186241,168514,151552,139687,103499,97038,80540,64563,62206,50284,45402,36432,29187,26813,22256,16718,15950,11015,7168,7433,4661,5166,1499,1815,229,0,298,0,0,0,0,0,0,0,0
1995,1133,T,1761,9722,27985,62020,97227,124597,132676,118421,110630,97477,84027,75837,64539,54667,47042,35543,29818,25682,17976,18018,10223,10189,8364,6104,5345,3912,1696,1759,768,402,242,181,0,108,0,0,0,0,0,0,0
1995,1133,U,1428,7258,22457,52560,85374,113845,123098,106490,98279,92473,75938,71810,62672,50983,43301,33987,26807,23533,16646,15789,8469,7430,6967,5414,4546,2909,1569,1220,203,314,316,118,0,0,0,0,0,0,0,0,0
1995,1133,R,2558,15932,46973,97254,139640,161003,165141,157985,147915,111246,104819,85316,68846,63463,56095,39328,37451,31353,21612,24116,15017,17679,12177,8011,7582,6829,2080,3398,2537,691,0,387,0,462,0,0,0,0,0,0,0
1995,1122,T,2336,11019,35626,65053,106579,126874,122235,108648,95969,84873,73712,69339,57483,53234,45140,34340,28926,24372,19400,15258,12516,9277,7219,5025,3386,3291,2702,1426,609,345,134,144,41,42,0,0,0,0,50,0,0
1995,1122,U,2095,10053,30685,57673,99613,118570,116103,102472,90773,79770,70686,64129,55153,51659,43308,32101,28806,23210,19205,14872,11086,8658,6415,4454,3228,2984,2487,1172,481,285,118,84,0,0,0,0,0,0,61,0,0
1995,1122,R,3232,14729,58345,100585,139418,165219,152120,141071,123153,108618,86650,90357,66538,59266,52240,43209,29398,28959,20179,16834,18439,11928,10737,7554,4112,4781,3810,2761,1302,677,223,492,277,289,0,0,0,0,0,0,0
1995,1153,T,3013,11828,38530,83841,125046,140460,145724,128228,114210,106255,96926,85616,73553,60787,54793,45033,35608,30682,24338,19281,16189,11460,10712,8237,4787,3801,2759,2175,854,582,205,71,299,80,0,0,0,0,0,0,0
1995,1153,U,1964,9328,29994,70857,105361,125534,124771,104646,89995,86412,83064,72367,64893,51417,46936,38475,30847,27516,21685,15991,13772,9567,8316,6121,3372,2926,2589,2114,603,728,95,98,312,0,0,0,0,0,0,0,0
1995,1153,R,4852,16337,56600,113327,171011,175080,198347,190169,176578,153437,125619,111210,89609,77729,68746,56705,44388,36755,29439,25782,21192,15498,15979,12961,7985,5811,3162,2319,1463,224,479,0,266,272,0,0,0,0,0,0,0
1995,1156,T,2135,13444,32471,76344,112880,133353,134105,114330,98759,87678,76957,65953,57106,53144,45390,34483,28713,22936,15182,15829,12225,10227,7908,6195,4151,2795,1910,724,638,655,319,82,90,0,0,0,0,0,0,0,0
1995,1156,U,1578,9844,25135,58901,96942,113539,119769,102044,84070,79538,69177,59750,52632,50284,43765,32308,26767,22787,15572,13961,11599,9441,7411,5113,3820,2865,1693,454,447,228,219,0,124,0,0,0,0,0,0,0,0
1995,1156,R,3157,20127,49468,120936,151176,180600,169103,144392,135929,108901,94995,79318,66577,59156,48819,39162,32898,23256,14348,19868,13617,12002,9053,8681,4913,2626,2429,1378,1115,1745,588,301,0,0,0,0,0,0,0,0,0
1995,1136,T,2437,10985,30275,62203,97877,118033,117275,108924,98406,87469,78789,64649,56927,54077,42286,38573,29739,23942,21666,16121,12901,11177,6953,4908,3971,3031,1534,1208,876,504,106,0,40,0,0,0,0,0,0,0,0
1995,1136,U,2516,9559,26845,54033,88481,107891,109058,101974,91927,81304,74798,60991,52055,52319,39289,37111,28869,23981,21299,15740,12495,10746,6512,5007,3505,2701,1362,1173,740,463,124,0,0,0,0,0,0,0,0,0,0
1995,1136,R,2123,17017,46782,104597,146984,171830,162981,147491,133774,119803,98593,81694,79043,61941,55397,44917,33574,23772,23288,17843,14754,13242,9127,4415,6355,4785,2471,1403,1652,746,0,0,289,0,0,0,0,0,0,0,0
1995,1163,T,2112,16360,39652,76386,118887,128194,128000,114001,103962,91936,76222,70692,56032,53710,45190,35704,31551,26646,19993,15333,12878,9764,7232,6757,4717,2677,2433,1065,1160,495,336,145,0,56,0,0,0,0,0,0,0
1995,1163,U,1450,11954,31364,64618,102815,112092,114658,100535,93792,83200,69369,61662,50023,50100,42871,33635,28535,24654,18255,13485,11705,8812,6701,5926,4736,2073,1707,619,742,440,239,120,0,70,0,0,0,0,0,0,0
1995,1163,R,3735,27634,64951,115436,171600,181734,175642,163418,139546,121746,98457,98310,74454,64749,52210,41902,40562,32657,25316,21055,16441,12680,8893,9392,4657,4755,5004,2664,2653,700,724,250,0,0,0,0,0,0,0,0,0
1995,1173,T,2567,8505,30557,66228,106383,132903,128689,123840,104180,97878,83426,78738,66660,56105,43654,38110,33095,26554,21935,15511,12652,10564,7318,5983,4499,3241,2339,1570,622,276,90,0,0,0,0,0,0,0,0,0,0
1995,1173,U,2075,5957,26247,55515,91428,120152,121526,117704,96753,88757,77018,73189,60083,53219,42719,36107,31266,25455,21428,15799,10972,9982,6974,5064,4814,3316,1717,1450,338,117,0,0,0,0,0,0,0,0,0,0,0
