# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1997
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1594    0.01594 0.98406 99203   6731555 67.32
1       98406   132     0.00134 0.99866 98340   6632352 67.40
2       98274   77      0.00079 0.99921 98236   6534012 66.49
3       98197   54      0.00055 0.99945 98170   6435776 65.54
4       98143   52      0.00053 0.99947 98117   6337606 64.58
5       98091   44      0.00044 0.99956 98069   6239489 63.61
6       98047   40      0.00041 0.99959 98027   6141421 62.64
7       98007   39      0.00040 0.99960 97987   6043394 61.66
8       97968   36      0.00037 0.99963 97950   5945406 60.69
9       97932   36      0.00037 0.99963 97914   5847457 59.71
10      97896   34      0.00035 0.99965 97879   5749543 58.73
11      97862   32      0.00033 0.99967 97846   5651664 57.75
12      97830   32      0.00032 0.99968 97814   5553818 56.77
13      97798   41      0.00041 0.99959 97778   5456004 55.79
14      97757   48      0.00049 0.99951 97734   5358225 54.81
15      97709   67      0.00069 0.99931 97678   5260491 53.84
16      97642   96      0.00098 0.99902 97596   5162814 52.87
17      97546   122     0.00125 0.99875 97487   5065217 51.93
18      97424   145     0.00149 0.99851 97353   4967730 50.99
19      97279   164     0.00168 0.99832 97199   4870377 50.07
20      97115   186     0.00192 0.99808 97024   4773178 49.15
21      96929   215     0.00222 0.99778 96823   4676154 48.24
22      96714   222     0.00229 0.99771 96604   4579331 47.35
23      96492   231     0.00239 0.99761 96377   4482728 46.46
24      96261   230     0.00239 0.99761 96147   4386351 45.57
25      96031   247     0.00257 0.99743 95908   4290204 44.68
26      95784   252     0.00264 0.99736 95658   4194296 43.79
27      95532   243     0.00254 0.99746 95411   4098638 42.90
28      95289   269     0.00282 0.99718 95156   4003227 42.01
29      95020   281     0.00295 0.99705 94881   3908071 41.13
30      94739   316     0.00333 0.99667 94582   3813189 40.25
31      94423   306     0.00324 0.99676 94270   3718607 39.38
32      94117   312     0.00331 0.99669 93962   3624337 38.51
33      93805   335     0.00357 0.99643 93639   3530375 37.64
34      93470   345     0.00369 0.99631 93300   3436736 36.77
35      93125   391     0.00420 0.99580 92932   3343436 35.90
36      92734   397     0.00428 0.99572 92536   3250505 35.05
37      92337   413     0.00447 0.99553 92132   3157968 34.20
38      91924   444     0.00484 0.99516 91704   3065836 33.35
39      91480   471     0.00515 0.99485 91248   2974131 32.51
40      91009   523     0.00575 0.99425 90750   2882884 31.68
41      90486   535     0.00591 0.99409 90221   2792133 30.86
42      89951   578     0.00643 0.99357 89665   2701913 30.04
43      89373   603     0.00675 0.99325 89074   2612248 29.23
44      88770   635     0.00715 0.99285 88457   2523174 28.42
45      88135   718     0.00815 0.99185 87780   2434717 27.62
46      87417   732     0.00838 0.99162 87054   2346937 26.85
47      86685   778     0.00897 0.99103 86302   2259883 26.07
48      85907   867     0.01009 0.98991 85475   2173582 25.30
49      85040   811     0.00954 0.99046 84643   2088107 24.55
50      84229   1063    0.01262 0.98738 83704   2003464 23.79
51      83166   956     0.01150 0.98850 82687   1919760 23.08
52      82210   1048    0.01275 0.98725 81692   1837073 22.35
53      81162   1095    0.01349 0.98651 80613   1755381 21.63
54      80067   1022    0.01276 0.98724 79565   1674768 20.92
55      79045   1320    0.01670 0.98330 78394   1595202 20.18
56      77725   1238    0.01593 0.98407 77106   1516808 19.52
