# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2000
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1289    0.01289 0.98711 99356   7245175 72.45
1       98711   123     0.00125 0.99875 98650   7145819 72.39
2       98588   61      0.00062 0.99938 98558   7047170 71.48
3       98527   46      0.00046 0.99954 98504   6948612 70.52
4       98481   48      0.00049 0.99951 98457   6850108 69.56
5       98433   41      0.00041 0.99959 98412   6751651 68.59
6       98392   34      0.00035 0.99965 98374   6653240 67.62
7       98358   24      0.00025 0.99975 98346   6554865 66.64
8       98334   25      0.00025 0.99975 98322   6456520 65.66
9       98309   28      0.00028 0.99972 98295   6358198 64.68
10      98281   29      0.00029 0.99971 98266   6259903 63.69
11      98252   22      0.00023 0.99977 98241   6161637 62.71
12      98230   23      0.00024 0.99976 98219   6063396 61.73
13      98207   28      0.00029 0.99971 98194   5965177 60.74
14      98179   36      0.00036 0.99964 98162   5866983 59.76
15      98143   49      0.00050 0.99950 98120   5768822 58.78
16      98094   61      0.00062 0.99938 98064   5670702 57.81
17      98033   72      0.00073 0.99927 97998   5572638 56.84
18      97961   87      0.00089 0.99911 97918   5474640 55.89
19      97874   95      0.00097 0.99903 97827   5376721 54.94
20      97779   96      0.00098 0.99902 97732   5278894 53.99
21      97683   113     0.00116 0.99884 97627   5181162 53.04
22      97570   110     0.00113 0.99887 97515   5083535 52.10
23      97460   105     0.00108 0.99892 97408   4986021 51.16
24      97355   110     0.00113 0.99887 97301   4888613 50.21
25      97245   122     0.00126 0.99874 97185   4791313 49.27
26      97123   122     0.00126 0.99874 97062   4694128 48.33
27      97001   125     0.00129 0.99871 96939   4597066 47.39
28      96876   130     0.00134 0.99866 96812   4500127 46.45
29      96746   139     0.00143 0.99857 96678   4403315 45.51
30      96607   159     0.00164 0.99836 96528   4306638 44.58
31      96448   157     0.00162 0.99838 96369   4210110 43.65
32      96291   154     0.00160 0.99840 96215   4113740 42.72
33      96137   170     0.00177 0.99823 96053   4017526 41.79
34      95967   178     0.00185 0.99815 95879   3921473 40.86
35      95789   191     0.00200 0.99800 95695   3825594 39.94
36      95598   202     0.00211 0.99789 95498   3729899 39.02
37      95396   212     0.00222 0.99778 95291   3634401 38.10
38      95184   227     0.00238 0.99762 95072   3539110 37.18
39      94957   244     0.00257 0.99743 94837   3444039 36.27
40      94713   282     0.00297 0.99703 94574   3349201 35.36
41      94431   298     0.00316 0.99684 94283   3254627 34.47
42      94133   301     0.00320 0.99680 93983   3160344 33.57
43      93832   320     0.00341 0.99659 93674   3066361 32.68
44      93512   350     0.00374 0.99626 93341   2972687 31.79
45      93162   404     0.00433 0.99567 92963   2879346 30.91
46      92758   421     0.00454 0.99546 92549   2786383 30.04
47      92337   440     0.00477 0.99523 92120   2693834 29.17
48      91897   489     0.00532 0.99468 91656   2601714 28.31
49      91408   530     0.00580 0.99420 91148   2510058 27.46
50      90878   603     0.00664 0.99336 90582   2418910 26.62
51      90275   662     0.00733 0.99267 89945   2328328 25.79
52      89613   623     0.00695 0.99305 89305   2238384 24.98
53      88990   750     0.00843 0.99157 88618   2149078 24.15
54      88240   701     0.00794 0.99206 87895   2060460 23.35
55      87539   877     0.01002 0.98998 87108   1972565 22.53
56      86662   877     0.01012 0.98988 86220   1885458 21.76
57      85785   796     0.00928 0.99072 85394   1799237 20.97
58      84989   1038    0.01221 0.98779 84478   1713844 20.17
59      83951   984     0.01172 0.98828 83461   1629366 19.41
60      82967   1074    0.01295 0.98705 82438   1545905 18.63
61      81893   1170    0.01429 0.98571 81313   1463468 17.87
62      80723   1190    0.01474 0.98526 80136   1382155 17.12
63      79533   1360    0.01711 0.98289 78864   1302019 16.37
64      78173   1462    0.01871 0.98129 77454   1223155 15.65
65      76711   1646    0.02146 0.97854 75897   1145701 14.94
66      75065   1667    0.02220 0.97780 74239   1069804 14.25
67      73398   1822    0.02482 0.97518 72499   995565  13.56
68      71576   1963    0.02742 0.97258 70604   923066  12.90
69      69613   2053    0.02949 0.97051 68599   852462  12.25
70      67560   2255    0.03338 0.96662 66448   783863  11.60
71      65305   2425    0.03713 0.96287 64105   717415  10.99
