# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  9899    0.09899 0.90101 95051   5920058 59.20
1       90101   2471    0.02743 0.97257 88866   5825008 64.65
2       87630   872     0.00995 0.99005 87194   5736142 65.46
3       86758   429     0.00494 0.99506 86544   5648948 65.11
4       86329   280     0.00324 0.99676 86189   5562405 64.43
5       86049   224     0.00261 0.99739 85934   5476216 63.64
6       85825   200     0.00233 0.99767 85723   5390282 62.81
7       85625   184     0.00215 0.99785 85532   5304559 61.95
8       85441   168     0.00196 0.99804 85356   5219027 61.08
9       85273   150     0.00176 0.99824 85197   5133671 60.20
10      85123   132     0.00155 0.99845 85056   5048475 59.31
11      84991   119     0.00140 0.99860 84931   4963419 58.40
12      84872   111     0.00131 0.99869 84816   4878489 57.48
13      84761   110     0.00129 0.99871 84706   4793672 56.56
14      84651   114     0.00135 0.99865 84595   4708966 55.63
15      84537   123     0.00146 0.99854 84477   4624372 54.70
16      84414   138     0.00163 0.99837 84346   4539895 53.78
17      84276   156     0.00185 0.99815 84200   4455549 52.87
18      84120   176     0.00209 0.99791 84034   4371349 51.97
19      83944   195     0.00233 0.99767 83848   4287316 51.07
20      83749   213     0.00254 0.99746 83644   4203468 50.19
21      83536   228     0.00273 0.99727 83423   4119824 49.32
22      83308   241     0.00289 0.99711 83188   4036401 48.45
23      83067   251     0.00302 0.99698 82942   3953212 47.59
24      82816   258     0.00311 0.99689 82687   3870270 46.73
25      82558   254     0.00307 0.99693 82431   3787583 45.88
26      82304   258     0.00313 0.99687 82175   3705152 45.02
27      82046   263     0.00320 0.99680 81915   3622976 44.16
28      81783   269     0.00329 0.99671 81649   3541061 43.30
29      81514   276     0.00339 0.99661 81376   3459412 42.44
30      81238   279     0.00343 0.99657 81099   3378036 41.58
31      80959   286     0.00354 0.99646 80817   3296937 40.72
32      80673   293     0.00363 0.99637 80527   3216121 39.87
33      80380   297     0.00370 0.99630 80232   3135594 39.01
34      80083   300     0.00375 0.99625 79933   3055362 38.15
35      79783   302     0.00379 0.99621 79632   2975429 37.29
36      79481   308     0.00388 0.99612 79328   2895796 36.43
37      79173   317     0.00401 0.99599 79015   2816469 35.57
38      78856   331     0.00420 0.99580 78692   2737453 34.71
39      78525   350     0.00445 0.99555 78352   2658761 33.86
40      78175   371     0.00475 0.99525 77991   2580410 33.01
41      77804   396     0.00509 0.99491 77608   2502418 32.16
42      77408   422     0.00545 0.99455 77199   2424810 31.33
43      76986   448     0.00582 0.99418 76764   2347611 30.49
44      76538   474     0.00619 0.99381 76303   2270847 29.67
45      76064   490     0.00645 0.99355 75821   2194544 28.85
46      75574   518     0.00685 0.99315 75317   2118723 28.04
47      75056   549     0.00731 0.99269 74784   2043406 27.23
48      74507   585     0.00785 0.99215 74218   1968621 26.42
49      73922   626     0.00847 0.99153 73612   1894404 25.63
50      73296   653     0.00891 0.99109 72973   1820792 24.84
51      72643   698     0.00961 0.99039 72298   1747819 24.06
52      71945   743     0.01032 0.98968 71577   1675522 23.29
53      71202   785     0.01103 0.98897 70813   1603944 22.53
54      70417   826     0.01173 0.98827 70008   1533132 21.77
55      69591   885     0.01272 0.98728 69153   1463123 21.02
56      68706   933     0.01359 0.98641 68244   1393970 20.29
57      67773   991     0.01462 0.98538 67283   1325726 19.56
58      66782   1060    0.01588 0.98412 66258   1258444 18.84
59      65722   1142    0.01737 0.98263 65158   1192185 18.14
60      64580   1218    0.01886 0.98114 63978   1127028 17.45
61      63362   1309    0.02066 0.97934 62715   1063050 16.78
62      62053   1394    0.02247 0.97753 61363   1000335 16.12
63      60659   1471    0.02425 0.97575 59930   938972  15.48
64      59188   1538    0.02598 0.97402 58424   879043  14.85
65      57650   1591    0.02760 0.97240 56860   820619  14.23
66      56059   1660    0.02961 0.97039 55235   763759  13.62
67      54399   1742    0.03202 0.96798 53536   708524  13.02
68      52657   1841    0.03497 0.96503 51746   654988  12.44
69      50816   1958    0.03854 0.96146 49847   603243  11.87
70      48858   2075    0.04248 0.95752 47831   553396  11.33
71      46783   2203    0.04709 0.95291 45692   505565  10.81
72      44580   2318    0.05200 0.94800 43430   459874  10.32
73      42262   2410    0.05703 0.94297 41064   416444  9.85
74      39852   2475    0.06211 0.93789 38618   375381  9.42
75      37377   2503    0.06696 0.93304 36127   336762  9.01
76      34874   2521    0.07228 0.92772 33614   300635  8.62
77      32353   2520    0.07789 0.92211 31092   267021  8.25
78      29833   2502    0.08385 0.91615 28580   235928  7.91
79      27331   2465    0.09019 0.90981 26094   207349  7.59
80      24866   2390    0.09611 0.90389 23665   181255  7.29
81      22476   2309    0.10272 0.89728 21314   157590  7.01
82      20167   2202    0.10921 0.89079 19056   136277  6.76
83      17965   2073    0.11537 0.88463 16917   117221  6.52
84      15892   1924    0.12106 0.87894 14916   100304  6.31
85      13968   1736    0.12429 0.87571 13086   85388   6.11
86      12232   1576    0.12881 0.87119 11431   72302   5.91
87      10656   1416    0.13291 0.86709 9935    60871   5.71
88      9240    1263    0.13664 0.86336 8596    50937   5.51
89      7977    1117    0.14008 0.85992 7407    42340   5.31
90      6860    983     0.14330 0.85670 6358    34934   5.09
91      5877    860     0.14639 0.85361 5437    28576   4.86
92      5017    750     0.14942 0.85058 4633    23139   4.61
93      4267    651     0.15246 0.84754 3934    18505   4.34
94      3616    563     0.15556 0.84444 3328    14572   4.03
95      3053    485     0.15878 0.84122 2804    11244   3.68
96      2568    416     0.16218 0.83782 2355    8440    3.29
97      2152    357     0.16578 0.83422 1969    6085    2.83
98      1795    304     0.16962 0.83038 1639    4116    2.29
99      1491    259     0.17372 0.82628 1358    2477    1.66
100     1232    219     0.17811 0.82189 1119    1119    0.91
