# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1959
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  4672    0.04672 0.95328 97664   6255254 62.55
1       95328   793     0.00832 0.99168 94932   6157590 64.59
2       94535   227     0.00240 0.99760 94422   6062658 64.13
3       94308   111     0.00118 0.99882 94253   5968237 63.28
4       94197   86      0.00091 0.99909 94154   5873984 62.36
5       94111   91      0.00097 0.99903 94066   5779830 61.42
6       94020   109     0.00116 0.99884 93967   5685764 60.47
7       93911   129     0.00138 0.99862 93848   5591797 59.54
8       93782   137     0.00146 0.99854 93713   5497949 58.62
9       93645   127     0.00136 0.99864 93580   5404236 57.71
10      93518   107     0.00115 0.99885 93463   5310656 56.79
11      93411   91      0.00097 0.99903 93364   5217193 55.85
12      93320   82      0.00088 0.99912 93279   5123828 54.91
13      93238   82      0.00088 0.99912 93197   5030549 53.95
14      93156   92      0.00098 0.99902 93111   4937352 53.00
15      93064   111     0.00119 0.99881 93010   4844241 52.05
16      92953   137     0.00147 0.99853 92887   4751230 51.11
17      92816   166     0.00179 0.99821 92735   4658344 50.19
18      92650   193     0.00208 0.99792 92555   4565608 49.28
19      92457   210     0.00227 0.99773 92353   4473053 48.38
20      92247   217     0.00236 0.99764 92139   4380700 47.49
21      92030   220     0.00239 0.99761 91920   4288561 46.60
22      91810   222     0.00241 0.99759 91699   4196641 45.71
23      91588   227     0.00247 0.99753 91475   4104942 44.82
24      91361   236     0.00258 0.99742 91244   4013467 43.93
25      91125   250     0.00275 0.99725 91001   3922223 43.04
26      90875   267     0.00294 0.99706 90743   3831221 42.16
27      90608   284     0.00314 0.99686 90467   3740478 41.28
28      90324   301     0.00333 0.99667 90175   3650011 40.41
29      90023   316     0.00351 0.99649 89866   3559836 39.54
30      89707   329     0.00366 0.99634 89544   3469970 38.68
31      89378   340     0.00381 0.99619 89209   3380426 37.82
32      89038   351     0.00395 0.99605 88863   3291218 36.96
33      88687   363     0.00409 0.99591 88507   3202354 36.11
34      88324   376     0.00426 0.99574 88137   3113848 35.25
35      87948   390     0.00444 0.99556 87754   3025710 34.40
36      87558   406     0.00464 0.99536 87356   2937956 33.55
37      87152   424     0.00486 0.99514 86942   2850600 32.71
38      86728   443     0.00511 0.99489 86508   2763658 31.87
39      86285   464     0.00537 0.99463 86055   2677150 31.03
40      85821   486     0.00567 0.99433 85580   2591095 30.19
41      85335   510     0.00598 0.99402 85082   2505515 29.36
42      84825   536     0.00632 0.99368 84559   2420433 28.53
43      84289   563     0.00668 0.99332 84010   2335874 27.71
44      83726   593     0.00708 0.99292 83432   2251864 26.90
45      83133   626     0.00753 0.99247 82823   2168432 26.08
46      82507   665     0.00806 0.99194 82178   2085609 25.28
47      81842   711     0.00868 0.99132 81491   2003431 24.48
48      81131   764     0.00942 0.99058 80754   1921940 23.69
49      80367   826     0.01028 0.98972 79960   1841187 22.91
50      79541   897     0.01127 0.98873 79099   1761227 22.14
51      78644   972     0.01236 0.98764 78164   1682128 21.39
52      77672   1052    0.01354 0.98646 77153   1603964 20.65
53      76620   1133    0.01479 0.98521 76060   1526811 19.93
54      75487   1215    0.01609 0.98391 74886   1450751 19.22
55      74272   1298    0.01747 0.98253 73630   1375865 18.52
56      72974   1385    0.01897 0.98103 72289   1302234 17.85
57      71589   1477    0.02063 0.97937 70858   1229946 17.18
58      70112   1576    0.02247 0.97753 69332   1159087 16.53
59      68536   1680    0.02451 0.97549 67705   1089755 15.90
60      66856   1785    0.02671 0.97329 65972   1022050 15.29
61      65071   1886    0.02898 0.97102 64136   956078  14.69
62      63185   1976    0.03127 0.96873 62204   891942  14.12
63      61209   2051    0.03351 0.96649 60189   829738  13.56
64      59158   2113    0.03572 0.96428 58106   769549  13.01
65      57045   2165    0.03796 0.96204 55967   711443  12.47
66      54880   2216    0.04038 0.95962 53776   655476  11.94
67      52664   2272    0.04314 0.95686 51533   601699  11.43
68      50392   2335    0.04634 0.95366 49230   550166  10.92
69      48057   2405    0.05005 0.94995 46860   500936  10.42
70      45652   2476    0.05424 0.94576 44420   454076  9.95
71      43176   2538    0.05877 0.94123 41911   409656  9.49
72      40638   2582    0.06353 0.93647 39350   367745  9.05
