# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  19394   0.19394 0.80606 90303   3723497 37.23
1       80606   8520    0.10570 0.89430 76346   3633194 45.07
2       72086   4431    0.06146 0.93854 69871   3556848 49.34
3       67655   2632    0.03891 0.96109 66339   3486977 51.54
4       65023   1734    0.02666 0.97334 64156   3420638 52.61
5       63289   1224    0.01934 0.98066 62642   3356482 53.03
6       62065   892     0.01437 0.98563 61595   3293841 53.07
7       61173   658     0.01076 0.98924 60827   3232245 52.84
8       60515   491     0.00812 0.99188 60258   3171418 52.41
9       60024   373     0.00622 0.99378 59829   3111160 51.83
10      59651   293     0.00492 0.99508 59499   3051331 51.15
11      59358   243     0.00410 0.99590 59233   2991832 50.40
12      59115   216     0.00366 0.99634 59005   2932599 49.61
13      58899   205     0.00349 0.99651 58796   2873593 48.79
14      58694   208     0.00355 0.99645 58591   2814797 47.96
15      58486   222     0.00380 0.99620 58377   2756206 47.13
16      58264   244     0.00419 0.99581 58144   2697830 46.30
17      58020   272     0.00469 0.99531 57887   2639686 45.50
18      57748   304     0.00526 0.99474 57599   2581799 44.71
19      57444   335     0.00584 0.99416 57279   2524201 43.94
20      57109   365     0.00639 0.99361 56929   2466922 43.20
21      56744   391     0.00689 0.99311 56551   2409993 42.47
22      56353   413     0.00733 0.99267 56148   2353442 41.76
23      55940   430     0.00769 0.99231 55726   2297294 41.07
24      55510   443     0.00799 0.99201 55290   2241568 40.38
25      55067   454     0.00825 0.99175 54841   2186278 39.70
26      54613   466     0.00853 0.99147 54381   2131437 39.03
27      54147   478     0.00884 0.99116 53909   2077056 38.36
28      53669   494     0.00920 0.99080 53423   2023147 37.70
29      53175   511     0.00960 0.99040 52921   1969724 37.04
30      52664   528     0.01002 0.98998 52401   1916803 36.40
31      52136   541     0.01038 0.98962 51866   1864402 35.76
32      51595   549     0.01063 0.98937 51321   1812535 35.13
33      51046   549     0.01076 0.98924 50771   1761214 34.50
34      50497   543     0.01076 0.98924 50225   1710443 33.87
35      49954   534     0.01069 0.98931 49686   1660218 33.23
36      49420   524     0.01060 0.98940 49157   1610532 32.59
37      48896   516     0.01055 0.98945 48637   1561375 31.93
38      48380   511     0.01056 0.98944 48124   1512737 31.27
39      47869   508     0.01061 0.98939 47615   1464613 30.60
40      47361   506     0.01068 0.98932 47108   1416998 29.92
41      46855   502     0.01072 0.98928 46604   1369891 29.24
42      46353   496     0.01069 0.98931 46104   1323287 28.55
43      45857   486     0.01060 0.98940 45613   1277183 27.85
44      45371   475     0.01048 0.98952 45133   1231570 27.14
45      44896   466     0.01037 0.98963 44662   1186437 26.43
46      44430   460     0.01036 0.98964 44200   1141775 25.70
47      43970   461     0.01049 0.98951 43740   1097575 24.96
48      43509   470     0.01081 0.98919 43275   1053835 24.22
49      43039   487     0.01132 0.98868 42797   1010560 23.48
50      42552   511     0.01200 0.98800 42299   967763  22.74
51      42041   539     0.01281 0.98719 41774   925464  22.01
52      41502   569     0.01371 0.98629 41220   883690  21.29
53      40933   600     0.01466 0.98534 40636   842470  20.58
54      40333   631     0.01564 0.98436 40020   801834  19.88
55      39702   662     0.01667 0.98333 39374   761814  19.19
56      39040   695     0.01780 0.98220 38695   722441  18.51
57      38345   732     0.01908 0.98092 37982   683745  17.83
58      37613   773     0.02055 0.97945 37230   645763  17.17
59      36840   819     0.02224 0.97776 36435   608533  16.52
60      36021   870     0.02414 0.97586 35590   572098  15.88
61      35151   922     0.02624 0.97376 34694   536508  15.26
62      34229   976     0.02850 0.97150 33745   501814  14.66
63      33253   1028    0.03091 0.96909 32743   468068  14.08
64      32225   1078    0.03346 0.96654 31690   435325  13.51
65      31147   1127    0.03619 0.96381 30588   403635  12.96
66      30020   1175    0.03916 0.96084 29437   373047  12.43
67      28845   1224    0.04243 0.95757 28237   343611  11.91
68      27621   1273    0.04608 0.95392 26989   315374  11.42
69      26348   1320    0.05011 0.94989 25692   288385  10.95
70      25028   1364    0.05452 0.94548 24349   262693  10.50
71      23664   1401    0.05921 0.94079 22966   238344  10.07
72      22263   1427    0.06410 0.93590 21551   215378  9.67
73      20836   1439    0.06907 0.93093 20117   193827  9.30
74      19397   1436    0.07405 0.92595 18678   173710  8.96
75      17961   1418    0.07896 0.92104 17250   155032  8.63
76      16543   1386    0.08377 0.91623 15847   137782  8.33
77      15157   1341    0.08846 0.91154 14482   121935  8.04
78      13816   1285    0.09303 0.90697 13169   107453  7.78
79      12531   1221    0.09747 0.90253 11915   94284   7.52
80      11310   1151    0.10178 0.89822 10729   82369   7.28
81      10159   1077    0.10597 0.89403 9614    71641   7.05
82      9082    1000    0.11007 0.88993 8576    62027   6.83
83      8082    922     0.11408 0.88592 7615    53451   6.61
84      7160    845     0.11802 0.88198 6731    45837   6.40
85      6315    770     0.12191 0.87809 5924    39105   6.19
86      5545    697     0.12575 0.87425 5191    33182   5.98
87      4848    628     0.12955 0.87045 4528    27991   5.77
88      4220    563     0.13332 0.86668 3933    23463   5.56
89      3657    501     0.13707 0.86293 3402    19529   5.34
90      3156    444     0.14082 0.85918 2929    16128   5.11
91      2712    392     0.14457 0.85543 2512    13198   4.87
92      2320    344     0.14834 0.85166 2144    10687   4.61
93      1976    301     0.15215 0.84785 1822    8542    4.32
94      1675    261     0.15600 0.84400 1541    6720    4.01
95      1414    226     0.15991 0.84009 1298    5179    3.66
96      1188    195     0.16389 0.83611 1088    3881    3.27
97      993     167     0.16795 0.83205 907     2793    2.81
98      826     142     0.17210 0.82790 753     1885    2.28
99      684     121     0.17635 0.82365 622     1132    1.66
100     563     102     0.18071 0.81929 510     510     0.91
