# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1975
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1976    0.01976 0.98024 99012   7320159 73.20
1       98024   342     0.00349 0.99651 97853   7221147 73.67
2       97682   97      0.00100 0.99900 97634   7123294 72.92
3       97585   47      0.00049 0.99951 97562   7025660 72.00
4       97538   36      0.00037 0.99963 97520   6928099 71.03
5       97502   38      0.00039 0.99961 97483   6830579 70.06
6       97464   45      0.00047 0.99953 97442   6733095 69.08
7       97419   53      0.00055 0.99945 97393   6635653 68.11
8       97366   57      0.00058 0.99942 97338   6538260 67.15
9       97309   53      0.00054 0.99946 97282   6440923 66.19
10      97256   44      0.00046 0.99954 97233   6343641 65.23
11      97212   37      0.00039 0.99961 97193   6246407 64.26
12      97175   33      0.00034 0.99966 97158   6149214 63.28
13      97142   33      0.00034 0.99966 97126   6052056 62.30
14      97109   35      0.00036 0.99964 97092   5954930 61.32
15      97074   41      0.00042 0.99958 97054   5857839 60.34
16      97033   48      0.00050 0.99950 97010   5760785 59.37
17      96985   58      0.00059 0.99941 96957   5663775 58.40
18      96927   66      0.00068 0.99932 96895   5566818 57.43
19      96861   72      0.00075 0.99925 96825   5469923 56.47
20      96789   76      0.00078 0.99922 96751   5373098 55.51
21      96713   77      0.00080 0.99920 96675   5276347 54.56
22      96636   78      0.00080 0.99920 96597   5179672 53.60
23      96558   78      0.00081 0.99919 96519   5083075 52.64
24      96480   78      0.00081 0.99919 96441   4986556 51.68
25      96402   80      0.00083 0.99917 96362   4890115 50.73
26      96322   83      0.00087 0.99913 96281   4793753 49.77
27      96239   88      0.00092 0.99908 96196   4697472 48.81
28      96151   96      0.00099 0.99901 96104   4601277 47.85
29      96055   105     0.00109 0.99891 96003   4505173 46.90
30      95950   115     0.00120 0.99880 95893   4409170 45.95
31      95835   126     0.00132 0.99868 95773   4313276 45.01
32      95709   137     0.00143 0.99857 95641   4217503 44.07
33      95572   147     0.00153 0.99847 95499   4121862 43.13
34      95425   154     0.00162 0.99838 95349   4026363 42.19
35      95271   161     0.00169 0.99831 95191   3931014 41.26
36      95110   168     0.00176 0.99824 95027   3835823 40.33
37      94942   176     0.00185 0.99815 94855   3740796 39.40
38      94766   187     0.00197 0.99803 94674   3645942 38.47
39      94579   200     0.00212 0.99788 94480   3551268 37.55
40      94379   217     0.00229 0.99771 94272   3456788 36.63
41      94162   235     0.00250 0.99750 94046   3362516 35.71
42      93927   255     0.00272 0.99728 93801   3268470 34.80
43      93672   277     0.00295 0.99705 93535   3174669 33.89
44      93395   298     0.00319 0.99681 93248   3081133 32.99
45      93097   320     0.00344 0.99656 92939   2987885 32.09
46      92777   343     0.00370 0.99630 92608   2894947 31.20
47      92434   368     0.00398 0.99602 92252   2802339 30.32
48      92066   394     0.00428 0.99572 91871   2710087 29.44
49      91672   422     0.00461 0.99539 91464   2618216 28.56
50      91250   454     0.00497 0.99503 91026   2526752 27.69
51      90796   488     0.00538 0.99462 90555   2435726 26.83
52      90308   527     0.00583 0.99417 90048   2345171 25.97
53      89781   569     0.00633 0.99367 89500   2255124 25.12
54      89212   614     0.00689 0.99311 88909   2165623 24.28
55      88598   664     0.00749 0.99251 88270   2076714 23.44
56      87934   717     0.00815 0.99185 87580   1988444 22.61
57      87217   772     0.00885 0.99115 86836   1900864 21.79
58      86445   829     0.00959 0.99041 86035   1814029 20.98
59      85616   889     0.01039 0.98961 85177   1727993 20.18
60      84727   953     0.01125 0.98875 84256   1642816 19.39
61      83774   1022    0.01220 0.98780 83269   1558560 18.60
62      82752   1098    0.01327 0.98673 82210   1475291 17.83
63      81654   1183    0.01449 0.98551 81070   1393082 17.06
64      80471   1279    0.01589 0.98411 79840   1312012 16.30
65      79192   1385    0.01749 0.98251 78509   1232172 15.56
66      77807   1504    0.01933 0.98067 77065   1153663 14.83
67      76303   1634    0.02142 0.97858 75497   1076597 14.11
68      74669   1777    0.02379 0.97621 73793   1001100 13.41
69      72892   1932    0.02650 0.97350 71939   927307  12.72
70      70960   2100    0.02960 0.97040 69925   855368  12.05
71      68860   2284    0.03317 0.96683 67734   785443  11.41
72      66576   2483    0.03730 0.96270 65352   717709  10.78
73      64093   2697    0.04208 0.95792 62763   652357  10.18
74      61396   2921    0.04757 0.95243 59954   589595  9.60
75      58475   3148    0.05383 0.94617 56920   529640  9.06
76      55327   3365    0.06082 0.93918 53662   472721  8.54
77      51962   3558    0.06847 0.93153 50198   419059  8.06
78      48404   3713    0.07670 0.92330 46558   368862  7.62
79      44691   3815    0.08536 0.91464 42789   322304  7.21
80      40876   3854    0.09429 0.90571 38949   279514  6.84
81      37022   3825    0.10331 0.89669 35104   240565  6.50
82      33197   3726    0.11224 0.88776 31323   205461  6.19
83      29471   3564    0.12093 0.87907 27673   174137  5.91
84      25907   3348    0.12922 0.87078 24213   146464  5.65
85      22559   3092    0.13705 0.86295 20991   122251  5.42
86      19467   2811    0.14440 0.85560 18038   101260  5.20
87      16656   2520    0.15129 0.84871 15372   83223   5.00
88      14136   2230    0.15775 0.84225 12997   67851   4.80
89      11906   1951    0.16386 0.83614 10908   54853   4.61
90      9955    1689    0.16966 0.83034 9090    43946   4.41
91      8266    1449    0.17524 0.82476 7522    34856   4.22
92      6817    1232    0.18068 0.81932 6184    27334   4.01
93      5585    1039    0.18606 0.81394 5050    21150   3.79
94      4546    870     0.19147 0.80853 4098    16099   3.54
95      3676    724     0.19699 0.80301 3303    12001   3.26
96      2952    598     0.20269 0.79731 2643    8699    2.95
97      2354    491     0.20865 0.79135 2100    6055    2.57
98      1863    400     0.21492 0.78508 1656    3955    2.12
99      1463    324     0.22156 0.77844 1295    2299    1.57
100     1139    260     0.22861 0.77139 1004    1004    0.88
