# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2010
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  875     0.00875 0.99125 99563   6308585 63.09
1       99125   87      0.00088 0.99912 99082   6209022 62.64
2       99038   58      0.00059 0.99941 99009   6109941 61.69
3       98980   47      0.00048 0.99952 98957   6010932 60.73
4       98933   43      0.00043 0.99957 98912   5911975 59.76
5       98890   38      0.00039 0.99961 98871   5813064 58.78
6       98852   33      0.00034 0.99966 98835   5714193 57.81
7       98819   34      0.00035 0.99965 98802   5615358 56.82
8       98785   39      0.00040 0.99960 98765   5516556 55.84
9       98746   30      0.00030 0.99970 98731   5417790 54.87
10      98716   30      0.00030 0.99970 98701   5319060 53.88
11      98686   37      0.00038 0.99962 98668   5220358 52.90
12      98649   34      0.00035 0.99965 98632   5121691 51.92
13      98615   41      0.00042 0.99958 98595   5023059 50.94
14      98574   47      0.00048 0.99952 98551   4924464 49.96
15      98527   64      0.00065 0.99935 98497   4825912 48.98
16      98463   92      0.00093 0.99907 98419   4727415 48.01
17      98371   112     0.00114 0.99886 98317   4628996 47.06
18      98259   140     0.00143 0.99857 98191   4530679 46.11
19      98119   154     0.00157 0.99843 98044   4432488 45.17
20      97965   186     0.00190 0.99810 97875   4334445 44.24
21      97779   229     0.00235 0.99765 97667   4236569 43.33
22      97550   250     0.00256 0.99744 97427   4138902 42.43
23      97300   278     0.00286 0.99714 97163   4041475 41.54
24      97022   290     0.00299 0.99701 96879   3944312 40.65
25      96732   335     0.00346 0.99654 96568   3847433 39.77
26      96397   385     0.00399 0.99601 96209   3750865 38.91
27      96012   439     0.00457 0.99543 95797   3654656 38.06
28      95573   487     0.00510 0.99490 95333   3558859 37.24
29      95086   513     0.00540 0.99460 94834   3463526 36.43
30      94573   583     0.00617 0.99383 94285   3368693 35.62
31      93990   602     0.00640 0.99360 93692   3274408 34.84
32      93388   647     0.00693 0.99307 93066   3180716 34.06
33      92741   649     0.00700 0.99300 92418   3087650 33.29
34      92092   690     0.00749 0.99251 91750   2995231 32.52
35      91402   709     0.00776 0.99224 91048   2903482 31.77
36      90693   703     0.00775 0.99225 90341   2812434 31.01
37      89990   705     0.00784 0.99216 89638   2722093 30.25
38      89285   724     0.00811 0.99189 88923   2632454 29.48
39      88561   714     0.00807 0.99193 88207   2543531 28.72
40      87847   787     0.00896 0.99104 87456   2455324 27.95
41      87060   783     0.00899 0.99101 86670   2367868 27.20
42      86277   822     0.00953 0.99047 85871   2281198 26.44
43      85455   904     0.01057 0.98943 85006   2195327 25.69
44      84551   901     0.01066 0.98934 84104   2110320 24.96
45      83650   990     0.01183 0.98817 83160   2026216 24.22
46      82660   1020    0.01234 0.98766 82153   1943056 23.51
47      81640   1071    0.01312 0.98688 81110   1860903 22.79
48      80569   1142    0.01417 0.98583 80001   1779793 22.09
49      79427   1154    0.01453 0.98547 78856   1699792 21.40
50      78273   1275    0.01629 0.98371 77642   1620936 20.71
51      76998   1320    0.01715 0.98285 76343   1543294 20.04
52      75678   1396    0.01844 0.98156 74985   1466951 19.38
53      74282   1440    0.01938 0.98062 73568   1391966 18.74
54      72842   1539    0.02112 0.97888 72082   1318398 18.10
55      71303   1675    0.02349 0.97651 70472   1246316 17.48
56      69628   1704    0.02447 0.97553 68779   1175843 16.89
57      67924   1736    0.02556 0.97444 67063   1107065 16.30
58      66188   1869    0.02824 0.97176 65257   1040002 15.71
59      64319   1824    0.02836 0.97164 63416   974745  15.15
60      62495   2077    0.03323 0.96677 61475   911329  14.58
61      60418   2265    0.03748 0.96252 59281   849854  14.07
62      58153   1973    0.03393 0.96607 57170   790573  13.59
63      56180   2345    0.04174 0.95826 55009   733403  13.05
64      53835   2011    0.03736 0.96264 52821   678394  12.60
65      51824   2149    0.04146 0.95854 50758   625573  12.07
66      49675   2211    0.04450 0.95550 48564   574815  11.57
67      47464   2010    0.04234 0.95766 46472   526251  11.09
68      45454   2522    0.05549 0.94451 44204   479779  10.56
69      42932   2278    0.05305 0.94695 41787   435575  10.15
70      40654   2372    0.05834 0.94166 39478   393788  9.69
71      38282   2522    0.06587 0.93413 37017   354310  9.26
72      35760   2283    0.06386 0.93614 34612   317293  8.87
73      33477   2375    0.07094 0.92906 32293   282681  8.44
74      31102   2371    0.07624 0.92376 29916   250387  8.05
75      28731   2360    0.08215 0.91785 27545   220472  7.67
76      26371   2235    0.08474 0.91526 25249   192926  7.32
77      24136   2262    0.09372 0.90628 23005   167677  6.95
78      21874   2226    0.10175 0.89825 20753   144672  6.61
79      19648   2061    0.10489 0.89511 18609   123920  6.31
80      17587   2021    0.11493 0.88507 16571   105311  5.99
81      15566   1939    0.12455 0.87545 14590   88739   5.70
82      13627   1855    0.13614 0.86386 12687   74150   5.44
83      11772   1627    0.13822 0.86178 10942   61463   5.22
84      10145   1451    0.14307 0.85693 9406    50521   4.98
85      8694    1300    0.14956 0.85044 8034    41116   4.73
86      7394    1222    0.16529 0.83471 6770    33081   4.47
87      6172    996     0.16143 0.83857 5662    26311   4.26
88      5176    923     0.17839 0.82161 4706    20649   3.99
89      4253    789     0.18560 0.81440 3849    15943   3.75
90      3464    701     0.20242 0.79758 3108    12094   3.49
91      2763    655     0.23696 0.76304 2427    8986    3.25
92      2108    495     0.23489 0.76511 1851    6559    3.11
93      1613    418     0.25921 0.74079 1396    4709    2.92
94      1195    307     0.25690 0.74310 1035    3312    2.77
95      888     257     0.28930 0.71070 754     2278    2.56
96      631     182     0.28876 0.71124 535     1523    2.41
97      449     134     0.29755 0.70245 378     989     2.20
98      315     82      0.26159 0.73841 271     611     1.94
99      233     70      0.30229 0.69771 196     339     1.46
100     163     36      0.21864 0.78136 143     143     0.88
