# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2010
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1051    0.01051 0.98949 99475   6118940 61.19
1       98949   124     0.00126 0.99874 98887   6019466 60.83
2       98825   78      0.00079 0.99921 98786   5920579 59.91
3       98747   60      0.00061 0.99939 98717   5821793 58.96
4       98687   52      0.00052 0.99948 98661   5723076 57.99
5       98635   46      0.00047 0.99953 98612   5624415 57.02
6       98589   46      0.00047 0.99953 98566   5525803 56.05
7       98543   46      0.00047 0.99953 98520   5427237 55.07
8       98497   51      0.00052 0.99948 98471   5328717 54.10
9       98446   39      0.00040 0.99960 98426   5230246 53.13
10      98407   40      0.00041 0.99959 98387   5131820 52.15
11      98367   44      0.00044 0.99956 98345   5033432 51.17
12      98323   42      0.00043 0.99957 98302   4935087 50.19
13      98281   55      0.00056 0.99944 98254   4836785 49.21
14      98226   59      0.00060 0.99940 98198   4738531 48.24
15      98167   90      0.00092 0.99908 98125   4640333 47.27
16      98077   130     0.00133 0.99867 98016   4542208 46.31
17      97947   178     0.00181 0.99819 97863   4444192 45.37
18      97769   242     0.00247 0.99753 97651   4346329 44.46
19      97527   239     0.00245 0.99755 97409   4248679 43.56
20      97288   271     0.00278 0.99722 97157   4151270 42.67
21      97017   337     0.00347 0.99653 96852   4054114 41.79
22      96680   353     0.00365 0.99635 96505   3957262 40.93
23      96327   382     0.00397 0.99603 96137   3860756 40.08
24      95945   385     0.00401 0.99599 95754   3764619 39.24
25      95560   424     0.00444 0.99556 95352   3668865 38.39
26      95136   485     0.00510 0.99490 94897   3573512 37.56
27      94651   519     0.00548 0.99452 94396   3478615 36.75
28      94132   582     0.00618 0.99382 93844   3384219 35.95
29      93550   589     0.00630 0.99370 93258   3290376 35.17
30      92961   631     0.00678 0.99322 92649   3197118 34.39
31      92330   670     0.00726 0.99274 91998   3104469 33.62
32      91660   704     0.00768 0.99232 91309   3012471 32.87
33      90956   702     0.00771 0.99229 90606   2921162 32.12
34      90254   739     0.00818 0.99182 89887   2830555 31.36
35      89515   760     0.00849 0.99151 89137   2740668 30.62
36      88755   781     0.00880 0.99120 88366   2651532 29.87
37      87974   794     0.00903 0.99097 87578   2563166 29.14
38      87180   810     0.00929 0.99071 86775   2475588 28.40
39      86370   797     0.00923 0.99077 85973   2388812 27.66
40      85573   855     0.00999 0.99001 85147   2302839 26.91
41      84718   843     0.00995 0.99005 84299   2217692 26.18
42      83875   916     0.01092 0.98908 83423   2133393 25.44
43      82959   982     0.01184 0.98816 82473   2049970 24.71
44      81977   1025    0.01250 0.98750 81469   1967497 24.00
45      80952   1086    0.01342 0.98658 80411   1886028 23.30
46      79866   1074    0.01345 0.98655 79331   1805617 22.61
47      78792   1145    0.01454 0.98546 78227   1726286 21.91
48      77647   1251    0.01611 0.98389 77024   1648059 21.23
49      76396   1212    0.01587 0.98413 75793   1571035 20.56
50      75184   1311    0.01744 0.98256 74535   1495242 19.89
51      73873   1373    0.01858 0.98142 73192   1420707 19.23
52      72500   1449    0.01998 0.98002 71781   1347515 18.59
53      71051   1495    0.02104 0.97896 70311   1275734 17.96
54      69556   1620    0.02329 0.97671 68754   1205424 17.33
55      67936   1684    0.02478 0.97522 67100   1136670 16.73
56      66252   1767    0.02668 0.97332 65372   1069570 16.14
57      64485   1768    0.02741 0.97259 63605   1004198 15.57
58      62717   1863    0.02971 0.97029 61791   940593  15.00
59      60854   1893    0.03111 0.96889 59922   878802  14.44
60      58961   2207    0.03743 0.96257 57877   818880  13.89
61      56754   2366    0.04169 0.95831 55564   761003  13.41
62      54388   2046    0.03763 0.96237 53368   705439  12.97
63      52342   2428    0.04640 0.95360 51129   652071  12.46
64      49914   2068    0.04143 0.95857 48872   600942  12.04
65      47846   2227    0.04654 0.95346 46740   552070  11.54
66      45619   2246    0.04924 0.95076 44488   505330  11.08
67      43373   2024    0.04667 0.95333 42369   460843  10.63
68      41349   2440    0.05901 0.94099 40137   418474  10.12
69      38909   2221    0.05709 0.94291 37792   378337  9.72
70      36688   2272    0.06194 0.93806 35561   340545  9.28
71      34416   2426    0.07048 0.92952 33199   304985  8.86
72      31990   2179    0.06813 0.93187 30894   271785  8.50
73      29811   2270    0.07616 0.92384 28680   240891  8.08
74      27541   2270    0.08243 0.91757 26404   212212  7.71
75      25271   2219    0.08780 0.91220 24154   185808  7.35
76      23052   2091    0.09072 0.90928 22000   161654  7.01
77      20961   2057    0.09812 0.90188 19929   139654  6.66
78      18904   2001    0.10585 0.89415 17896   119725  6.33
79      16903   1874    0.11088 0.88912 15958   101829  6.02
80      15029   1817    0.12090 0.87910 14114   85871   5.71
81      13212   1726    0.13064 0.86936 12341   71757   5.43
82      11486   1633    0.14218 0.85782 10657   59415   5.17
83      9853    1416    0.14367 0.85633 9131    48759   4.95
84      8437    1293    0.15324 0.84676 7778    39628   4.70
85      7144    1110    0.15532 0.84468 6579    31850   4.46
86      6034    1063    0.17624 0.82376 5492    25271   4.19
87      4971    856     0.17229 0.82771 4532    19779   3.98
88      4115    797     0.19360 0.80640 3709    15247   3.71
89      3318    684     0.20617 0.79383 2967    11538   3.48
