# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  25680   0.25680 0.74320 87160   3285533 32.86
1       74320   8950    0.12042 0.87958 69845   3198373 43.04
2       65370   3862    0.05908 0.94092 63439   3128528 47.86
3       61508   1906    0.03099 0.96901 60555   3065089 49.83
4       59602   1046    0.01755 0.98245 59079   3004534 50.41
5       58556   630     0.01076 0.98924 58215   2945455 50.30
6       57926   414     0.00715 0.99285 57705   2887241 49.84
7       57512   296     0.00514 0.99486 57356   2829536 49.20
8       57216   229     0.00400 0.99600 57097   2772179 48.45
9       56987   191     0.00335 0.99665 56889   2715082 47.64
10      56796   172     0.00303 0.99697 56709   2658193 46.80
11      56624   166     0.00293 0.99707 56541   2601484 45.94
12      56458   171     0.00302 0.99698 56373   2544943 45.08
13      56287   185     0.00329 0.99671 56196   2488570 44.21
14      56102   208     0.00371 0.99629 56000   2432374 43.36
15      55894   237     0.00424 0.99576 55778   2376374 42.52
16      55657   267     0.00479 0.99521 55526   2320596 41.69
17      55390   291     0.00525 0.99475 55246   2265070 40.89
18      55099   305     0.00554 0.99446 54947   2209824 40.11
19      54794   308     0.00562 0.99438 54640   2154877 39.33
20      54486   303     0.00556 0.99444 54334   2100237 38.55
21      54183   297     0.00548 0.99452 54034   2045903 37.76
22      53886   295     0.00547 0.99453 53739   1991869 36.96
23      53591   299     0.00559 0.99441 53442   1938130 36.17
24      53292   311     0.00583 0.99417 53138   1884688 35.37
25      52981   327     0.00617 0.99383 52819   1831550 34.57
26      52654   344     0.00653 0.99347 52483   1778731 33.78
27      52310   358     0.00685 0.99315 52132   1726248 33.00
28      51952   368     0.00709 0.99291 51769   1674116 32.22
29      51584   374     0.00724 0.99276 51397   1622347 31.45
30      51210   377     0.00737 0.99263 51022   1570950 30.68
31      50833   384     0.00756 0.99244 50642   1519928 29.90
32      50449   398     0.00789 0.99211 50252   1469286 29.12
33      50051   420     0.00840 0.99160 49843   1419035 28.35
34      49631   453     0.00913 0.99087 49408   1369191 27.59
35      49178   494     0.01004 0.98996 48935   1319784 26.84
36      48684   537     0.01104 0.98896 48419   1270849 26.10
37      48147   579     0.01203 0.98797 47861   1222430 25.39
38      47568   614     0.01291 0.98709 47264   1174570 24.69
39      46954   640     0.01363 0.98637 46636   1127306 24.01
40      46314   659     0.01422 0.98578 45986   1080670 23.33
41      45655   674     0.01477 0.98523 45319   1034684 22.66
42      44981   691     0.01536 0.98464 44637   989365  22.00
43      44290   712     0.01608 0.98392 43936   944728  21.33
44      43578   739     0.01696 0.98304 43211   900792  20.67
45      42839   772     0.01803 0.98197 42456   857581  20.02
46      42067   809     0.01924 0.98076 41666   815125  19.38
47      41258   849     0.02058 0.97942 40837   773459  18.75
48      40409   890     0.02202 0.97798 39967   732622  18.13
49      39519   930     0.02355 0.97645 39057   692655  17.53
50      38589   970     0.02514 0.97486 38107   653598  16.94
51      37619   1009    0.02683 0.97317 37118   615490  16.36
52      36610   1047    0.02860 0.97140 36090   578373  15.80
53      35563   1083    0.03045 0.96955 35024   542283  15.25
54      34480   1116    0.03238 0.96762 33925   507259  14.71
55      33364   1146    0.03435 0.96565 32793   473334  14.19
56      32218   1170    0.03632 0.96368 31635   440541  13.67
57      31048   1188    0.03827 0.96173 30455   408906  13.17
58      29860   1200    0.04019 0.95981 29261   378451  12.67
59      28660   1207    0.04211 0.95789 28057   349190  12.18
60      27453   1211    0.04412 0.95588 26848   321133  11.70
61      26242   1216    0.04635 0.95365 25635   294285  11.21
62      25026   1224    0.04891 0.95109 24415   268651  10.73
63      23802   1235    0.05191 0.94809 23186   244236  10.26
64      22567   1251    0.05541 0.94459 21943   221050  9.80
65      21316   1268    0.05946 0.94054 20683   199107  9.34
66      20048   1284    0.06403 0.93597 19407   178424  8.90
67      18764   1296    0.06907 0.93093 18117   159017  8.47
68      17468   1302    0.07451 0.92549 16817   140900  8.07
69      16166   1298    0.08027 0.91973 15516   124083  7.68
70      14868   1282    0.08622 0.91378 14225   108567  7.30
71      13586   1253    0.09220 0.90780 12957   94342   6.94
72      12333   1210    0.09814 0.90186 11724   81385   6.60
73      11123   1157    0.10405 0.89595 10540   69661   6.26
74      9966    1097    0.11011 0.88989 9412    59121   5.93
75      8869    1035    0.11669 0.88331 8346    49709   5.60
76      7834    975     0.12443 0.87557 7342    41362   5.28
77      6859    918     0.13387 0.86613 6395    34021   4.96
78      5941    864     0.14542 0.85458 5504    27625   4.65
79      5077    808     0.15924 0.84076 4668    22121   4.36
80      4269    747     0.17507 0.82493 3890    17453   4.09
81      3522    676     0.19195 0.80805 3178    13563   3.85
82      2846    594     0.20880 0.79120 2542    10385   3.65
83      2252    506     0.22453 0.77547 1992    7843    3.48
84      1746    416     0.23824 0.76176 1531    5852    3.35
85      1330    332     0.24947 0.75053 1157    4321    3.25
86      998     258     0.25834 0.74166 863     3164    3.17
87      740     196     0.26510 0.73490 637     2300    3.11
88      544     147     0.27006 0.72994 467     1663    3.06
89      397     109     0.27359 0.72641 340     1196    3.01
90      288     80      0.27605 0.72395 246     856     2.97
91      208     58      0.27781 0.72219 177     610     2.93
92      150     42      0.27920 0.72080 128     433     2.89
93      108     30      0.28052 0.71948 92      305     2.83
94      78      22      0.28205 0.71795 66      213     2.73
95      56      16      0.28400 0.71600 48      147     2.62
96      40      11      0.28658 0.71342 34      99      2.48
97      29      8       0.28994 0.71006 25      65      2.24
98      21      6       0.29420 0.70580 18      40      1.91
99      15      4       0.29946 0.70054 13      22      1.49
100     11      3       0.30577 0.69423 9       9       0.86
