# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  31980   0.31980 0.68020 84010   1846616 18.47
1       68020   11449   0.16832 0.83168 62296   1762606 25.91
2       56571   5393    0.09533 0.90467 53875   1700310 30.06
3       51178   3064    0.05986 0.94014 49646   1646436 32.17
4       48114   2016    0.04191 0.95809 47106   1596790 33.19
5       46098   1492    0.03237 0.96763 45318   1549684 33.62
6       44606   1206    0.02703 0.97297 43984   1504366 33.73
7       43400   1040    0.02397 0.97603 42869   1460381 33.65
8       42360   941     0.02222 0.97778 41883   1417513 33.46
9       41419   881     0.02127 0.97873 40974   1375630 33.21
10      40538   842     0.02078 0.97922 40114   1334655 32.92
11      39696   816     0.02056 0.97944 39286   1294541 32.61
12      38880   795     0.02045 0.97955 38481   1255255 32.29
13      38085   776     0.02037 0.97963 37695   1216774 31.95
14      37309   757     0.02028 0.97972 36929   1179079 31.60
15      36552   738     0.02020 0.97980 36182   1142150 31.25
16      35814   723     0.02019 0.97981 35451   1105968 30.88
17      35091   711     0.02027 0.97973 34735   1070517 30.51
18      34380   704     0.02048 0.97952 34028   1035782 30.13
19      33676   701     0.02081 0.97919 33325   1001755 29.75
20      32975   700     0.02124 0.97876 32625   968429  29.37
21      32275   701     0.02173 0.97827 31925   935804  28.99
22      31574   703     0.02225 0.97775 31223   903880  28.63
23      30871   703     0.02277 0.97723 30519   872657  28.27
24      30168   701     0.02325 0.97675 29817   842138  27.91
25      29467   698     0.02369 0.97631 29118   812320  27.57
26      28769   692     0.02406 0.97594 28422   783203  27.22
27      28077   684     0.02436 0.97564 27734   754780  26.88
28      27393   674     0.02460 0.97540 27055   727046  26.54
29      26719   662     0.02479 0.97521 26387   699991  26.20
30      26057   650     0.02495 0.97505 25731   673604  25.85
31      25407   638     0.02509 0.97491 25087   647873  25.50
32      24769   626     0.02525 0.97475 24455   622786  25.14
33      24143   614     0.02544 0.97456 23835   598331  24.78
34      23529   603     0.02564 0.97436 23227   574496  24.42
35      22926   593     0.02588 0.97412 22629   551269  24.05
36      22333   583     0.02612 0.97388 22041   528641  23.67
37      21750   573     0.02636 0.97364 21463   506600  23.29
38      21177   563     0.02659 0.97341 20895   485137  22.91
39      20614   552     0.02680 0.97320 20337   464243  22.52
40      20062   541     0.02698 0.97302 19791   443906  22.13
41      19521   530     0.02713 0.97287 19255   424115  21.73
42      18991   517     0.02725 0.97275 18731   404860  21.32
43      18474   505     0.02734 0.97266 18221   386128  20.90
44      17969   493     0.02742 0.97258 17722   367908  20.47
45      17476   481     0.02751 0.97249 17235   350186  20.04
46      16995   470     0.02764 0.97236 16759   332952  19.59
47      16525   460     0.02783 0.97217 16294   316193  19.13
48      16065   451     0.02809 0.97191 15839   299899  18.67
