# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  33071   0.33071 0.66929 83465   1621390 16.21
1       66929   11484   0.17159 0.82841 61187   1537925 22.98
2       55445   5348    0.09646 0.90354 52771   1476738 26.63
3       50097   3039    0.06065 0.93935 48578   1423967 28.42
4       47058   2018    0.04289 0.95711 46049   1375390 29.23
5       45040   1518    0.03371 0.96629 44249   1329341 29.51
6       43522   1252    0.02877 0.97123 42879   1285092 29.53
7       42270   1105    0.02613 0.97387 41708   1242213 29.39
8       41165   1022    0.02483 0.97517 40649   1200505 29.16
9       40143   977     0.02434 0.97566 39652   1159856 28.89
10      39166   951     0.02427 0.97573 38689   1120205 28.60
11      38215   935     0.02448 0.97552 37746   1081516 28.30
12      37280   923     0.02475 0.97525 36817   1043770 28.00
13      36357   909     0.02499 0.97501 35901   1006952 27.70
14      35448   891     0.02515 0.97485 35001   971051  27.39
15      34557   870     0.02517 0.97483 34120   936050  27.09
16      33687   850     0.02524 0.97476 33260   901930  26.77
17      32837   833     0.02537 0.97463 32419   868670  26.45
18      32004   818     0.02557 0.97443 31594   836250  26.13
19      31186   807     0.02586 0.97414 30782   804656  25.80
20      30379   796     0.02621 0.97379 29980   773875  25.47
21      29583   788     0.02663 0.97337 29188   743895  25.15
22      28795   780     0.02707 0.97293 28404   714706  24.82
23      28015   771     0.02751 0.97249 27629   686302  24.50
24      27244   761     0.02793 0.97207 26863   658673  24.18
25      26483   748     0.02825 0.97175 26108   631811  23.86
26      25735   736     0.02861 0.97139 25366   605703  23.54
27      24999   723     0.02893 0.97107 24636   580337  23.21
28      24276   710     0.02923 0.97077 23920   555700  22.89
29      23566   696     0.02952 0.97048 23217   531781  22.57
30      22870   677     0.02958 0.97042 22530   508564  22.24
31      22193   663     0.02988 0.97012 21860   486034  21.90
32      21530   650     0.03021 0.96979 21204   464173  21.56
