# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2007
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1004    0.01004 0.98996 99498   7253768 72.54
1       98996   114     0.00115 0.99885 98939   7154270 72.27
2       98882   72      0.00073 0.99927 98846   7055331 71.35
3       98810   52      0.00053 0.99947 98784   6956485 70.40
4       98758   42      0.00043 0.99957 98737   6857701 69.44
5       98716   41      0.00041 0.99959 98695   6758964 68.47
6       98675   32      0.00032 0.99968 98659   6660269 67.50
7       98643   30      0.00031 0.99969 98628   6561610 66.52
8       98613   32      0.00032 0.99968 98597   6462982 65.54
9       98581   29      0.00030 0.99970 98566   6364385 64.56
10      98552   30      0.00030 0.99970 98537   6265819 63.58
11      98522   34      0.00034 0.99966 98505   6167282 62.60
12      98488   27      0.00027 0.99973 98474   6068777 61.62
13      98461   29      0.00030 0.99970 98447   5970303 60.64
14      98432   48      0.00049 0.99951 98410   5871855 59.65
15      98384   66      0.00067 0.99933 98352   5773446 58.68
16      98318   74      0.00075 0.99925 98282   5675094 57.72
17      98244   92      0.00093 0.99907 98199   5576812 56.76
18      98152   95      0.00096 0.99904 98105   5478613 55.82
19      98057   104     0.00106 0.99894 98005   5380508 54.87
20      97953   105     0.00107 0.99893 97901   5282502 53.93
21      97848   110     0.00112 0.99888 97793   5184602 52.99
22      97738   102     0.00104 0.99896 97688   5086809 52.05
23      97636   135     0.00138 0.99862 97570   4989121 51.10
24      97501   133     0.00136 0.99864 97435   4891551 50.17
25      97368   153     0.00157 0.99843 97292   4794116 49.24
26      97215   146     0.00150 0.99850 97143   4696823 48.31
27      97069   165     0.00170 0.99830 96989   4599681 47.39
28      96904   195     0.00201 0.99799 96808   4502692 46.47
29      96709   196     0.00203 0.99797 96612   4405885 45.56
30      96513   210     0.00218 0.99782 96408   4309273 44.65
31      96303   207     0.00215 0.99785 96200   4212865 43.75
32      96096   223     0.00232 0.99768 95986   4116665 42.84
33      95873   235     0.00245 0.99755 95756   4020679 41.94
34      95638   239     0.00250 0.99750 95519   3924923 41.04
35      95399   254     0.00266 0.99734 95273   3829403 40.14
36      95145   257     0.00271 0.99729 95017   3734131 39.25
37      94888   269     0.00284 0.99716 94755   3639114 38.35
38      94619   302     0.00319 0.99681 94469   3544358 37.46
39      94317   290     0.00308 0.99692 94173   3449889 36.58
40      94027   316     0.00336 0.99664 93871   3355717 35.69
41      93711   333     0.00355 0.99645 93545   3261846 34.81
42      93378   335     0.00359 0.99641 93212   3168301 33.93
43      93043   373     0.00401 0.99599 92860   3075088 33.05
44      92670   418     0.00451 0.99549 92464   2982229 32.18
45      92252   447     0.00484 0.99516 92029   2889764 31.32
46      91805   435     0.00473 0.99527 91589   2797735 30.47
47      91370   481     0.00526 0.99474 91132   2706146 29.62
48      90889   498     0.00548 0.99452 90642   2615014 28.77
49      90391   529     0.00586 0.99414 90130   2524372 27.93
50      89862   579     0.00644 0.99356 89576   2434242 27.09
51      89283   606     0.00679 0.99321 88984   2344667 26.26
52      88677   663     0.00748 0.99252 88350   2255683 25.44
53      88014   712     0.00809 0.99191 87662   2167333 24.62
54      87302   756     0.00866 0.99134 86930   2079671 23.82
55      86546   866     0.01000 0.99000 86121   1992741 23.03
56      85680   940     0.01097 0.98903 85215   1906620 22.25
57      84740   977     0.01153 0.98847 84257   1821406 21.49
58      83763   1078    0.01287 0.98713 83225   1737148 20.74
59      82685   1002    0.01212 0.98788 82191   1653923 20.00
60      81683   1249    0.01529 0.98471 81065   1571732 19.24
61      80434   1169    0.01453 0.98547 79852   1490667 18.53
62      79265   1309    0.01651 0.98349 78617   1410815 17.80
63      77956   1334    0.01711 0.98289 77286   1332197 17.09
64      76622   1246    0.01626 0.98374 76009   1254911 16.38
65      75376   1562    0.02073 0.97927 74604   1178902 15.64
66      73814   1464    0.01983 0.98017 73083   1104298 14.96
67      72350   1585    0.02191 0.97809 71573   1031215 14.25
68      70765   1828    0.02583 0.97417 69859   959643  13.56
69      68937   1785    0.02589 0.97411 68053   889783  12.91
70      67152   2042    0.03040 0.96960 66147   821730  12.24
71      65110   2159    0.03316 0.96684 64042   755583  11.60
72      62951   2329    0.03700 0.96300 61796   691541  10.99
73      60622   2393    0.03948 0.96052 59436   629745  10.39
74      58229   2591    0.04450 0.95550 56953   570308  9.79
75      55638   2852    0.05126 0.94874 54223   513356  9.23
76      52786   2851    0.05401 0.94599 51367   459133  8.70
77      49935   3019    0.06045 0.93955 48438   407765  8.17
78      46916   3150    0.06715 0.93285 45355   359327  7.66
79      43766   3344    0.07641 0.92359 42103   313973  7.17
