# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1994
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1683    0.01683 0.98317 99159   7074531 70.75
1       98317   241     0.00245 0.99755 98197   6975373 70.95
2       98076   133     0.00135 0.99865 98010   6877176 70.12
3       97943   95      0.00097 0.99903 97896   6779167 69.22
4       97848   82      0.00084 0.99916 97807   6681271 68.28
5       97766   68      0.00070 0.99930 97731   6583464 67.34
6       97698   53      0.00054 0.99946 97671   6485734 66.39
7       97645   44      0.00045 0.99955 97623   6388063 65.42
8       97601   43      0.00044 0.99956 97579   6290441 64.45
9       97558   38      0.00039 0.99961 97539   6192861 63.48
10      97520   37      0.00038 0.99962 97502   6095323 62.50
11      97483   41      0.00042 0.99958 97462   5997821 61.53
12      97442   35      0.00036 0.99964 97424   5900359 60.55
13      97407   40      0.00041 0.99959 97388   5802934 59.57
14      97367   53      0.00054 0.99946 97342   5705546 58.60
15      97314   69      0.00070 0.99930 97281   5608205 57.63
16      97245   81      0.00083 0.99917 97206   5510924 56.67
17      97164   101     0.00104 0.99896 97115   5413718 55.72
18      97063   111     0.00114 0.99886 97008   5316603 54.77
19      96952   105     0.00108 0.99892 96900   5219596 53.84
20      96847   111     0.00114 0.99886 96792   5122696 52.89
21      96736   113     0.00116 0.99884 96679   5025904 51.95
22      96623   104     0.00108 0.99892 96571   4929225 51.02
23      96519   114     0.00119 0.99881 96462   4832654 50.07
24      96405   114     0.00118 0.99882 96348   4736192 49.13
25      96291   111     0.00116 0.99884 96236   4639844 48.19
26      96180   129     0.00135 0.99865 96117   4543608 47.24
27      96051   136     0.00142 0.99858 95983   4447491 46.30
28      95915   134     0.00140 0.99860 95849   4351508 45.37
29      95781   148     0.00154 0.99846 95708   4255659 44.43
30      95633   162     0.00169 0.99831 95553   4159951 43.50
31      95471   162     0.00170 0.99830 95391   4064399 42.57
32      95309   192     0.00201 0.99799 95214   3969007 41.64
33      95117   189     0.00199 0.99801 95023   3873793 40.73
34      94928   214     0.00226 0.99774 94823   3778770 39.81
35      94714   228     0.00241 0.99759 94602   3683947 38.90
36      94486   263     0.00278 0.99722 94356   3589345 37.99
37      94223   253     0.00268 0.99732 94099   3494990 37.09
38      93970   312     0.00332 0.99668 93816   3400891 36.19
39      93658   305     0.00326 0.99674 93507   3307075 35.31
40      93353   341     0.00366 0.99634 93186   3213568 34.42
41      93012   379     0.00407 0.99593 92825   3120383 33.55
42      92633   403     0.00435 0.99565 92434   3027558 32.68
43      92230   438     0.00475 0.99525 92015   2935124 31.82
44      91792   506     0.00551 0.99449 91543   2843108 30.97
45      91286   535     0.00586 0.99414 91018   2751565 30.14
46      90751   503     0.00554 0.99446 90505   2660547 29.32
47      90248   670     0.00742 0.99258 89917   2570042 28.48
48      89578   609     0.00679 0.99321 89274   2480124 27.69
49      88969   685     0.00770 0.99230 88633   2390850 26.87
50      88284   767     0.00868 0.99132 87902   2302217 26.08
51      87517   711     0.00812 0.99188 87164   2214316 25.30
52      86806   822     0.00947 0.99053 86399   2127152 24.50
53      85984   804     0.00935 0.99065 85582   2040753 23.73
54      85180   813     0.00954 0.99046 84781   1955171 22.95
55      84367   978     0.01160 0.98840 83884   1870391 22.17
56      83389   952     0.01141 0.98859 82917   1786507 21.42
57      82437   1066    0.01293 0.98707 81911   1703590 20.67
58      81371   1127    0.01385 0.98615 80812   1621679 19.93
59      80244   1184    0.01475 0.98525 79656   1540866 19.20
60      79060   1215    0.01536 0.98464 78455   1461211 18.48
61      77845   1246    0.01601 0.98399 77227   1382756 17.76
62      76599   1327    0.01732 0.98268 75944   1305529 17.04
63      75272   1454    0.01932 0.98068 74553   1229585 16.34
64      73818   1518    0.02056 0.97944 73064   1155032 15.65
65      72300   1580    0.02186 0.97814 71518   1081968 14.96
66      70720   1698    0.02401 0.97599 69877   1010450 14.29
67      69022   1730    0.02506 0.97494 68167   940573  13.63
68      67292   1932    0.02871 0.97129 66336   872406  12.96
69      65360   1981    0.03031 0.96969 64382   806070  12.33
70      63379   2233    0.03523 0.96477 62275   741688  11.70
71      61146   2273    0.03718 0.96282 60019   679413  11.11
72      58873   2457    0.04174 0.95826 57655   619394  10.52
73      56416   2526    0.04477 0.95523 55160   561739  9.96
74      53890   2620    0.04861 0.95139 52600   506579  9.40
75      51270   2994    0.05840 0.94160 49789   453980  8.85
76      48276   3007    0.06228 0.93772 46763   404191  8.37
77      45269   2754    0.06085 0.93915 43893   357428  7.90
78      42515   3038    0.07145 0.92855 41013   313535  7.37
79      39477   3171    0.08033 0.91967 37901   272522  6.90
80      36306   3271    0.09010 0.90990 34667   234620  6.46
81      33035   3096    0.09371 0.90629 31485   199953  6.05
82      29939   3218    0.10748 0.89252 28331   168468  5.63
83      26721   3129    0.11710 0.88290 25154   140137  5.24
84      23592   3166    0.13420 0.86580 21997   114982  4.87
85      20426   2847    0.13940 0.86060 18987   92985   4.55
86      17579   2797    0.15911 0.84089 16171   73998   4.21
87      14782   2627    0.17769 0.82231 13443   57827   3.91
88      12155   2182    0.17955 0.82045 11038   44384   3.65
89      9973    2005    0.20106 0.79894 8954    33346   3.34
90      7968    1781    0.22355 0.77645 7054    24392   3.06
91      6187    1445    0.23359 0.76641 5439    17338   2.80
92      4742    1167    0.24600 0.75400 4143    11899   2.51
93      3575    1080    0.30208 0.69792 3030    7756    2.17
94      2495    1048    0.42022 0.57978 1944    4726    1.89
95      1447    422     0.29133 0.70867 1212    2782    1.92
96      1025    477     0.46557 0.53443 779     1570    1.53
97      548     250     0.45686 0.54314 409     790     1.44
98      298     142     0.47770 0.52230 220     381     1.28
99      156     87      0.55645 0.44355 108     161     1.03
100     69      25      0.36313 0.63687 54      54      0.78
