# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  5250    0.05250 0.94750 97375   6645863 66.46
1       94750   991     0.01046 0.98954 94255   6548488 69.11
2       93759   296     0.00316 0.99684 93611   6454233 68.84
3       93463   142     0.00152 0.99848 93392   6360622 68.05
4       93321   101     0.00108 0.99892 93271   6267230 67.16
5       93220   96      0.00103 0.99897 93172   6173960 66.23
6       93124   104     0.00111 0.99889 93073   6080788 65.30
7       93020   113     0.00122 0.99878 92964   5987715 64.37
8       92907   116     0.00125 0.99875 92849   5894751 63.45
9       92791   108     0.00116 0.99884 92736   5801902 62.53
10      92683   94      0.00102 0.99898 92635   5709166 61.60
11      92589   83      0.00090 0.99910 92547   5616531 60.66
12      92506   77      0.00084 0.99916 92467   5523984 59.71
13      92429   78      0.00084 0.99916 92390   5431517 58.76
14      92351   85      0.00092 0.99908 92309   5339127 57.81
15      92266   98      0.00106 0.99894 92218   5246817 56.87
16      92168   116     0.00126 0.99874 92112   5154599 55.93
17      92052   136     0.00147 0.99853 91986   5062487 55.00
18      91916   153     0.00166 0.99834 91841   4970502 54.08
19      91763   165     0.00180 0.99820 91681   4878661 53.17
20      91598   171     0.00186 0.99814 91513   4786980 52.26
21      91427   174     0.00190 0.99810 91340   4695467 51.36
22      91253   176     0.00193 0.99807 91165   4604127 50.45
23      91077   181     0.00198 0.99802 90987   4512961 49.55
24      90896   188     0.00206 0.99794 90803   4421974 48.65
25      90708   196     0.00216 0.99784 90611   4331172 47.75
26      90512   208     0.00229 0.99771 90409   4240561 46.85
27      90304   220     0.00244 0.99756 90195   4150152 45.96
28      90084   232     0.00258 0.99742 89969   4059957 45.07
29      89852   244     0.00271 0.99729 89730   3969988 44.18
30      89608   243     0.00271 0.99729 89487   3880258 43.30
31      89365   252     0.00282 0.99718 89240   3790771 42.42
32      89113   260     0.00291 0.99709 88984   3701531 41.54
33      88853   267     0.00300 0.99700 88720   3612547 40.66
34      88586   274     0.00309 0.99691 88449   3523827 39.78
35      88312   270     0.00306 0.99694 88177   3435378 38.90
36      88042   279     0.00317 0.99683 87903   3347201 38.02
37      87763   291     0.00331 0.99669 87619   3259298 37.14
38      87472   305     0.00349 0.99651 87321   3171679 36.26
39      87167   322     0.00370 0.99630 87007   3084358 35.38
40      86845   340     0.00391 0.99609 86677   2997351 34.51
41      86505   360     0.00416 0.99584 86327   2910674 33.65
42      86145   380     0.00441 0.99559 85957   2824347 32.79
43      85765   399     0.00466 0.99534 85567   2738391 31.93
44      85366   418     0.00490 0.99510 85159   2652824 31.08
45      84948   435     0.00512 0.99488 84732   2567665 30.23
46      84513   457     0.00541 0.99459 84287   2482933 29.38
47      84056   486     0.00578 0.99422 83816   2398647 28.54
48      83570   521     0.00623 0.99377 83313   2314831 27.70
49      83049   564     0.00679 0.99321 82771   2231518 26.87
50      82485   605     0.00733 0.99267 82186   2148748 26.05
51      81880   658     0.00803 0.99197 81555   2066561 25.24
52      81222   711     0.00876 0.99124 80871   1985006 24.44
53      80511   763     0.00948 0.99052 80134   1904135 23.65
54      79748   813     0.01019 0.98981 79344   1824001 22.87
