# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2001
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1624    0.01624 0.98376 99188   6425573 64.26
1       98376   240     0.00244 0.99756 98256   6326385 64.31
2       98136   117     0.00120 0.99880 98078   6228129 63.46
3       98019   88      0.00090 0.99910 97975   6130052 62.54
4       97931   83      0.00085 0.99915 97890   6032077 61.60
5       97848   59      0.00060 0.99940 97817   5934187 60.65
6       97789   55      0.00056 0.99944 97762   5836370 59.68
7       97734   59      0.00061 0.99939 97705   5738608 58.72
8       97675   56      0.00057 0.99943 97647   5640904 57.75
9       97619   55      0.00056 0.99944 97591   5543257 56.78
10      97564   49      0.00050 0.99950 97539   5445666 55.82
11      97515   49      0.00050 0.99950 97490   5348126 54.84
12      97466   42      0.00043 0.99957 97445   5250636 53.87
13      97424   59      0.00061 0.99939 97396   5153191 52.89
14      97365   72      0.00074 0.99926 97331   5055795 51.93
15      97293   99      0.00102 0.99898 97246   4958464 50.96
16      97194   141     0.00145 0.99855 97128   4861218 50.02
17      97053   196     0.00202 0.99798 96958   4764091 49.09
18      96857   223     0.00231 0.99769 96747   4667132 48.19
19      96634   237     0.00245 0.99755 96518   4570385 47.30
20      96397   276     0.00286 0.99714 96263   4473867 46.41
21      96121   323     0.00336 0.99664 95962   4377605 45.54
22      95798   338     0.00353 0.99647 95630   4281642 44.69
23      95460   348     0.00364 0.99636 95287   4186012 43.85
24      95112   353     0.00372 0.99628 94937   4090726 43.01
25      94759   372     0.00392 0.99608 94574   3995789 42.17
26      94387   371     0.00393 0.99607 94202   3901216 41.33
27      94016   388     0.00412 0.99588 93823   3807013 40.49
28      93628   391     0.00417 0.99583 93433   3713191 39.66
29      93237   394     0.00423 0.99577 93041   3619758 38.82
30      92843   417     0.00449 0.99551 92636   3526717 37.99
31      92426   437     0.00473 0.99527 92209   3434080 37.15
32      91989   448     0.00487 0.99513 91766   3341872 36.33
33      91541   472     0.00516 0.99484 91306   3250105 35.50
34      91069   475     0.00522 0.99478 90833   3158799 34.69
35      90594   507     0.00559 0.99441 90343   3067966 33.87
36      90087   540     0.00600 0.99400 89819   2977623 33.05
37      89547   560     0.00625 0.99375 89269   2887804 32.25
38      88987   587     0.00659 0.99341 88696   2798535 31.45
39      88400   609     0.00689 0.99311 88098   2709839 30.65
40      87791   644     0.00733 0.99267 87472   2621741 29.86
41      87147   682     0.00782 0.99218 86810   2534269 29.08
42      86465   750     0.00868 0.99132 86093   2447459 28.31
43      85715   759     0.00886 0.99114 85338   2361366 27.55
44      84956   813     0.00957 0.99043 84555   2276028 26.79
45      84143   891     0.01059 0.98941 83703   2191473 26.04
46      83252   947     0.01137 0.98863 82783   2107769 25.32
47      82305   990     0.01202 0.98798 81813   2024987 24.60
48      81315   1026    0.01261 0.98739 80807   1943174 23.90
49      80289   1099    0.01368 0.98632 79745   1862367 23.20
50      79190   1166    0.01472 0.98528 78613   1782622 22.51
51      78024   1245    0.01596 0.98404 77409   1704009 21.84
52      76779   1353    0.01763 0.98237 76102   1626599 21.19
53      75426   1224    0.01622 0.98378 74820   1550498 20.56
54      74202   1496    0.02016 0.97984 73461   1475678 19.89
55      72706   1402    0.01928 0.98072 72007   1402216 19.29
56      71304   1539    0.02158 0.97842 70541   1330210 18.66
57      69765   1567    0.02246 0.97754 68976   1259668 18.06
58      68198   1407    0.02063 0.97937 67501   1190692 17.46
59      66791   1720    0.02575 0.97425 65944   1123191 16.82
60      65071   1713    0.02633 0.97367 64217   1057248 16.25
61      63358   1772    0.02796 0.97204 62480   993031  15.67
62      61586   1902    0.03088 0.96912 60636   930551  15.11
63      59684   1791    0.03000 0.97000 58788   869915  14.58
64      57893   1895    0.03273 0.96727 56952   811127  14.01
65      55998   1938    0.03461 0.96539 55033   754175  13.47
66      54060   1996    0.03693 0.96307 53063   699142  12.93
67      52064   1956    0.03757 0.96243 51088   646079  12.41
68      50108   2040    0.04071 0.95929 49094   594992  11.87
69      48068   2111    0.04392 0.95608 47017   545897  11.36
70      45957   2140    0.04656 0.95344 44890   498880  10.86
71      43817   2187    0.04991 0.95009 42725   453990  10.36
72      41630   2174    0.05223 0.94777 40546   411265  9.88
73      39456   2263    0.05735 0.94265 38327   370719  9.40
74      37193   2222    0.05975 0.94025 36081   332393  8.94
75      34971   2235    0.06391 0.93609 33853   296312  8.47
76      32736   2217    0.06774 0.93226 31632   262459  8.02
77      30519   2350    0.07699 0.92301 29343   230826  7.56
78      28169   2194    0.07789 0.92211 27069   201483  7.15
79      25975   2276    0.08761 0.91239 24839   174414  6.71
80      23699   2240    0.09453 0.90547 22577   149575  6.31
81      21459   2222    0.10353 0.89647 20350   126999  5.92
82      19237   2293    0.11920 0.88080 18084   106648  5.54
83      16944   2061    0.12164 0.87836 15899   88565   5.23
84      14883   1948    0.13086 0.86914 13903   72666   4.88
85      12935   1918    0.14830 0.85170 11969   58762   4.54
86      11017   1768    0.16046 0.83954 10122   46794   4.25
87      9249    1654    0.17882 0.82118 8407    36672   3.96
88      7595    1413    0.18603 0.81397 6874    28265   3.72
89      6182    1296    0.20972 0.79028 5520    21391   3.46
90      4886    1085    0.22198 0.77802 4328    15871   3.25
91      3801    913     0.24028 0.75972 3331    11543   3.04
92      2888    750     0.25964 0.74036 2501    8213    2.84
93      2138    614     0.28728 0.71272 1819    5712    2.67
94      1524    455     0.29873 0.70127 1284    3894    2.55
95      1069    309     0.28890 0.71110 905     2610    2.44
96      760     236     0.31052 0.68948 636     1704    2.24
97      524     165     0.31501 0.68499 437     1068    2.04
98      359     117     0.32597 0.67403 297     632     1.76
99      242     82      0.33686 0.66314 198     335     1.38
100     160     42      0.25964 0.74036 137     137     0.86
