# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2003
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1411    0.01411 0.98589 99295   6342183 63.42
1       98589   203     0.00206 0.99794 98488   6242888 63.32
2       98386   108     0.00110 0.99890 98332   6144401 62.45
3       98278   76      0.00077 0.99923 98240   6046069 61.52
4       98202   71      0.00072 0.99928 98167   5947829 60.57
5       98131   63      0.00065 0.99935 98099   5849662 59.61
6       98068   51      0.00052 0.99948 98042   5751564 58.65
7       98017   50      0.00051 0.99949 97992   5653522 57.68
8       97967   55      0.00056 0.99944 97939   5555529 56.71
9       97912   40      0.00041 0.99959 97891   5457590 55.74
10      97872   42      0.00043 0.99957 97851   5359699 54.76
11      97830   45      0.00046 0.99954 97808   5261848 53.79
12      97785   48      0.00049 0.99951 97761   5164040 52.81
13      97737   51      0.00053 0.99947 97712   5066279 51.84
14      97686   66      0.00068 0.99932 97655   4968566 50.86
15      97620   90      0.00092 0.99908 97577   4870912 49.90
16      97530   123     0.00126 0.99874 97472   4773334 48.94
17      97407   172     0.00176 0.99824 97325   4675863 48.00
18      97235   217     0.00223 0.99777 97129   4578538 47.09
19      97018   240     0.00247 0.99753 96901   4481408 46.19
20      96778   286     0.00295 0.99705 96638   4384507 45.30
21      96492   320     0.00331 0.99669 96333   4287869 44.44
22      96172   321     0.00334 0.99666 96012   4191536 43.58
23      95851   343     0.00357 0.99643 95681   4095523 42.73
24      95508   367     0.00384 0.99616 95326   3999842 41.88
25      95141   380     0.00399 0.99601 94952   3904516 41.04
26      94761   398     0.00420 0.99580 94564   3809563 40.20
27      94363   416     0.00441 0.99559 94156   3715000 39.37
28      93947   422     0.00449 0.99551 93737   3620844 38.54
29      93525   450     0.00481 0.99519 93302   3527107 37.71
30      93075   458     0.00492 0.99508 92846   3433805 36.89
31      92617   459     0.00496 0.99504 92388   3340959 36.07
32      92158   474     0.00514 0.99486 91924   3248570 35.25
33      91684   532     0.00580 0.99420 91421   3156646 34.43
34      91152   543     0.00595 0.99405 90881   3065226 33.63
35      90609   549     0.00606 0.99394 90336   2974344 32.83
36      90060   574     0.00637 0.99363 89776   2884009 32.02
37      89486   621     0.00694 0.99306 89178   2794233 31.23
38      88865   644     0.00725 0.99275 88546   2705054 30.44
39      88221   693     0.00786 0.99214 87879   2616508 29.66
40      87528   740     0.00846 0.99154 87160   2528630 28.89
41      86788   752     0.00867 0.99133 86415   2441469 28.13
42      86036   809     0.00941 0.99059 85636   2355054 27.37
43      85227   858     0.01007 0.98993 84803   2269418 26.63
44      84369   926     0.01098 0.98902 83910   2184616 25.89
45      83443   954     0.01143 0.98857 82969   2100706 25.18
46      82489   994     0.01205 0.98795 81998   2017737 24.46
47      81495   1102    0.01352 0.98648 80950   1935738 23.75
48      80393   1145    0.01424 0.98576 79825   1854788 23.07
49      79248   1220    0.01539 0.98461 78643   1774963 22.40
50      78028   1266    0.01623 0.98377 77401   1696320 21.74
51      76762   1353    0.01762 0.98238 76090   1618919 21.09
52      75409   1366    0.01811 0.98189 74731   1542830 20.46
53      74043   1464    0.01977 0.98023 73320   1468099 19.83
54      72579   1583    0.02181 0.97819 71789   1394779 19.22
55      70996   1497    0.02109 0.97891 70256   1322990 18.63
56      69499   1781    0.02563 0.97437 68612   1252734 18.03
57      67718   1572    0.02321 0.97679 66930   1184123 17.49
58      66146   1735    0.02623 0.97377 65286   1117193 16.89
