# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2003
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1365    0.01365 0.98635 99318   5899301 58.99
1       98635   119     0.00120 0.99880 98576   5799984 58.80
2       98516   76      0.00077 0.99923 98478   5701408 57.87
3       98440   54      0.00054 0.99946 98413   5602930 56.92
4       98386   63      0.00064 0.99936 98355   5504517 55.95
5       98323   47      0.00048 0.99952 98299   5406163 54.98
6       98276   47      0.00048 0.99952 98252   5307864 54.01
7       98229   45      0.00046 0.99954 98206   5209612 53.04
8       98184   44      0.00045 0.99955 98162   5111405 52.06
9       98140   45      0.00046 0.99954 98117   5013243 51.08
10      98095   38      0.00039 0.99961 98076   4915126 50.11
11      98057   39      0.00040 0.99960 98038   4817050 49.13
12      98018   50      0.00051 0.99949 97994   4719012 48.14
13      97968   53      0.00054 0.99946 97942   4621019 47.17
14      97915   61      0.00063 0.99937 97886   4523077 46.19
15      97854   84      0.00086 0.99914 97814   4425191 45.22
16      97770   115     0.00117 0.99883 97715   4327377 44.26
17      97655   146     0.00150 0.99850 97585   4229662 43.31
18      97509   176     0.00180 0.99820 97424   4132077 42.38
19      97333   215     0.00221 0.99779 97229   4034653 41.45
20      97118   258     0.00266 0.99734 96992   3937424 40.54
21      96860   297     0.00307 0.99693 96715   3840432 39.65
22      96563   338     0.00350 0.99650 96397   3743717 38.77
23      96225   375     0.00390 0.99610 96041   3647320 37.90
24      95850   429     0.00448 0.99552 95640   3551278 37.05
25      95421   476     0.00498 0.99502 95185   3455639 36.21
26      94945   486     0.00512 0.99488 94704   3360453 35.39
27      94459   533     0.00564 0.99436 94196   3265749 34.57
28      93926   565     0.00602 0.99398 93646   3171553 33.77
29      93361   582     0.00624 0.99376 93074   3077908 32.97
30      92779   650     0.00701 0.99299 92456   2984834 32.17
31      92129   619     0.00672 0.99328 91819   2892379 31.39
32      91510   632     0.00691 0.99309 91196   2800560 30.60
33      90878   676     0.00744 0.99256 90544   2709363 29.81
34      90202   716     0.00794 0.99206 89848   2618820 29.03
35      89486   768     0.00859 0.99141 89106   2528972 28.26
36      88718   822     0.00926 0.99074 88311   2439866 27.50
37      87896   860     0.00978 0.99022 87470   2351555 26.75
38      87036   909     0.01044 0.98956 86586   2264085 26.01
39      86127   960     0.01114 0.98886 85657   2177500 25.28
40      85167   1146    0.01346 0.98654 84601   2091843 24.56
41      84021   1118    0.01331 0.98669 83460   2007242 23.89
42      82903   1099    0.01326 0.98674 82358   1923782 23.21
43      81804   1237    0.01512 0.98488 81194   1841424 22.51
44      80567   1295    0.01607 0.98393 79927   1760230 21.85
45      79272   1415    0.01785 0.98215 78570   1680303 21.20
46      77857   1421    0.01825 0.98175 77149   1601733 20.57
47      76436   1475    0.01930 0.98070 75706   1524584 19.95
48      74961   1605    0.02141 0.97859 74165   1448878 19.33
49      73356   1640    0.02236 0.97764 72547   1374713 18.74
50      71716   1877    0.02617 0.97383 70785   1302165 18.16
51      69839   1818    0.02603 0.97397 68924   1231380 17.63
52      68021   1741    0.02559 0.97441 67153   1162456 17.09
53      66280   1887    0.02847 0.97153 65347   1095303 16.53
54      64393   1994    0.03097 0.96903 63395   1029956 15.99
55      62399   1868    0.02994 0.97006 61472   966561  15.49
56      60531   2169    0.03583 0.96417 59448   905088  14.95
57      58362   1906    0.03266 0.96734 57403   845640  14.49
58      56456   2031    0.03598 0.96402 55448   788237  13.96
59      54425   2088    0.03836 0.96164 53385   732789  13.46
60      52337   2126    0.04062 0.95938 51289   679404  12.98
61      50211   2436    0.04852 0.95148 48992   628115  12.51
62      47775   2112    0.04420 0.95580 46710   579123  12.12
63      45663   2210    0.04841 0.95159 44564   532413  11.66
64      43453   2250    0.05177 0.94823 42325   487850  11.23
65      41203   2144    0.05203 0.94797 40128   445524  10.81
66      39059   2182    0.05587 0.94413 37969   405396  10.38
67      36877   2179    0.05909 0.94091 35788   367427  9.96
68      34698   2203    0.06349 0.93651 33594   331638  9.56
69      32495   2120    0.06524 0.93476 31431   298044  9.17
70      30375   2116    0.06966 0.93034 29319   266613  8.78
71      28259   2158    0.07635 0.92365 27176   237294  8.40
72      26101   2022    0.07745 0.92255 25085   210118  8.05
73      24079   2039    0.08469 0.91531 23059   185033  7.68
74      22040   2018    0.09158 0.90842 21027   161974  7.35
75      20022   1949    0.09734 0.90266 19040   140947  7.04
76      18073   1834    0.10146 0.89854 17146   121907  6.75
77      16239   1720    0.10591 0.89409 15369   104760  6.45
78      14519   1589    0.10944 0.89056 13718   89392   6.16
79      12930   1552    0.12000 0.88000 12144   75674   5.85
80      11378   1342    0.11792 0.88208 10697   63530   5.58
81      10036   1307    0.13020 0.86980 9376    52834   5.26
82      8729    1188    0.13611 0.86389 8128    43457   4.98
83      7541    1146    0.15193 0.84807 6962    35329   4.68
84      6395    1053    0.16462 0.83538 5858    28367   4.44
85      5342    894     0.16728 0.83272 4885    22509   4.21
86      4448    819     0.18411 0.81589 4031    17624   3.96
87      3629    705     0.19419 0.80581 3268    13593   3.75
88      2924    614     0.20990 0.79010 2609    10325   3.53
89      2310    508     0.21989 0.78011 2048    7716    3.34
90      1802    416     0.23088 0.76912 1588    5668    3.15
91      1386    356     0.25721 0.74279 1202    4081    2.94
92      1030    266     0.25852 0.74148 892     2879    2.80
93      764     227     0.29716 0.70284 646     1987    2.60
94      537     168     0.31328 0.68672 449     1341    2.50
95      369     120     0.32619 0.67381 305     892     2.42
96      249     81      0.32350 0.67650 205     587     2.36
97      168     47      0.28235 0.71765 143     382     2.27
98      121     33      0.27685 0.72315 103     239     1.98
99      88      22      0.24642 0.75358 76      136     1.54
100     66      12      0.18935 0.81065 60      60      0.90
