# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  22562   0.22562 0.77438 88719   3635386 36.35
1       77438   8834    0.11407 0.88593 73021   3546667 45.80
2       68604   4175    0.06085 0.93915 66517   3473646 50.63
3       64429   2258    0.03505 0.96495 63300   3407130 52.88
4       62171   1365    0.02196 0.97804 61489   3343830 53.78
5       60806   908     0.01494 0.98506 60323   3282341 53.98
6       59898   657     0.01096 0.98904 59553   3222019 53.79
7       59241   510     0.00860 0.99140 58976   3162466 53.38
8       58731   419     0.00714 0.99286 58515   3103490 52.84
9       58312   362     0.00621 0.99379 58127   3044975 52.22
10      57950   324     0.00558 0.99442 57785   2986847 51.54
11      57626   296     0.00514 0.99486 57476   2929062 50.83
12      57330   275     0.00480 0.99520 57191   2871586 50.09
13      57055   258     0.00453 0.99547 56925   2814395 49.33
14      56797   245     0.00432 0.99568 56674   2757471 48.55
15      56552   236     0.00418 0.99582 56434   2700797 47.76
16      56316   233     0.00414 0.99586 56200   2644364 46.96
17      56083   236     0.00421 0.99579 55966   2588164 46.15
18      55847   245     0.00439 0.99561 55726   2532199 45.34
19      55602   260     0.00467 0.99533 55473   2476473 44.54
20      55342   280     0.00505 0.99495 55204   2421000 43.75
21      55062   301     0.00547 0.99453 54913   2365796 42.97
22      54761   322     0.00588 0.99412 54602   2310883 42.20
23      54439   340     0.00625 0.99375 54270   2256281 41.45
24      54099   354     0.00655 0.99345 53923   2202011 40.70
25      53745   366     0.00681 0.99319 53563   2148088 39.97
26      53379   374     0.00700 0.99300 53193   2094525 39.24
27      53005   381     0.00719 0.99281 52815   2041332 38.51
28      52624   388     0.00737 0.99263 52431   1988517 37.79
29      52236   396     0.00758 0.99242 52039   1936086 37.06
30      51840   405     0.00782 0.99218 51638   1884048 36.34
31      51435   415     0.00806 0.99194 51228   1832409 35.63
32      51020   425     0.00833 0.99167 50808   1781181 34.91
33      50595   435     0.00860 0.99140 50378   1730373 34.20
34      50160   446     0.00888 0.99112 49938   1679994 33.49
35      49714   455     0.00916 0.99084 49487   1630057 32.79
36      49259   465     0.00943 0.99057 49027   1580569 32.09
37      48794   473     0.00969 0.99031 48558   1531542 31.39
38      48321   480     0.00994 0.99006 48082   1482984 30.69
39      47841   486     0.01016 0.98984 47598   1434902 29.99
40      47355   491     0.01037 0.98963 47110   1387304 29.30
41      46864   495     0.01056 0.98944 46617   1340194 28.60
42      46369   499     0.01076 0.98924 46120   1293577 27.90
43      45870   503     0.01097 0.98903 45619   1247457 27.20
44      45367   508     0.01120 0.98880 45114   1201838 26.49
45      44859   516     0.01150 0.98850 44602   1156725 25.79
46      44343   526     0.01185 0.98815 44081   1112123 25.08
47      43817   538     0.01228 0.98772 43549   1068042 24.38
48      43279   554     0.01279 0.98721 43003   1024493 23.67
49      42725   572     0.01338 0.98662 42440   981490  22.97
50      42153   588     0.01396 0.98604 41861   939049  22.28
51      41565   610     0.01467 0.98533 41262   897189  21.59
52      40955   632     0.01543 0.98457 40641   855927  20.90
53      40323   655     0.01624 0.98376 39997   815286  20.22
54      39668   678     0.01709 0.98291 39331   775289  19.54
55      38990   699     0.01792 0.98208 38643   735958  18.88
56      38291   726     0.01896 0.98104 37930   697315  18.21
57      37565   757     0.02016 0.97984 37189   659385  17.55
58      36808   793     0.02155 0.97845 36415   622195  16.90
59      36015   834     0.02315 0.97685 35601   585781  16.26
60      35181   875     0.02486 0.97514 34747   550179  15.64
61      34306   922     0.02688 0.97312 33849   515432  15.02
62      33384   972     0.02911 0.97089 32902   481583  14.43
63      32412   1021    0.03152 0.96848 31906   448681  13.84
64      31391   1070    0.03410 0.96590 30860   416775  13.28
65      30321   1118    0.03689 0.96311 29766   385915  12.73
66      29203   1163    0.03983 0.96017 28625   356150  12.20
67      28040   1205    0.04298 0.95702 27441   327524  11.68
68      26835   1244    0.04635 0.95365 26216   300084  11.18
69      25591   1279    0.04997 0.95003 24954   273867  10.70
70      24312   1307    0.05377 0.94623 23661   248913  10.24
71      23005   1337    0.05813 0.94187 22339   225252  9.79
72      21668   1365    0.06299 0.93701 20988   202913  9.36
73      20303   1388    0.06839 0.93161 19611   181926  8.96
74      18915   1406    0.07433 0.92567 18213   162315  8.58
75      17509   1413    0.08070 0.91930 16803   144102  8.23
76      16096   1406    0.08734 0.91266 15392   127300  7.91
77      14690   1381    0.09398 0.90602 13997   111908  7.62
78      13309   1336    0.10038 0.89962 12637   97911   7.36
79      11973   1274    0.10637 0.89363 11330   85275   7.12
80      10699   1195    0.11169 0.88831 10095   73945   6.91
