# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1991
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1560    0.01560 0.98440 99220   7381778 73.82
1       98440   215     0.00218 0.99782 98333   7282558 73.98
2       98225   116     0.00118 0.99882 98167   7184226 73.14
3       98109   82      0.00084 0.99916 98068   7086059 72.23
4       98027   80      0.00081 0.99919 97987   6987991 71.29
5       97947   54      0.00055 0.99945 97919   6890004 70.34
6       97893   47      0.00048 0.99952 97869   6792085 69.38
7       97846   48      0.00049 0.99951 97822   6694216 68.42
8       97798   46      0.00047 0.99953 97775   6596394 67.45
9       97752   47      0.00048 0.99952 97728   6498619 66.48
10      97705   36      0.00037 0.99963 97687   6400891 65.51
11      97669   35      0.00036 0.99964 97652   6303204 64.54
12      97634   39      0.00040 0.99960 97615   6205553 63.56
13      97595   38      0.00039 0.99961 97576   6107938 62.58
14      97557   48      0.00049 0.99951 97534   6010362 61.61
15      97509   63      0.00064 0.99936 97479   5912828 60.64
16      97446   79      0.00082 0.99918 97408   5815349 59.68
17      97367   103     0.00106 0.99894 97316   5717941 58.73
18      97264   98      0.00101 0.99899 97215   5620624 57.79
19      97166   109     0.00112 0.99888 97111   5523409 56.85
20      97057   96      0.00099 0.99901 97009   5426298 55.91
21      96961   99      0.00102 0.99898 96912   5329289 54.96
22      96862   100     0.00103 0.99897 96811   5232377 54.02
23      96762   86      0.00089 0.99911 96718   5135566 53.07
24      96676   87      0.00090 0.99910 96632   5038848 52.12
25      96589   81      0.00084 0.99916 96549   4942215 51.17
26      96508   101     0.00104 0.99896 96458   4845666 50.21
27      96407   102     0.00106 0.99894 96356   4749208 49.26
28      96305   101     0.00105 0.99895 96255   4652852 48.31
29      96204   108     0.00112 0.99888 96151   4556597 47.36
30      96096   116     0.00121 0.99879 96039   4460446 46.42
31      95980   124     0.00129 0.99871 95919   4364408 45.47
32      95856   128     0.00134 0.99866 95793   4268489 44.53
33      95728   145     0.00152 0.99848 95656   4172696 43.59
34      95583   148     0.00155 0.99845 95509   4077040 42.65
35      95435   153     0.00160 0.99840 95359   3981531 41.72
36      95282   171     0.00180 0.99820 95198   3886171 40.79
37      95111   191     0.00200 0.99800 95017   3790973 39.86
38      94920   213     0.00224 0.99776 94815   3695956 38.94
39      94707   223     0.00236 0.99764 94596   3601141 38.02
40      94484   229     0.00242 0.99758 94372   3506545 37.11
41      94255   286     0.00304 0.99696 94114   3412173 36.20
42      93969   283     0.00301 0.99699 93828   3318058 35.31
43      93686   307     0.00328 0.99672 93537   3224230 34.42
44      93379   388     0.00416 0.99584 93187   3130693 33.53
45      92991   359     0.00386 0.99614 92813   3037506 32.66
46      92632   416     0.00449 0.99551 92427   2944693 31.79
47      92216   435     0.00472 0.99528 91997   2852266 30.93
48      91781   386     0.00420 0.99580 91590   2760269 30.07
49      91395   488     0.00534 0.99466 91154   2668679 29.20
50      90907   455     0.00500 0.99500 90681   2577525 28.35
51      90452   515     0.00569 0.99431 90199   2486844 27.49
52      89937   561     0.00624 0.99376 89657   2396645 26.65
53      89376   533     0.00597 0.99403 89112   2306988 25.81
54      88843   620     0.00698 0.99302 88540   2217876 24.96
55      88223   689     0.00781 0.99219 87882   2129337 24.14
56      87534   707     0.00808 0.99192 87183   2041455 23.32
57      86827   758     0.00873 0.99127 86452   1954271 22.51
58      86069   809     0.00940 0.99060 85669   1867819 21.70
59      85260   872     0.01023 0.98977 84828   1782150 20.90
60      84388   906     0.01073 0.98927 83940   1697322 20.11
61      83482   993     0.01190 0.98810 82992   1613382 19.33
62      82489   1050    0.01273 0.98727 81970   1530390 18.55
63      81439   1134    0.01392 0.98608 80879   1448420 17.79
64      80305   1227    0.01528 0.98472 79700   1367541 17.03
65      79078   1326    0.01677 0.98323 78423   1287841 16.29
66      77752   1422    0.01829 0.98171 77052   1209418 15.55
67      76330   1589    0.02082 0.97918 75545   1132366 14.84
68      74741   1646    0.02202 0.97798 73930   1056821 14.14
69      73095   1887    0.02581 0.97419 72166   982891  13.45
70      71208   1983    0.02784 0.97216 70223   910725  12.79
71      69225   2046    0.02956 0.97044 68219   840502  12.14
72      67179   2381    0.03545 0.96455 66003   772284  11.50
73      64798   2398    0.03701 0.96299 63598   706281  10.90
74      62400   2361    0.03783 0.96217 61230   642682  10.30
75      60039   2660    0.04431 0.95569 58730   581452  9.68
76      57379   2873    0.05007 0.94993 55958   522722  9.11
77      54506   3038    0.05573 0.94427 52996   466763  8.56
78      51468   3082    0.05988 0.94012 49940   413768  8.04
79      48386   3352    0.06928 0.93072 46724   363828  7.52
80      45034   3408    0.07567 0.92433 43344   317104  7.04
81      41626   3679    0.08838 0.91162 39789   273760  6.58
82      37947   3460    0.09118 0.90882 36216   233972  6.17
83      34487   3645    0.10569 0.89431 32674   197756  5.73
84      30842   3691    0.11969 0.88031 28984   165082  5.35
85      27151   3337    0.12290 0.87710 25468   136098  5.01
86      23814   3332    0.13991 0.86009 22140   110631  4.65
