# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  5770    0.05770 0.94230 97115   6891534 68.92
1       94230   1378    0.01462 0.98538 93541   6794419 72.10
2       92852   462     0.00498 0.99502 92621   6700878 72.17
3       92390   220     0.00238 0.99762 92280   6608257 71.53
4       92170   143     0.00155 0.99845 92099   6515977 70.70
5       92027   115     0.00125 0.99875 91968   6423879 69.80
6       91912   105     0.00115 0.99885 91859   6331911 68.89
7       91807   100     0.00109 0.99891 91757   6240052 67.97
8       91707   95      0.00104 0.99896 91659   6148295 67.04
9       91612   88      0.00097 0.99903 91567   6056636 66.11
10      91524   81      0.00088 0.99912 91483   5965069 65.17
11      91443   74      0.00081 0.99919 91406   5873586 64.23
12      91369   70      0.00077 0.99923 91334   5782181 63.28
13      91299   69      0.00076 0.99924 91265   5690847 62.33
14      91230   71      0.00078 0.99922 91195   5599582 61.38
15      91159   76      0.00083 0.99917 91121   5508387 60.43
16      91083   82      0.00090 0.99910 91043   5417266 59.48
17      91001   90      0.00099 0.99901 90957   5326223 58.53
18      90911   99      0.00109 0.99891 90862   5235267 57.59
19      90812   107     0.00118 0.99882 90759   5144405 56.65
20      90705   115     0.00127 0.99873 90648   5053645 55.72
21      90590   122     0.00135 0.99865 90530   4962997 54.79
22      90468   128     0.00141 0.99859 90404   4872468 53.86
23      90340   132     0.00146 0.99854 90274   4782063 52.93
24      90208   135     0.00150 0.99850 90141   4691789 52.01
25      90073   138     0.00153 0.99847 90004   4601648 51.09
26      89935   140     0.00156 0.99844 89865   4511644 50.17
27      89795   143     0.00159 0.99841 89724   4421779 49.24
28      89652   146     0.00163 0.99837 89579   4332055 48.32
29      89506   150     0.00168 0.99832 89431   4242476 47.40
30      89356   155     0.00174 0.99826 89279   4153044 46.48
31      89201   161     0.00181 0.99819 89121   4063765 45.56
32      89040   168     0.00189 0.99811 88957   3974644 44.64
33      88872   176     0.00198 0.99802 88785   3885688 43.72
34      88696   184     0.00208 0.99792 88605   3796903 42.81
35      88512   193     0.00218 0.99782 88416   3708298 41.90
36      88319   202     0.00229 0.99771 88219   3619882 40.99
37      88117   211     0.00240 0.99760 88012   3531663 40.08
38      87906   220     0.00250 0.99750 87797   3443651 39.17
39      87686   229     0.00261 0.99739 87572   3355854 38.27
40      87457   238     0.00272 0.99728 87339   3268282 37.37
41      87219   248     0.00284 0.99716 87096   3180943 36.47
42      86971   259     0.00298 0.99702 86842   3093848 35.57
43      86712   271     0.00313 0.99687 86578   3007005 34.68
44      86441   286     0.00331 0.99669 86299   2920427 33.79
45      86155   302     0.00350 0.99650 86005   2834128 32.90
46      85853   320     0.00372 0.99628 85695   2748123 32.01
47      85533   339     0.00397 0.99603 85365   2662428 31.13
48      85194   361     0.00424 0.99576 85015   2577063 30.25
49      84833   384     0.00453 0.99547 84643   2492048 29.38
50      84449   410     0.00485 0.99515 84246   2407405 28.51
51      84039   438     0.00522 0.99478 83823   2323158 27.64
52      83601   471     0.00563 0.99437 83368   2239336 26.79
53      83130   507     0.00610 0.99390 82880   2155967 25.93
54      82623   547     0.00663 0.99337 82353   2073088 25.09
55      82076   593     0.00722 0.99278 81783   1990735 24.25
56      81483   642     0.00788 0.99212 81166   1908951 23.43
57      80841   695     0.00860 0.99140 80498   1827785 22.61
58      80146   752     0.00938 0.99062 79775   1747287 21.80
59      79394   812     0.01023 0.98977 78993   1667512 21.00
60      78582   877     0.01116 0.98884 78149   1588519 20.21
61      77705   948     0.01220 0.98780 77237   1510370 19.44
62      76757   1025    0.01336 0.98664 76251   1433132 18.67
63      75732   1111    0.01467 0.98533 75184   1356881 17.92
64      74621   1205    0.01615 0.98385 74027   1281697 17.18
65      73416   1310    0.01784 0.98216 72770   1207670 16.45
66      72106   1424    0.01974 0.98026 71404   1134900 15.74
67      70682   1547    0.02189 0.97811 69919   1063496 15.05
68      69135   1680    0.02430 0.97570 68306   993577  14.37
69      67455   1820    0.02698 0.97302 66557   925271  13.72
70      65635   1967    0.02997 0.97003 64664   858714  13.08
71      63668   2119    0.03328 0.96672 62621   794050  12.47
72      61549   2273    0.03693 0.96307 60425   731429  11.88
73      59276   2427    0.04094 0.95906 58075   671003  11.32
74      56849   2576    0.04531 0.95469 55573   612928  10.78
75      54273   2718    0.05008 0.94992 52925   557355  10.27
76      51555   2848    0.05524 0.94476 50141   504430  9.78
77      48707   2961    0.06079 0.93921 47235   454289  9.33
78      45746   3052    0.06671 0.93329 44226   407054  8.90
79      42694   3114    0.07294 0.92706 41141   362827  8.50
80      39580   3141    0.07937 0.92063 38010   321687  8.13
81      36439   3128    0.08584 0.91416 34872   283676  7.78
82      33311   3070    0.09217 0.90783 31769   248804  7.47
83      30241   2971    0.09823 0.90177 28746   217035  7.18
84      27270   2833    0.10389 0.89611 25841   188289  6.90
85      24437   2666    0.10909 0.89091 23089   162448  6.65
86      21771   2479    0.11385 0.88615 20515   139359  6.40
87      19292   2280    0.11820 0.88180 18135   118844  6.16
88      17012   2079    0.12219 0.87781 15956   100709  5.92
89      14933   1880    0.12588 0.87412 13977   84753   5.68
90      13053   1688    0.12934 0.87066 12193   70776   5.42
91      11365   1507    0.13262 0.86738 10597   58583   5.15
92      9858    1339    0.13581 0.86419 9175    47986   4.87
93      8519    1184    0.13896 0.86104 7915    38811   4.56
94      7335    1043    0.14215 0.85785 6802    30896   4.21
95      6292    915     0.14544 0.85456 5824    24094   3.83
96      5377    801     0.14888 0.85112 4967    18269   3.40
97      4576    698     0.15252 0.84748 4219    13302   2.91
98      3878    607     0.15641 0.84359 3567    9083    2.34
99      3271    525     0.16058 0.83942 3002    5515    1.69
100     2746    453     0.16505 0.83495 2513    2513    0.92
