# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  26248   0.26248 0.73752 86876   3161885 31.62
1       73752   9196    0.12469 0.87531 69154   3075009 41.69
2       64556   4044    0.06264 0.93736 62534   3005855 46.56
3       60512   2068    0.03417 0.96583 59478   2943321 48.64
4       58444   1196    0.02047 0.97953 57846   2883843 49.34
5       57248   773     0.01350 0.98650 56835   2825997 49.36
6       56475   554     0.00980 0.99020 56184   2769163 49.03
7       55921   435     0.00777 0.99223 55696   2712979 48.51
8       55486   369     0.00665 0.99335 55297   2657283 47.89
9       55117   335     0.00607 0.99393 54947   2601986 47.21
10      54782   318     0.00581 0.99419 54622   2547038 46.49
11      54464   312     0.00572 0.99428 54308   2492416 45.76
12      54152   310     0.00573 0.99427 53997   2438109 45.02
13      53842   311     0.00578 0.99422 53687   2384112 44.28
14      53531   313     0.00584 0.99416 53375   2330425 43.53
15      53218   315     0.00592 0.99408 53061   2277050 42.79
16      52903   319     0.00604 0.99396 52744   2223989 42.04
17      52584   326     0.00620 0.99380 52422   2171246 41.29
18      52258   336     0.00642 0.99358 52091   2118824 40.55
19      51922   348     0.00671 0.99329 51749   2066733 39.80
20      51574   362     0.00703 0.99297 51394   2014984 39.07
21      51212   379     0.00740 0.99260 51024   1963590 38.34
22      50833   396     0.00780 0.99220 50636   1912566 37.62
23      50437   413     0.00818 0.99182 50232   1861929 36.92
24      50024   427     0.00855 0.99145 49812   1811697 36.22
25      49597   439     0.00886 0.99114 49378   1761886 35.52
26      49158   449     0.00914 0.99086 48934   1712507 34.84
27      48709   457     0.00938 0.99062 48481   1663573 34.15
28      48252   462     0.00958 0.99042 48021   1615092 33.47
29      47790   467     0.00977 0.99023 47557   1567071 32.79
30      47323   471     0.00996 0.99004 47088   1519514 32.11
31      46852   476     0.01017 0.98983 46615   1472426 31.43
32      46376   483     0.01042 0.98958 46135   1425811 30.74
33      45893   492     0.01073 0.98927 45648   1379676 30.06
34      45401   504     0.01109 0.98891 45150   1334028 29.38
35      44897   517     0.01151 0.98849 44640   1288878 28.71
36      44380   531     0.01196 0.98804 44116   1244239 28.04
37      43849   545     0.01243 0.98757 43578   1200123 27.37
38      43304   559     0.01291 0.98709 43026   1156545 26.71
39      42745   572     0.01338 0.98662 42460   1113520 26.05
40      42173   584     0.01384 0.98616 41882   1071060 25.40
41      41589   593     0.01427 0.98573 41293   1029178 24.75
42      40996   602     0.01467 0.98533 40696   987885  24.10
43      40394   609     0.01507 0.98493 40090   947189  23.45
44      39785   616     0.01549 0.98451 39478   907099  22.80
45      39169   626     0.01597 0.98403 38857   867621  22.15
46      38543   637     0.01652 0.98348 38226   828764  21.50
47      37906   652     0.01719 0.98281 37581   790539  20.86
48      37254   671     0.01800 0.98200 36920   752957  20.21
49      36583   693     0.01895 0.98105 36238   716037  19.57
50      35890   713     0.01986 0.98014 35535   679799  18.94
51      35177   738     0.02097 0.97903 34810   644263  18.31
52      34439   761     0.02211 0.97789 34060   609453  17.70
53      33678   782     0.02323 0.97677 33289   575393  17.09
54      32896   801     0.02436 0.97564 32497   542104  16.48
55      32095   812     0.02529 0.97471 31690   509608  15.88
56      31283   830     0.02655 0.97345 30870   477918  15.28
57      30453   852     0.02798 0.97202 30029   447048  14.68
58      29601   877     0.02963 0.97037 29165   417019  14.09
59      28724   906     0.03156 0.96844 28273   387854  13.50
60      27818   932     0.03349 0.96651 27355   359581  12.93
61      26886   969     0.03604 0.96396 26405   332226  12.36
62      25917   1009    0.03893 0.96107 25416   305822  11.80
63      24908   1051    0.04218 0.95782 24386   280406  11.26
64      23857   1092    0.04579 0.95421 23314   256020  10.73
65      22765   1130    0.04965 0.95035 22203   232705  10.22
66      21635   1166    0.05389 0.94611 21055   210502  9.73
67      20469   1195    0.05839 0.94161 19874   189448  9.26
68      19274   1217    0.06313 0.93687 18667   169574  8.80
69      18057   1231    0.06815 0.93185 17442   150907  8.36
70      16826   1234    0.07336 0.92664 16209   133465  7.93
71      15592   1237    0.07934 0.92066 14974   117255  7.52
72      14355   1236    0.08612 0.91388 13737   102282  7.13
73      13119   1231    0.09384 0.90616 12503   88545   6.75
74      11888   1220    0.10258 0.89742 11276   76042   6.40
75      10668   1190    0.11158 0.88842 10070   64766   6.07
76      9478    1155    0.12186 0.87814 8897    54696   5.77
77      8323    1102    0.13236 0.86764 7767    45799   5.50
78      7221    1030    0.14267 0.85733 6699    38032   5.27
79      6191    944     0.15245 0.84755 5711    31333   5.06
80      5247    845     0.16112 0.83888 4816    25621   4.88
81      4402    745     0.16933 0.83067 4021    20805   4.73
82      3657    646     0.17677 0.82323 3326    16784   4.59
83      3011    552     0.18343 0.81657 2728    13458   4.47
84      2459    466     0.18935 0.81065 2219    10730   4.36
85      1993    385     0.19295 0.80705 1794    8511    4.27
86      1608    318     0.19746 0.80254 1444    6717    4.18
87      1290    260     0.20143 0.79857 1156    5273    4.09
88      1030    211     0.20496 0.79504 921     4118    4.00
89      819     170     0.20815 0.79185 731     3197    3.90
90      649     137     0.21109 0.78891 578     2466    3.80
91      512     110     0.21389 0.78611 455     1888    3.69
92      402     87      0.21661 0.78339 357     1433    3.57
93      315     69      0.21935 0.78065 279     1076    3.42
94      246     55      0.22219 0.77781 217     797     3.24
95      191     43      0.22517 0.77483 169     580     3.04
96      148     34      0.22837 0.77163 130     411     2.78
97      114     26      0.23182 0.76818 100     281     2.46
98      88      21      0.23557 0.76443 77      180     2.05
99      67      16      0.23963 0.76037 59      103     1.54
100     51      12      0.24403 0.75597 45      45      0.88
