# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 124–125
# №63 1874-1883 Борткевич
# Таблица построена В. И. Борткевичем для православного населения 50 губерний бывшей Европейской России по данным об умерших за 1874—1883 гг. и данным о родившихся за 1754—1883 гг. 

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

77	5235	687	0.13123	0.86877	4887	31505	6.02	4.53
78	4548	628	0.13808	0.86192	4229	26618	5.85	4.36
79	3920	567	0.14464	0.85536	3631	22389	5.71	4.21
80	3353	503	0.15002	0.84998	3096	18758	5.59	4.09
81	2850	440	0.15439	0.84561	2624	15662	5.5	3.98
82	2410	381	0.15809	0.84191	2214	13038	5.41	3.9
83	2029	328	0.16166	0.83834	1861	10824	5.33	3.83
84	1701	281	0.1652	0.8348	1557	8963	5.27	3.76
85	1420	239	0.16831	0.83169	1297	7406	5.22	3.71
86	1181	202	0.17104	0.82896	1077	6109	5.17	3.69
87	979	170	0.17365	0.82635	891	5032	5.14	3.69
88	809	140	0.17305	0.82695	737	4141	5.12	3.75
89	669	115	0.1719	0.8281	610	3404	5.09	3.82
90	554	93	0.16787	0.83213	506	2794	5.04	3.88
91	461	76	0.16486	0.83514	422	2288	4.96	3.91
92	385	62	0.16104	0.83896	353	1866	4.85	3.81
93	323	52	0.16099	0.83901	296	1513	4.68	3.61
94	271	45	0.16605	0.83395	248	1217	4.49	3.58
95	226	42	0.18584	0.81416	205	969	4.29	3.11
96	184	36	0.19565	0.80435	166	764	4.15	2.86
97	148	32	0.21622	0.78378	132	598	4.04	2.64
98	116	28	0.24138	0.75862	102	466	4.02	2.44
99	88	22	0.25	0.75	76	364	4.14	2.29
100	66	18	0.27273	0.72727	57	288	4.36	2.09
