# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 124–125
# №63 1874-1883 Борткевич
# Таблица построена В. И. Борткевичем для православного населения 50 губерний бывшей Европейской России по данным об умерших за 1874—1883 гг. и данным о родившихся за 1754—1883 гг. 

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

76	6391	785	0.12283	0.87717	5994	40358	6.31	4.8
77	5606	727	0.12968	0.87032	5237	34364	6.13	4.62
78	4879	663	0.13589	0.86411	4542	29127	5.97	4.46
79	4216	597	0.1416	0.8584	3912	24585	5.83	4.32
80	3619	530	0.14645	0.85355	3348	20673	5.71	4.2
81	3089	465	0.15053	0.84947	2851	17325	5.61	4.11
82	2624	404	0.15396	0.84604	2417	14474	5.52	4
83	2220	349	0.15721	0.84279	2042	12057	5.43	3.94
84	1871	300	0.16034	0.83966	1717	10015	5.35	3.86
85	1571	257	0.16359	0.83641	1439	8298	5.28	3.81
86	1314	218	0.16591	0.83409	1202	6859	5.22	3.78
87	1096	185	0.1688	0.8312	1001	5657	5.16	3.76
88	911	154	0.16904	0.83096	832	4656	5.11	3.77
89	757	128	0.16909	0.83091	691	3824	5.05	3.81
90	629	106	0.16852	0.83148	574	3133	4.98	3.82
91	523	87	0.16635	0.83365	478	2559	4.89	3.77
92	436	72	0.16514	0.83486	399	2081	4.77	3.7
93	364	61	0.16758	0.83242	333	1682	4.62	3.54
94	303	53	0.17492	0.82508	276	1349	4.45	3.31
95	250	46	0.184	0.816	227	1073	4.29	3.06
96	204	41	0.20307	0.79693	183	846	4.15	2.81
97	163	36	0.22086	0.77914	145	663	4.07	2.56
98	127	31	0.2441	0.7559	111	518	4.08	
99	96	25	0.26042	0.73958	83	407	4.24	
100	71					324	4.56	
