# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2006
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1066    0.01066 0.98934 99467   6111732 61.12
1       98934   98      0.00099 0.99901 98885   6012265 60.77
2       98836   60      0.00061 0.99939 98806   5913380 59.83
3       98776   51      0.00052 0.99948 98751   5814574 58.87
4       98725   54      0.00055 0.99945 98698   5715823 57.90
5       98671   39      0.00039 0.99961 98651   5617125 56.93
6       98632   33      0.00033 0.99967 98615   5518475 55.95
7       98599   36      0.00037 0.99963 98581   5419859 54.97
8       98563   34      0.00034 0.99966 98546   5321278 53.99
9       98529   30      0.00031 0.99969 98514   5222733 53.01
10      98499   34      0.00035 0.99965 98482   5124219 52.02
11      98465   36      0.00036 0.99964 98447   5025736 51.04
12      98429   34      0.00034 0.99966 98412   4927289 50.06
13      98395   42      0.00042 0.99958 98375   4828877 49.08
14      98353   49      0.00049 0.99951 98330   4730502 48.10
15      98304   73      0.00074 0.99926 98269   4632173 47.12
16      98231   95      0.00097 0.99903 98186   4533903 46.16
17      98136   121     0.00123 0.99877 98078   4435718 45.20
18      98015   159     0.00162 0.99838 97939   4337640 44.25
19      97856   198     0.00203 0.99797 97759   4239701 43.33
20      97658   216     0.00221 0.99779 97552   4141941 42.41
21      97442   255     0.00262 0.99738 97318   4044389 41.51
22      97187   304     0.00313 0.99687 97039   3947071 40.61
23      96883   360     0.00372 0.99628 96709   3850032 39.74
24      96523   439     0.00455 0.99545 96309   3753323 38.89
25      96084   488     0.00508 0.99492 95843   3657014 38.06
26      95596   519     0.00543 0.99457 95340   3561171 37.25
27      95077   579     0.00609 0.99391 94792   3465830 36.45
28      94498   616     0.00652 0.99348 94192   3371039 35.67
29      93882   630     0.00671 0.99329 93571   3276847 34.90
30      93252   723     0.00775 0.99225 92892   3183275 34.14
31      92529   668     0.00722 0.99278 92193   3090383 33.40
32      91861   679     0.00740 0.99260 91522   2998190 32.64
33      91182   678     0.00743 0.99257 90844   2906668 31.88
34      90504   700     0.00774 0.99226 90156   2815824 31.11
35      89804   733     0.00816 0.99184 89438   2725668 30.35
36      89071   723     0.00812 0.99188 88710   2636230 29.60
37      88348   750     0.00849 0.99151 87975   2547519 28.84
38      87598   778     0.00888 0.99112 87213   2459544 28.08
39      86820   847     0.00976 0.99024 86406   2372331 27.32
40      85973   1009    0.01174 0.98826 85472   2285925 26.59
41      84964   932     0.01097 0.98903 84496   2200453 25.90
42      84032   959     0.01141 0.98859 83556   2115957 25.18
43      83073   1012    0.01218 0.98782 82572   2032401 24.47
44      82061   1081    0.01317 0.98683 81527   1949829 23.76
45      80980   1169    0.01443 0.98557 80400   1868302 23.07
46      79811   1197    0.01500 0.98500 79216   1787902 22.40
47      78614   1260    0.01603 0.98397 77989   1708685 21.74
48      77354   1313    0.01697 0.98303 76701   1630697 21.08
49      76041   1354    0.01780 0.98220 75376   1553995 20.44
50      74687   1591    0.02130 0.97870 73900   1478620 19.80
51      73096   1568    0.02146 0.97854 72312   1404719 19.22
52      71528   1585    0.02216 0.97784 70737   1332407 18.63
53      69943   1609    0.02300 0.97700 69144   1261670 18.04
