# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2006
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  836     0.00836 0.99164 99582   7387671 73.88
1       99164   74      0.00075 0.99925 99127   7288089 73.50
2       99090   45      0.00045 0.99955 99068   7188962 72.55
3       99045   40      0.00040 0.99960 99025   7089895 71.58
4       99005   36      0.00036 0.99964 98987   6990870 70.61
5       98969   31      0.00031 0.99969 98953   6891883 69.64
6       98938   22      0.00022 0.99978 98927   6792930 68.66
7       98916   23      0.00023 0.99977 98904   6694003 67.67
8       98893   21      0.00021 0.99979 98883   6595099 66.69
9       98872   26      0.00027 0.99973 98859   6496216 65.70
10      98846   21      0.00021 0.99979 98835   6397357 64.72
11      98825   18      0.00018 0.99982 98816   6298522 63.73
12      98807   19      0.00019 0.99981 98798   6199706 62.75
13      98788   28      0.00028 0.99972 98775   6100908 61.76
14      98760   31      0.00031 0.99969 98745   6002134 60.77
15      98729   43      0.00044 0.99956 98708   5903389 59.79
16      98686   48      0.00049 0.99951 98662   5804680 58.82
17      98638   51      0.00052 0.99948 98613   5706018 57.85
18      98587   58      0.00059 0.99941 98559   5607405 56.88
19      98529   66      0.00067 0.99933 98496   5508847 55.91
20      98463   67      0.00068 0.99932 98430   5410350 54.95
21      98396   74      0.00075 0.99925 98360   5311920 53.99
22      98322   84      0.00086 0.99914 98281   5213561 53.03
23      98238   97      0.00099 0.99901 98191   5115280 52.07
24      98141   110     0.00112 0.99888 98087   5017089 51.12
25      98031   131     0.00133 0.99867 97966   4919002 50.18
26      97900   131     0.00134 0.99866 97835   4821035 49.24
27      97769   149     0.00152 0.99848 97695   4723200 48.31
28      97620   150     0.00153 0.99847 97545   4625505 47.38
29      97470   160     0.00164 0.99836 97391   4527959 46.45
30      97310   184     0.00189 0.99811 97219   4430568 45.53
31      97126   180     0.00185 0.99815 97036   4333349 44.62
32      96946   186     0.00192 0.99808 96854   4236313 43.70
33      96760   194     0.00201 0.99799 96664   4139459 42.78
34      96566   209     0.00216 0.99784 96463   4042795 41.87
35      96357   236     0.00245 0.99755 96240   3946332 40.96
36      96121   232     0.00241 0.99759 96005   3850092 40.05
37      95889   242     0.00252 0.99748 95769   3754087 39.15
38      95647   257     0.00268 0.99732 95519   3658318 38.25
39      95390   264     0.00277 0.99723 95260   3562799 37.35
40      95126   311     0.00327 0.99673 94972   3467538 36.45
41      94815   301     0.00317 0.99683 94665   3372566 35.57
42      94514   323     0.00342 0.99658 94354   3277901 34.68
43      94191   328     0.00348 0.99652 94028   3183548 33.80
44      93863   355     0.00378 0.99622 93688   3089519 32.92
45      93508   393     0.00420 0.99580 93314   2995831 32.04
46      93115   409     0.00439 0.99561 92912   2902517 31.17
47      92706   430     0.00464 0.99536 92493   2809605 30.31
48      92276   455     0.00493 0.99507 92051   2717112 29.45
49      91821   492     0.00536 0.99464 91579   2625061 28.59
50      91329   551     0.00603 0.99397 91058   2533482 27.74
51      90778   591     0.00651 0.99349 90484   2442425 26.91
52      90187   597     0.00662 0.99338 89890   2351940 26.08
53      89590   630     0.00703 0.99297 89279   2262050 25.25
54      88960   690     0.00775 0.99225 88620   2172771 24.42
55      88270   749     0.00849 0.99151 87901   2084151 23.61
56      87521   817     0.00934 0.99066 87119   1996251 22.81
57      86704   915     0.01055 0.98945 86247   1909131 22.02
58      85789   828     0.00965 0.99035 85381   1822884 21.25
59      84961   1047    0.01232 0.98768 84444   1737504 20.45
60      83914   982     0.01171 0.98829 83424   1653060 19.70
61      82932   1075    0.01297 0.98703 82400   1569636 18.93
62      81857   1111    0.01357 0.98643 81302   1487236 18.17
63      80746   1093    0.01354 0.98646 80211   1405933 17.41
