# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  22240   0.22240 0.77760 88880   4022234 40.22
1       77760   8742    0.11243 0.88757 73389   3933354 50.58
2       69018   3988    0.05778 0.94222 67024   3859965 55.93
3       65030   1995    0.03068 0.96932 64033   3792941 58.33
4       63035   1079    0.01712 0.98288 62496   3728909 59.16
5       61956   632     0.01019 0.98981 61612   3666413 59.18
6       61324   404     0.00659 0.99341 61107   3604801 58.78
7       60920   283     0.00465 0.99535 60771   3543694 58.17
8       60637   217     0.00358 0.99642 60524   3482923 57.44
9       60420   181     0.00299 0.99701 60327   3422399 56.64
10      60239   162     0.00269 0.99731 60157   3362072 55.81
11      60077   155     0.00258 0.99742 59999   3301915 54.96
12      59922   156     0.00260 0.99740 59844   3241915 54.10
13      59766   162     0.00272 0.99728 59686   3182071 53.24
14      59604   173     0.00291 0.99709 59519   3122385 52.39
15      59431   187     0.00314 0.99686 59339   3062867 51.54
16      59244   200     0.00337 0.99663 59145   3003528 50.70
17      59044   210     0.00356 0.99644 58940   2944383 49.87
18      58834   217     0.00369 0.99631 58726   2885444 49.04
19      58617   219     0.00374 0.99626 58508   2826718 48.22
20      58398   219     0.00374 0.99626 58288   2768210 47.40
21      58179   217     0.00374 0.99626 58070   2709922 46.58
22      57962   218     0.00376 0.99624 57853   2651851 45.75
23      57744   221     0.00382 0.99618 57634   2593998 44.92
24      57523   227     0.00394 0.99606 57410   2536364 44.09
25      57296   236     0.00412 0.99588 57179   2478954 43.27
26      57060   248     0.00434 0.99566 56937   2421775 42.44
27      56812   261     0.00459 0.99541 56683   2364838 41.63
28      56551   274     0.00485 0.99515 56415   2308156 40.82
29      56277   287     0.00511 0.99489 56135   2251740 40.01
30      55990   300     0.00536 0.99464 55841   2195606 39.21
31      55690   312     0.00560 0.99440 55535   2139765 38.42
32      55378   322     0.00582 0.99418 55218   2084230 37.64
33      55056   331     0.00602 0.99398 54891   2029012 36.85
34      54725   339     0.00620 0.99380 54556   1974121 36.07
35      54386   345     0.00635 0.99365 54214   1919565 35.30
36      54041   350     0.00648 0.99352 53866   1865351 34.52
37      53691   355     0.00661 0.99339 53514   1811485 33.74
38      53336   359     0.00672 0.99328 53157   1757971 32.96
39      52977   362     0.00684 0.99316 52796   1704814 32.18
40      52615   366     0.00696 0.99304 52432   1652018 31.40
41      52249   371     0.00711 0.99289 52064   1599585 30.61
42      51878   377     0.00727 0.99273 51690   1547521 29.83
43      51501   384     0.00746 0.99254 51310   1495831 29.04
