# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  9034    0.09034 0.90966 95483   6280087 62.80
1       90966   2418    0.02658 0.97342 89757   6184604 67.99
2       88548   878     0.00992 0.99008 88109   6094847 68.83
3       87670   431     0.00491 0.99509 87455   6006738 68.52
4       87239   274     0.00314 0.99686 87102   5919284 67.85
5       86965   211     0.00243 0.99757 86856   5832182 67.06
6       86754   182     0.00209 0.99791 86661   5745326 66.23
7       86572   164     0.00189 0.99811 86489   5658665 65.36
8       86408   149     0.00172 0.99828 86332   5572176 64.49
9       86259   135     0.00156 0.99844 86190   5485844 63.60
10      86124   121     0.00141 0.99859 86062   5399654 62.70
11      86003   110     0.00128 0.99872 85947   5313591 61.78
12      85893   104     0.00121 0.99879 85841   5227644 60.86
13      85789   101     0.00117 0.99883 85738   5141803 59.94
14      85688   102     0.00119 0.99881 85637   5056065 59.01
15      85586   106     0.00124 0.99876 85534   4970428 58.08
16      85480   114     0.00134 0.99866 85424   4884894 57.15
17      85366   125     0.00147 0.99853 85305   4799470 56.22
18      85241   139     0.00164 0.99836 85173   4714166 55.30
19      85102   155     0.00182 0.99818 85026   4628993 54.39
20      84947   171     0.00202 0.99798 84863   4543967 53.49
21      84776   185     0.00219 0.99781 84685   4459105 52.60
22      84591   195     0.00231 0.99769 84494   4374420 51.71
23      84396   200     0.00237 0.99763 84296   4289926 50.83
24      84196   200     0.00238 0.99762 84096   4205630 49.95
25      83996   198     0.00235 0.99765 83897   4121534 49.07
26      83798   195     0.00233 0.99767 83700   4037637 48.18
27      83603   196     0.00234 0.99766 83505   3953937 47.29
28      83407   199     0.00239 0.99761 83308   3870432 46.40
29      83208   206     0.00247 0.99753 83106   3787124 45.51
30      83002   215     0.00259 0.99741 82895   3704018 44.63
31      82787   224     0.00270 0.99730 82676   3621123 43.74
32      82563   230     0.00279 0.99721 82448   3538447 42.86
33      82333   234     0.00284 0.99716 82216   3455999 41.98
34      82099   234     0.00285 0.99715 81982   3373782 41.09
35      81865   233     0.00284 0.99716 81748   3291801 40.21
36      81632   233     0.00285 0.99715 81516   3210052 39.32
37      81399   236     0.00289 0.99711 81281   3128536 38.43
38      81163   242     0.00298 0.99702 81043   3047255 37.54
39      80921   253     0.00313 0.99687 80796   2966212 36.66
40      80668   267     0.00332 0.99668 80536   2885417 35.77
41      80401   284     0.00353 0.99647 80260   2804881 34.89
42      80117   301     0.00376 0.99624 79968   2724621 34.01
43      79816   317     0.00398 0.99602 79659   2644653 33.13
44      79499   333     0.00419 0.99581 79334   2564994 32.26
45      79166   348     0.00439 0.99561 78993   2485660 31.40
46      78818   363     0.00461 0.99539 78638   2406667 30.53
47      78455   380     0.00484 0.99516 78267   2328029 29.67
48      78075   400     0.00512 0.99488 77877   2249762 28.82
49      77675   423     0.00544 0.99456 77466   2171886 27.96
