# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2011
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  761     0.00761 0.99239 99620   6983543 69.84
1       99239   78      0.00078 0.99922 99200   6883924 69.37
2       99161   49      0.00049 0.99951 99137   6784724 68.42
3       99112   41      0.00041 0.99959 99092   6685587 67.45
4       99071   33      0.00033 0.99967 99055   6586496 66.48
5       99038   30      0.00030 0.99970 99023   6487441 65.50
6       99008   27      0.00027 0.99973 98994   6388418 64.52
7       98981   27      0.00027 0.99973 98967   6289424 63.54
8       98954   26      0.00027 0.99973 98941   6190456 62.56
9       98928   26      0.00026 0.99974 98915   6091515 61.58
10      98902   24      0.00024 0.99976 98890   5992601 60.59
11      98878   24      0.00024 0.99976 98866   5893711 59.61
12      98854   28      0.00028 0.99972 98840   5794844 58.62
13      98826   33      0.00034 0.99966 98810   5696004 57.64
14      98793   42      0.00042 0.99958 98773   5597194 56.66
15      98751   51      0.00051 0.99949 98727   5498421 55.68
16      98700   68      0.00069 0.99931 98667   5399695 54.71
17      98632   76      0.00077 0.99923 98595   5301028 53.75
18      98556   98      0.00099 0.99901 98508   5202432 52.79
19      98458   111     0.00113 0.99887 98403   5103924 51.84
20      98347   119     0.00121 0.99879 98289   5005521 50.90
21      98228   135     0.00137 0.99863 98162   4907232 49.96
22      98093   153     0.00156 0.99844 98018   4809070 49.03
23      97940   170     0.00173 0.99827 97857   4711052 48.10
24      97770   190     0.00194 0.99806 97676   4613196 47.18
25      97580   198     0.00202 0.99798 97482   4515519 46.28
26      97382   216     0.00222 0.99778 97277   4418037 45.37
27      97166   258     0.00266 0.99734 97040   4320761 44.47
28      96908   296     0.00305 0.99695 96763   4223721 43.58
29      96612   325     0.00337 0.99663 96452   4126958 42.72
30      96287   355     0.00369 0.99631 96111   4030506 41.86
31      95932   367     0.00382 0.99618 95750   3934395 41.01
32      95565   402     0.00421 0.99579 95366   3838644 40.17
33      95163   416     0.00437 0.99563 94956   3743278 39.34
34      94747   430     0.00454 0.99546 94533   3648322 38.51
35      94317   448     0.00475 0.99525 94094   3553789 37.68
36      93869   444     0.00473 0.99527 93648   3459695 36.86
37      93425   461     0.00494 0.99506 93195   3366047 36.03
38      92964   466     0.00502 0.99498 92732   3272852 35.21
39      92498   482     0.00521 0.99479 92259   3180120 34.38
40      92016   502     0.00546 0.99454 91766   3087862 33.56
41      91514   494     0.00540 0.99460 91269   2996096 32.74
42      91020   539     0.00592 0.99408 90753   2904828 31.91
43      90481   562     0.00621 0.99379 90203   2814074 31.10
44      89919   604     0.00672 0.99328 89620   2723872 30.29
45      89315   636     0.00712 0.99288 88999   2634251 29.49
46      88679   646     0.00729 0.99271 88358   2545253 28.70
47      88033   687     0.00780 0.99220 87693   2456895 27.91
48      87346   725     0.00831 0.99169 86987   2369202 27.12
49      86621   779     0.00900 0.99100 86235   2282214 26.35
50      85842   817     0.00951 0.99049 85437   2195979 25.58
51      85025   857     0.01008 0.98992 84601   2110542 24.82
52      84168   914     0.01086 0.98914 83716   2025942 24.07
53      83254   970     0.01165 0.98835 82773   1942226 23.33
54      82284   999     0.01214 0.98786 81791   1859454 22.60
55      81285   1115    0.01372 0.98628 80734   1777663 21.87
56      80170   1165    0.01453 0.98547 79592   1696929 21.17
57      79005   1211    0.01532 0.98468 78403   1617337 20.47
58      77794   1253    0.01610 0.98390 77173   1538934 19.78
59      76541   1345    0.01758 0.98242 75876   1461761 19.10
60      75196   1443    0.01919 0.98081 74481   1385884 18.43
61      73753   1492    0.02023 0.97977 73015   1311404 17.78
62      72261   1640    0.02270 0.97730 71440   1238389 17.14
63      70621   1478    0.02093 0.97907 69889   1166948 16.52
64      69143   1803    0.02607 0.97393 68247   1097059 15.87
65      67340   1603    0.02380 0.97620 66535   1028813 15.28
66      65737   1719    0.02616 0.97384 64886   962278  14.64
67      64018   1798    0.02808 0.97192 63117   897392  14.02
68      62220   1664    0.02675 0.97325 61402   834275  13.41
69      60556   2124    0.03508 0.96492 59506   772874  12.76
70      58432   1942    0.03324 0.96676 57460   713368  12.21
71      56490   2102    0.03721 0.96279 55454   655908  11.61
72      54388   2302    0.04232 0.95768 53241   600454  11.04
73      52086   2202    0.04227 0.95773 50990   547213  10.51
74      49884   2423    0.04857 0.95143 48686   496223  9.95
75      47461   2526    0.05322 0.94678 46206   447537  9.43
76      44935   2610    0.05807 0.94193 43633   401331  8.93
77      42325   2592    0.06124 0.93876 41032   357698  8.45
78      39733   2693    0.06777 0.93223 38396   316666  7.97
79      37040   2816    0.07602 0.92398 35635   278270  7.51
80      34224   2763    0.08073 0.91927 32843   242635  7.09
81      31461   2825    0.08980 0.91020 30051   209792  6.67
82      28636   2811    0.09817 0.90183 27230   179742  6.28
83      25825   2807    0.10869 0.89131 24416   152512  5.91
84      23018   2675    0.11622 0.88378 21670   128096  5.57
85      20343   2564    0.12605 0.87395 19050   106426  5.23
86      17779   2414    0.13580 0.86420 16562   87376   4.91
87      15365   2319    0.15092 0.84908 14188   70814   4.61
88      13046   1990    0.15254 0.84746 12033   56626   4.34
89      11056   1881    0.17013 0.82987 10102   44593   4.03
90      9175    1676    0.18269 0.81731 8322    34491   3.76
91      7499    1510    0.20137 0.79863 6731    26169   3.49
92      5989    1353    0.22596 0.77404 5295    19439   3.25
93      4636    1088    0.23461 0.76539 4072    14144   3.05
94      3548    878     0.24756 0.75244 3093    10072   2.84
95      2670    709     0.26536 0.73464 2302    6979    2.61
96      1961    554     0.28227 0.71773 1672    4677    2.38
97      1407    427     0.30331 0.69669 1183    3004    2.14
98      980     290     0.29606 0.70394 826     1822    1.86
99      690     204     0.29624 0.70376 582     996     1.44
100     486     134     0.27471 0.72529 415     415     0.85
