# "Смертность и продолжительность жизни населения СССР. 1926–1927. Таблицы смертности", Планхозгиз, Москва—Ленинград, 1930, стр. 126-122
# №64 1896-97 I вариант
# Таблица построена для православного населения 50 губерний б. Европейской России по данным об умерших в 1896—97 гг. и данным о родившихся за 1775—1897 гг.

##############################################################

# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни, вероятная продолжительность предстоящей жизни (до которой доживает половина группы)
# x, lx, dx, qx, px, Lx, Tx, ex, Vx

77	6397	784	0.12256	0.87744	5999	39664	6.2	4.75
78	5613	725	0.12916	0.87084	5245	33665	6	4.52
79	4888	668	0.13666	0.86334	4549	28420	5.81	4.3
80	4220	609	0.14431	0.85569	3911	23871	5.66	4.1
81	3611	548	0.15176	0.84824	3333	19960	5.53	3.94
82	3063	489	0.15965	0.84035	2814	16627	5.43	3.82
83	2574	427	0.16589	0.83411	2356	13813	5.37	3.75
84	2147	365	0.17	0.83	1960	11457	5.34	3.74
85	1782	305	0.17116	0.82884	1624	9497	5.33	3.76
86	1477	252	0.17062	0.82938	1346	7873	5.33	3.83
87	1225	206	0.16816	0.83184	1118	6527	5.33	3.94
88	1019	168	0.16487	0.83513	933	5409	5.31	4.07
89	851	135	0.15864	0.84136	782	4476	5.26	4.22
90	716	110	0.15363	0.84637	659	3694	5.16	4.27
91	606	91	0.15017	0.84983	560	3035	5.01	4.22
92	515	75	0.14563	0.85437	477	2475	4.81	4.05
93	440	66	0.15	0.85	406	1998	4.54	3.78
94	374	59	0.15775	0.84225	345	1592	4.26	3.46
95	315	55	0.1746	0.8254	288	1247	3.96	3.09
96	260	51	0.19615	0.80385	234	959	3.69	2.76
97	209	48	0.22967	0.77033	184	725	3.47	2.46
98	161	41	0.25466	0.74534	139	541	3.36	2.18
99	120	34	0.28333	0.71667	103	402	3.35	1.87
100	86	30	0.34884	0.65116	70	299	3.48	1.81
