# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2002
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1522    0.01522 0.98478 99239   6367263 63.67
1       98478   192     0.00195 0.99805 98382   6268024 63.65
2       98286   101     0.00103 0.99897 98236   6169642 62.77
3       98185   92      0.00093 0.99907 98139   6071407 61.84
4       98093   75      0.00077 0.99923 98056   5973268 60.89
5       98018   58      0.00059 0.99941 97988   5875212 59.94
6       97960   51      0.00052 0.99948 97934   5777224 58.98
7       97909   52      0.00053 0.99947 97883   5679290 58.01
8       97857   48      0.00049 0.99951 97833   5581407 57.04
9       97809   47      0.00048 0.99952 97785   5483574 56.06
10      97762   43      0.00044 0.99956 97740   5385789 55.09
11      97719   45      0.00046 0.99954 97697   5288049 54.11
12      97674   47      0.00048 0.99952 97651   5190352 53.14
13      97627   55      0.00057 0.99943 97600   5092701 52.16
14      97572   56      0.00057 0.99943 97545   4995101 51.19
15      97516   90      0.00092 0.99908 97474   4897556 50.22
16      97426   127     0.00130 0.99870 97367   4800082 49.27
17      97299   202     0.00208 0.99792 97203   4702715 48.33
18      97097   238     0.00245 0.99755 96980   4605512 47.43
19      96859   254     0.00262 0.99738 96734   4508532 46.55
20      96605   284     0.00293 0.99707 96465   4411798 45.67
21      96321   313     0.00325 0.99675 96166   4315333 44.80
22      96008   319     0.00332 0.99668 95850   4219167 43.95
23      95689   340     0.00355 0.99645 95520   4123317 43.09
24      95349   352     0.00369 0.99631 95174   4027797 42.24
25      94997   360     0.00379 0.99621 94818   3932623 41.40
26      94637   381     0.00402 0.99598 94448   3837804 40.55
27      94256   397     0.00421 0.99579 94059   3743356 39.71
28      93859   416     0.00444 0.99556 93652   3649297 38.88
29      93443   410     0.00439 0.99561 93239   3555646 38.05
