# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  12640   0.12640 0.87360 93680   5164867 51.65
1       87360   3985    0.04562 0.95438 85368   5071187 58.05
2       83375   1627    0.01952 0.98048 82562   4985819 59.80
3       81748   844     0.01032 0.98968 81326   4903258 59.98
4       80904   539     0.00666 0.99334 80635   4821932 59.60
5       80365   404     0.00503 0.99497 80154   4741297 59.00
6       79961   334     0.00418 0.99582 79789   4661143 58.29
7       79627   291     0.00366 0.99634 79478   4581353 57.54
8       79336   260     0.00328 0.99672 79204   4501875 56.74
9       79076   235     0.00297 0.99703 78957   4422671 55.93
10      78841   213     0.00271 0.99729 78733   4343715 55.09
11      78628   199     0.00253 0.99747 78528   4264982 54.24
12      78429   190     0.00242 0.99758 78334   4186454 53.38
13      78239   187     0.00239 0.99761 78146   4108121 52.51
14      78052   190     0.00243 0.99757 77957   4029975 51.63
15      77862   197     0.00254 0.99746 77764   3952018 50.76
16      77665   210     0.00271 0.99729 77561   3874253 49.88
17      77455   227     0.00294 0.99706 77343   3796692 49.02
18      77228   248     0.00321 0.99679 77106   3719349 48.16
19      76980   270     0.00351 0.99649 76847   3642243 47.31
20      76710   284     0.00370 0.99630 76569   3565397 46.48
21      76426   304     0.00397 0.99603 76275   3488827 45.65
22      76122   319     0.00419 0.99581 75964   3412552 44.83
23      75803   329     0.00434 0.99566 75639   3336588 44.02
24      75474   334     0.00443 0.99557 75307   3260949 43.21
25      75140   335     0.00445 0.99555 74973   3185642 42.40
26      74805   336     0.00450 0.99550 74637   3110669 41.58
27      74469   340     0.00456 0.99544 74299   3036032 40.77
28      74129   347     0.00468 0.99532 73956   2961733 39.95
29      73782   357     0.00484 0.99516 73604   2887777 39.14
30      73425   370     0.00504 0.99496 73241   2814172 38.33
31      73055   386     0.00528 0.99472 72863   2740931 37.52
32      72669   401     0.00552 0.99448 72470   2668068 36.72
33      72268   415     0.00575 0.99425 72062   2595598 35.92
34      71853   428     0.00596 0.99404 71640   2523536 35.12
35      71425   440     0.00616 0.99384 71206   2451896 34.33
36      70985   451     0.00635 0.99365 70760   2380690 33.54
37      70534   463     0.00656 0.99344 70304   2309930 32.75
38      70071   477     0.00681 0.99319 69834   2239626 31.96
39      69594   494     0.00710 0.99290 69348   2169792 31.18
40      69100   504     0.00729 0.99271 68849   2100444 30.40
41      68596   528     0.00770 0.99230 68334   2031595 29.62
42      68068   557     0.00818 0.99182 67792   1963261 28.84
43      67511   589     0.00872 0.99128 67219   1895469 28.08
44      66922   623     0.00931 0.99069 66613   1828249 27.32
45      66299   654     0.00986 0.99014 65975   1761636 26.57
46      65645   685     0.01043 0.98957 65305   1695662 25.83
47      64960   711     0.01094 0.98906 64606   1630357 25.10
48      64249   732     0.01139 0.98861 63885   1565750 24.37
49      63517   748     0.01178 0.98822 63145   1501866 23.65
50      62769   779     0.01241 0.98759 62382   1438721 22.92
51      61990   800     0.01290 0.98710 61592   1376339 22.20
52      61190   829     0.01354 0.98646 60778   1314747 21.49
53      60361   868     0.01438 0.98562 59931   1253969 20.77
54      59493   919     0.01544 0.98456 59038   1194038 20.07
55      58574   968     0.01652 0.98348 58095   1135000 19.38
56      57606   1032    0.01792 0.98208 57095   1076906 18.69
57      56574   1096    0.01937 0.98063 56031   1019810 18.03
58      55478   1155    0.02081 0.97919 54905   963779  17.37
59      54323   1206    0.02220 0.97780 53724   908874  16.73
60      53117   1247    0.02348 0.97652 52497   855150  16.10
61      51870   1293    0.02492 0.97508 51228   802653  15.47
62      50577   1343    0.02655 0.97345 49910   751426  14.86
63      49234   1401    0.02846 0.97154 48539   701516  14.25
64      47833   1469    0.03072 0.96928 47104   652977  13.65
65      46364   1540    0.03321 0.96679 45601   605873  13.07
