# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  11687   0.11687 0.88313 94157   5562527 55.63
1       88313   3857    0.04367 0.95633 86385   5468371 61.92
2       84456   1606    0.01902 0.98098 83653   5381986 63.73
3       82850   832     0.01004 0.98996 82434   5298333 63.95
4       82018   521     0.00636 0.99364 81758   5215899 63.59
5       81497   380     0.00466 0.99534 81298   5134142 63.00
6       81117   304     0.00374 0.99626 80960   5052844 62.29
7       80813   257     0.00318 0.99682 80681   4971884 61.52
8       80556   225     0.00280 0.99720 80441   4891203 60.72
9       80331   202     0.00251 0.99749 80228   4810762 59.89
10      80129   184     0.00229 0.99771 80036   4730533 59.04
11      79945   171     0.00214 0.99786 79859   4650498 58.17
12      79774   165     0.00207 0.99793 79691   4570639 57.29
13      79609   163     0.00205 0.99795 79528   4490948 56.41
14      79446   166     0.00209 0.99791 79363   4411420 55.53
15      79280   173     0.00218 0.99782 79194   4332057 54.64
16      79107   183     0.00231 0.99769 79016   4252863 53.76
17      78924   196     0.00248 0.99752 78827   4173846 52.88
18      78728   210     0.00267 0.99733 78624   4095019 52.01
19      78518   226     0.00287 0.99713 78406   4016395 51.15
20      78292   241     0.00308 0.99692 78173   3937989 50.30
21      78051   255     0.00326 0.99674 77925   3859816 49.45
22      77796   266     0.00342 0.99658 77664   3781891 48.61
23      77530   274     0.00353 0.99647 77394   3704227 47.78
24      77256   279     0.00361 0.99639 77117   3626834 46.95
25      76977   281     0.00365 0.99635 76837   3549717 46.11
26      76696   283     0.00369 0.99631 76555   3472880 45.28
27      76413   286     0.00374 0.99626 76270   3396326 44.45
28      76127   289     0.00380 0.99620 75983   3320055 43.61
29      75838   295     0.00389 0.99611 75691   3244073 42.78
30      75543   302     0.00399 0.99601 75393   3168382 41.94
31      75241   310     0.00412 0.99588 75087   3092989 41.11
32      74931   319     0.00425 0.99575 74772   3017902 40.28
33      74612   327     0.00439 0.99561 74449   2943130 39.45
34      74285   336     0.00452 0.99548 74118   2868681 38.62
35      73949   343     0.00463 0.99537 73778   2794563 37.79
36      73606   347     0.00472 0.99528 73433   2720785 36.96
37      73259   350     0.00478 0.99522 73084   2647352 36.14
38      72909   351     0.00481 0.99519 72734   2574268 35.31
39      72558   351     0.00484 0.99516 72383   2501535 34.48
40      72207   353     0.00488 0.99512 72031   2429152 33.64
41      71854   358     0.00499 0.99501 71676   2357121 32.80
42      71496   370     0.00517 0.99483 71312   2285446 31.97
43      71126   387     0.00544 0.99456 70934   2214133 31.13
44      70739   410     0.00580 0.99420 70536   2143199 30.30
45      70329   437     0.00621 0.99379 70113   2072663 29.47
46      69892   462     0.00662 0.99338 69663   2002551 28.65
47      69430   483     0.00696 0.99304 69190   1932888 27.84
48      68947   498     0.00722 0.99278 68699   1863698 27.03
49      68449   507     0.00740 0.99260 68196   1794999 26.22
50      67942   514     0.00756 0.99244 67686   1726802 25.42
51      67428   526     0.00779 0.99221 67166   1659117 24.61
52      66902   547     0.00818 0.99182 66631   1591950 23.80
53      66355   582     0.00877 0.99123 66068   1525319 22.99
54      65773   632     0.00961 0.99039 65462   1459252 22.19
55      65141   695     0.01068 0.98932 64799   1393790 21.40
56      64446   766     0.01189 0.98811 64069   1328991 20.62
57      63680   838     0.01316 0.98684 63267   1264922 19.86
58      62842   905     0.01440 0.98560 62395   1201655 19.12
59      61937   964     0.01556 0.98444 61460   1139261 18.39
60      60973   1017    0.01667 0.98333 60469   1077801 17.68
61      59956   1070    0.01785 0.98215 59426   1017332 16.97
62      58886   1132    0.01922 0.98078 58326   957906  16.27
63      57754   1207    0.02089 0.97911 57157   899580  15.58
64      56547   1298    0.02296 0.97704 55906   842423  14.90
65      55249   1408    0.02549 0.97451 54555   786517  14.24
66      53841   1533    0.02847 0.97153 53085   731962  13.59
67      52308   1668    0.03189 0.96811 51485   678877  12.98
68      50640   1808    0.03570 0.96430 49748   627391  12.39
69      48832   1946    0.03985 0.96015 47870   577644  11.83
70      46886   2075    0.04426 0.95574 45859   529773  11.30
71      44811   2189    0.04884 0.95116 43725   483915  10.80
72      42622   2281    0.05352 0.94648 41488   440190  10.33
73      40341   2349    0.05822 0.94178 39171   398702  9.88
74      37992   2391    0.06293 0.93707 36799   359530  9.46
75      35601   2409    0.06768 0.93232 34397   322731  9.07
76      33192   2410    0.07260 0.92740 31986   288334  8.69
77      30782   2395    0.07780 0.92220 29583   256348  8.33
78      28387   2366    0.08336 0.91664 27201   226765  7.99
79      26021   2323    0.08928 0.91072 24855   199564  7.67
80      23698   2263    0.09547 0.90453 22561   174709  7.37
81      21435   2181    0.10173 0.89827 20337   152148  7.10
82      19254   2076    0.10782 0.89218 18206   131812  6.85
83      17178   1951    0.11357 0.88643 16191   113605  6.61
84      15227   1809    0.11882 0.88118 14310   97414   6.40
85      13418   1657    0.12351 0.87649 12577   83104   6.19
86      11761   1502    0.12770 0.87230 10997   70527   6.00
87      10259   1348    0.13142 0.86858 9572    59530   5.80
88      8911    1201    0.13476 0.86524 8299    49957   5.61
89      7710    1062    0.13778 0.86222 7168    41659   5.40
90      6648    934     0.14057 0.85943 6171    34491   5.19
91      5714    818     0.14319 0.85681 5296    28320   4.96
92      4896    713     0.14572 0.85428 4531    23024   4.70
93      4183    620     0.14824 0.85176 3866    18493   4.42
94      3563    537     0.15082 0.84918 3288    14627   4.11
95      3026    464     0.15350 0.84650 2788    11339   3.75
96      2562    401     0.15636 0.84364 2357    8551    3.34
97      2161    345     0.15943 0.84057 1984    6194    2.87
98      1816    296     0.16275 0.83725 1664    4210    2.32
99      1520    253     0.16635 0.83365 1390    2546    1.68
100     1267    216     0.17026 0.82974 1156    1156    0.91
