# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1989
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1677    0.01677 0.98323 99162   6992547 69.93
1       98323   147     0.00150 0.99850 98250   6893386 70.11
2       98176   77      0.00079 0.99921 98138   6795136 69.21
3       98099   55      0.00056 0.99944 98072   6696999 68.27
4       98044   54      0.00055 0.99945 98017   6598927 67.31
5       97990   53      0.00054 0.99946 97963   6500910 66.34
6       97937   44      0.00045 0.99955 97915   6402947 65.38
7       97893   50      0.00051 0.99949 97868   6305032 64.41
8       97843   46      0.00047 0.99953 97820   6207164 63.44
9       97797   46      0.00047 0.99953 97774   6109344 62.47
10      97751   42      0.00043 0.99957 97730   6011570 61.50
11      97709   37      0.00037 0.99963 97690   5913841 60.53
12      97672   37      0.00038 0.99962 97654   5816150 59.55
13      97635   40      0.00041 0.99959 97616   5718497 58.57
14      97595   56      0.00057 0.99943 97568   5620881 57.59
15      97539   64      0.00065 0.99935 97508   5523313 56.63
16      97475   88      0.00091 0.99909 97432   5425805 55.66
17      97387   97      0.00100 0.99900 97340   5328372 54.71
18      97290   112     0.00115 0.99885 97235   5231033 53.77
19      97178   114     0.00118 0.99882 97121   5133798 52.83
20      97064   120     0.00124 0.99876 97005   5036677 51.89
21      96944   132     0.00137 0.99863 96879   4939672 50.95
22      96812   142     0.00147 0.99853 96741   4842793 50.02
23      96670   143     0.00148 0.99852 96599   4746052 49.10
24      96527   153     0.00158 0.99842 96451   4649453 48.17
25      96374   159     0.00165 0.99835 96295   4553002 47.24
26      96215   162     0.00169 0.99831 96135   4456707 46.32
27      96053   171     0.00178 0.99822 95968   4360572 45.40
28      95882   182     0.00190 0.99810 95792   4264604 44.48
29      95700   193     0.00201 0.99799 95604   4168812 43.56
30      95507   197     0.00207 0.99793 95409   4073208 42.65
31      95310   206     0.00216 0.99784 95208   3977799 41.74
32      95104   213     0.00224 0.99776 94998   3882591 40.82
33      94891   225     0.00237 0.99763 94780   3787593 39.92
34      94666   244     0.00258 0.99742 94546   3692813 39.01
35      94422   262     0.00277 0.99723 94292   3598267 38.11
36      94160   268     0.00285 0.99715 94027   3503975 37.21
37      93892   296     0.00315 0.99685 93745   3409948 36.32
38      93596   302     0.00322 0.99678 93446   3316203 35.43
39      93294   329     0.00353 0.99647 93132   3222756 34.54
40      92965   372     0.00401 0.99599 92780   3129624 33.66
41      92593   343     0.00370 0.99630 92424   3036844 32.80
42      92250   439     0.00476 0.99524 92034   2944420 31.92
43      91811   419     0.00456 0.99544 91603   2852386 31.07
44      91392   482     0.00528 0.99472 91155   2760783 30.21
45      90910   516     0.00567 0.99433 90652   2669628 29.37
46      90394   481     0.00532 0.99468 90158   2578976 28.53
47      89913   627     0.00697 0.99303 89604   2488818 27.68
48      89286   599     0.00671 0.99329 88988   2399213 26.87
49      88687   665     0.00750 0.99250 88360   2310225 26.05
50      88022   738     0.00838 0.99162 87657   2221865 25.24
51      87284   749     0.00858 0.99142 86913   2134209 24.45
52      86535   817     0.00944 0.99056 86132   2047296 23.66
53      85718   874     0.01019 0.98981 85287   1961164 22.88
54      84844   969     0.01142 0.98858 84365   1875877 22.11
55      83875   1009    0.01203 0.98797 83375   1791512 21.36
56      82866   1086    0.01310 0.98690 82330   1708136 20.61
57      81780   1179    0.01442 0.98558 81197   1625806 19.88
58      80601   1236    0.01534 0.98466 79989   1544609 19.16
59      79365   1332    0.01678 0.98322 78708   1464620 18.45
60      78033   1445    0.01852 0.98148 77319   1385912 17.76
61      76588   1534    0.02003 0.97997 75827   1308593 17.09
62      75054   1579    0.02103 0.97897 74269   1232767 16.43
63      73475   1650    0.02246 0.97754 72654   1158497 15.77
64      71825   1667    0.02321 0.97679 70999   1085844 15.12
65      70158   1827    0.02604 0.97396 69250   1014845 14.47
66      68331   1808    0.02645 0.97355 67432   945595  13.84
67      66523   1947    0.02927 0.97073 65560   878163  13.20
68      64576   2058    0.03187 0.96813 63556   812603  12.58
69      62518   2172    0.03473 0.96527 61448   749046  11.98
70      60346   2449    0.04058 0.95942 59130   687598  11.39
71      57897   2380    0.04111 0.95889 56704   628468  10.85
72      55517   2375    0.04278 0.95722 54338   571764  10.30
73      53142   2582    0.04858 0.95142 51868   517426  9.74
74      50560   2771    0.05480 0.94520 49186   465558  9.21
75      47789   2848    0.05961 0.94039 46369   416373  8.71
76      44941   2873    0.06394 0.93606 43511   370004  8.23
77      42068   3005    0.07142 0.92858 40572   326493  7.76
78      39063   3031    0.07758 0.92242 37550   285921  7.32
79      36032   3058    0.08487 0.91513 34504   248371  6.89
80      32974   3053    0.09258 0.90742 31447   213867  6.49
81      29921   3040    0.10160 0.89840 28401   182420  6.10
82      26881   3051    0.11351 0.88649 25346   154019  5.73
83      23830   2804    0.11768 0.88232 22413   128674  5.40
84      21026   2685    0.12769 0.87231 19676   106261  5.05
85      18341   2617    0.14266 0.85734 17019   86585   4.72
86      15724   2364    0.15037 0.84963 14526   69566   4.42
87      13360   2239    0.16762 0.83238 12225   55040   4.12
88      11121   1991    0.17902 0.82098 10112   42815   3.85
89      9130    1923    0.21065 0.78935 8150    32702   3.58
90      7207    1537    0.21332 0.78668 6415    24553   3.41
91      5670    1358    0.23945 0.76055 4972    18138   3.20
92      4312    1074    0.24898 0.75102 3753    13166   3.05
93      3238    829     0.25587 0.74413 2807    9413    2.91
94      2409    666     0.27651 0.72349 2062    6607    2.74
95      1743    495     0.28418 0.71582 1482    4545    2.61
96      1248    343     0.27503 0.72497 1067    3063    2.45
97      905     272     0.30040 0.69960 761     1995    2.20
98      633     161     0.25509 0.74491 547     1234    1.95
99      472     137     0.29092 0.70908 401     687     1.46
100     335     91      0.27213 0.72787 287     287     0.86
