# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1989
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1729    0.01729 0.98271 99136   6960071 69.60
1       98271   184     0.00187 0.99813 98179   6860935 69.82
2       98087   96      0.00098 0.99902 98039   6762756 68.95
3       97991   68      0.00070 0.99930 97957   6664717 68.01
4       97923   64      0.00066 0.99934 97891   6566760 67.06
5       97859   59      0.00060 0.99940 97829   6468869 66.10
6       97800   55      0.00056 0.99944 97772   6371040 65.14
7       97745   55      0.00056 0.99944 97717   6273268 64.18
8       97690   50      0.00051 0.99949 97665   6175551 63.22
9       97640   48      0.00049 0.99951 97616   6077886 62.25
10      97592   45      0.00046 0.99954 97569   5980270 61.28
11      97547   38      0.00039 0.99961 97528   5882701 60.31
12      97509   40      0.00041 0.99959 97489   5785173 59.33
13      97469   45      0.00046 0.99954 97447   5687684 58.35
14      97424   60      0.00062 0.99938 97395   5590237 57.38
15      97364   72      0.00074 0.99926 97330   5492842 56.42
16      97292   98      0.00101 0.99899 97245   5395512 55.46
17      97194   118     0.00121 0.99879 97136   5298267 54.51
18      97076   128     0.00132 0.99868 97012   5201131 53.58
19      96948   121     0.00125 0.99875 96888   5104119 52.65
20      96827   135     0.00140 0.99860 96761   5007231 51.71
21      96692   157     0.00163 0.99837 96615   4910470 50.78
22      96535   168     0.00174 0.99826 96452   4813855 49.87
23      96367   170     0.00176 0.99824 96282   4717404 48.95
24      96197   174     0.00180 0.99820 96110   4621121 48.04
25      96023   181     0.00189 0.99811 95933   4525011 47.12
26      95842   186     0.00194 0.99806 95750   4429078 46.21
27      95656   193     0.00202 0.99798 95560   4333328 45.30
28      95463   204     0.00214 0.99786 95362   4237768 44.39
29      95259   215     0.00226 0.99774 95152   4142406 43.49
30      95044   223     0.00235 0.99765 94933   4047254 42.58
31      94821   228     0.00241 0.99759 94708   3952321 41.68
32      94593   236     0.00249 0.99751 94476   3857613 40.78
33      94357   247     0.00262 0.99738 94235   3763138 39.88
34      94110   266     0.00283 0.99717 93978   3668903 38.99
35      93844   281     0.00300 0.99700 93705   3574924 38.09
36      93563   293     0.00313 0.99687 93418   3481220 37.21
37      93270   319     0.00342 0.99658 93112   3387802 36.32
38      92951   324     0.00348 0.99652 92790   3294690 35.45
39      92627   353     0.00381 0.99619 92454   3201899 34.57
40      92274   401     0.00435 0.99565 92074   3109446 33.70
41      91873   364     0.00396 0.99604 91694   3017372 32.84
42      91509   464     0.00507 0.99493 91280   2925678 31.97
43      91045   442     0.00486 0.99514 90825   2834398 31.13
44      90603   499     0.00551 0.99449 90358   2743572 30.28
45      90104   538     0.00598 0.99402 89835   2653215 29.45
46      89566   508     0.00568 0.99432 89317   2563380 28.62
47      89058   654     0.00735 0.99265 88736   2474063 27.78
48      88404   629     0.00711 0.99289 88091   2385327 26.98
49      87775   692     0.00788 0.99212 87435   2297236 26.17
50      87083   769     0.00883 0.99117 86702   2209801 25.38
51      86314   768     0.00890 0.99110 85933   2123099 24.60
52      85546   840     0.00982 0.99018 85131   2037166 23.81
53      84706   898     0.01060 0.98940 84263   1952035 23.04
54      83808   989     0.01180 0.98820 83318   1867771 22.29
55      82819   1015    0.01225 0.98775 82316   1784453 21.55
56      81804   1090    0.01333 0.98667 81266   1702137 20.81
57      80714   1172    0.01451 0.98549 80133   1620872 20.08
58      79542   1221    0.01535 0.98465 78938   1540738 19.37
59      78321   1324    0.01690 0.98310 77667   1461801 18.66
60      76997   1409    0.01830 0.98170 76300   1384134 17.98
61      75588   1502    0.01987 0.98013 74842   1307834 17.30
62      74086   1531    0.02067 0.97933 73324   1232992 16.64
63      72555   1593    0.02195 0.97805 71762   1159667 15.98
64      70962   1625    0.02289 0.97711 70157   1087905 15.33
65      69337   1778    0.02564 0.97436 68453   1017748 14.68
66      67559   1741    0.02577 0.97423 66693   949295  14.05
67      65818   1881    0.02857 0.97143 64888   882602  13.41
68      63937   2000    0.03129 0.96871 62945   817714  12.79
69      61937   2074    0.03349 0.96651 60915   754769  12.19
70      59863   2363    0.03947 0.96053 58691   693854  11.59
71      57500   2303    0.04005 0.95995 56346   635163  11.05
72      55197   2294    0.04155 0.95845 54058   578817  10.49
73      52903   2493    0.04713 0.95287 51672   524759  9.92
74      50410   2654    0.05265 0.94735 49094   473088  9.38
75      47756   2747    0.05753 0.94247 46387   423994  8.88
76      45009   2761    0.06134 0.93866 43635   377607  8.39
77      42248   2910    0.06888 0.93112 40800   333972  7.91
78      39338   2926    0.07437 0.92563 37879   293172  7.45
79      36412   3007    0.08258 0.91742 34912   255293  7.01
80      33405   3003    0.08991 0.91009 31903   220381  6.60
81      30402   2997    0.09858 0.90142 28905   188478  6.20
82      27405   3037    0.11082 0.88918 25878   159573  5.82
83      24368   2792    0.11456 0.88544 22958   133695  5.49
