Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  6890    0.06890 0.93110 96555   5964101 59.64
1       93110   1487    0.01597 0.98403 92367   5867546 63.02
2       91623   482     0.00526 0.99474 91382   5775179 63.03
3       91141   235     0.00258 0.99742 91024   5683797 62.36
4       90906   163     0.00180 0.99820 90825   5592774 61.52
5       90743   146     0.00160 0.99840 90669   5501949 60.63
6       90597   146     0.00161 0.99839 90524   5411280 59.73
7       90451   149     0.00165 0.99835 90377   5320756 58.82
8       90302   147     0.00163 0.99837 90228   5230379 57.92
9       90155   136     0.00151 0.99849 90086   5140151 57.01
10      90019   121     0.00134 0.99866 89957   5050065 56.10
11      89898   108     0.00121 0.99879 89843   4960108 55.17
12      89790   101     0.00113 0.99887 89739   4870265 54.24
13      89689   101     0.00113 0.99887 89639   4780526 53.30
14      89588   107     0.00120 0.99880 89535   4690887 52.36
15      89481   120     0.00134 0.99866 89422   4601352 51.42
16      89361   138     0.00155 0.99845 89294   4511929 50.49
17      89223   160     0.00179 0.99821 89145   4422636 49.57
18      89063   182     0.00204 0.99796 88974   4333491 48.66
19      88881   203     0.00228 0.99772 88781   4244517 47.76
20      88678   221     0.00249 0.99751 88569   4155736 46.86
21      88457   236     0.00266 0.99734 88340   4067167 45.98
22      88221   248     0.00282 0.99718 88098   3978827 45.10
23      87973   260     0.00295 0.99705 87844   3890729 44.23
24      87713   270     0.00308 0.99692 87579   3802885 43.36
25      87443   281     0.00321 0.99679 87303   3715306 42.49
26      87162   292     0.00335 0.99665 87017   3628003 41.62
27      86870   303     0.00349 0.99651 86719   3540986 40.76
28      86567   315     0.00364 0.99636 86411   3454266 39.90
29      86252   328     0.00381 0.99619 86089   3367856 39.05
30      85924   342     0.00398 0.99602 85754   3281767 38.19
31      85582   355     0.00415 0.99585 85406   3196013 37.34
32      85227   367     0.00431 0.99569 85045   3110607 36.50
33      84860   379     0.00446 0.99554 84671   3025563 35.65
34      84481   390     0.00461 0.99539 84287   2940891 34.81
35      84091   401     0.00477 0.99523 83892   2856604 33.97
36      83690   414     0.00495 0.99505 83484   2772713 33.13
37      83276   430     0.00516 0.99484 83062   2689228 32.29
38      82846   449     0.00541 0.99459 82623   2606166 31.46
39      82397   471     0.00572 0.99428 82163   2523543 30.63
40      81926   496     0.00606 0.99394 81680   2441379 29.80
41      81430   523     0.00642 0.99358 81171   2359699 28.98
42      80907   549     0.00679 0.99321 80635   2278528 28.16
43      80358   576     0.00717 0.99283 80072   2197894 27.35
44      79782   604     0.00757 0.99243 79482   2117821 26.55
45      79178   634     0.00801 0.99199 78864   2038339 25.74
46      78544   672     0.00855 0.99145 78212   1959475 24.95
47      77872   719     0.00923 0.99077 77517   1881264 24.16
48      77153   778     0.01008 0.98992 76769   1803747 23.38
49      76375   850     0.01112 0.98888 75956   1726977 22.61
50      75525   932     0.01234 0.98766 75066   1651021 21.86
51      74593   1020    0.01367 0.98633 74090   1575955 21.13
52      73573   1106    0.01503 0.98497 73027   1501865 20.41
53      72467   1185    0.01635 0.98365 71881   1428838 19.72
54      71282   1255    0.01761 0.98239 70660   1356957 19.04
55      70027   1317    0.01881 0.98119 69374   1286297 18.37
56      68710   1377    0.02005 0.97995 68027   1216923 17.71
57      67333   1442    0.02141 0.97859 66618   1148897 17.06
58      65891   1514    0.02297 0.97703 65140   1082279 16.43
59      64377   1594    0.02477 0.97523 63587   1017139 15.80
60      62783   1682    0.02679 0.97321 61949   953552  15.19
61      61101   1771    0.02898 0.97102 60223   891602  14.59
62      59330   1854    0.03126 0.96874 58410   831380  14.01
63      57476   1929    0.03357 0.96643 56517   772970  13.45
64      55547   1994    0.03590 0.96410 54555   716453  12.90
65      53553   2050    0.03828 0.96172 52533   661898  12.36
66      51503   2102    0.04082 0.95918 50456   609365  11.83
67      49401   2154    0.04360 0.95640 48328   558909  11.31
68      47247   2206    0.04669 0.95331 46148   510580  10.81
69      45041   2257    0.05011 0.94989 43917   464432  10.31
70      42784   2304    0.05386 0.94614 41635   420516  9.83
71      40480   2340    0.05780 0.94220 39312   378880  9.36
72      38140   2359    0.06186 0.93814 36961   339568  8.90
73      35781   2363    0.06604 0.93396 34599   302606  8.46
74      33418   2354    0.07044 0.92956 32240   268007  8.02
75      31064   2339    0.07531 0.92469 29893   235767  7.59
76      28725   2329    0.08109 0.91891 27560   205874  7.17
77      26396   2328    0.08819 0.91181 25232   178314  6.76
78      24068   2333    0.09693 0.90307 22902   153081  6.36
79      21735   2336    0.10747 0.89253 20567   130180  5.99
80      19399   2321    0.11964 0.88036 18236   109613  5.65
81      17078   2267    0.13276 0.86724 15938   91377   5.35
82      14811   2162    0.14597 0.85403 13719   75440   5.09
83      12649   2004    0.15840 0.84160 11632   61721   4.88
