# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  24822   0.24822 0.75178 87589   3158491 31.58
1       75178   10305   0.13708 0.86292 70026   3070902 40.85
2       64873   4867    0.07502 0.92498 62440   3000877 46.26
3       60006   2473    0.04122 0.95878 58770   2938437 48.97
4       57533   1341    0.02331 0.97669 56863   2879668 50.05
5       56192   786     0.01399 0.98601 55765   2822805 50.24
6       55406   513     0.00925 0.99075 55132   2767041 49.94
7       54893   375     0.00682 0.99318 54697   2711908 49.40
8       54518   306     0.00560 0.99440 54361   2657211 48.74
9       54212   275     0.00507 0.99493 54073   2602851 48.01
10      53937   266     0.00493 0.99507 53804   2548778 47.25
11      53671   270     0.00502 0.99498 53537   2494974 46.49
12      53401   280     0.00524 0.99476 53262   2441437 45.72
13      53121   292     0.00550 0.99450 52976   2388176 44.96
14      52829   304     0.00576 0.99424 52678   2335200 44.20
15      52525   313     0.00597 0.99403 52369   2282522 43.46
16      52212   323     0.00619 0.99381 52051   2230152 42.71
17      51889   334     0.00644 0.99356 51723   2178101 41.98
18      51555   346     0.00671 0.99329 51383   2126378 41.24
19      51209   359     0.00701 0.99299 51031   2074995 40.52
20      50850   373     0.00735 0.99265 50665   2023964 39.80
21      50477   388     0.00768 0.99232 50284   1973300 39.09
22      50089   400     0.00799 0.99201 49890   1923015 38.39
23      49689   412     0.00828 0.99172 49484   1873125 37.70
24      49277   421     0.00853 0.99147 49067   1823642 37.01
25      48856   427     0.00874 0.99126 48643   1774574 36.32
26      48429   433     0.00893 0.99107 48213   1725931 35.64
27      47996   437     0.00910 0.99090 47778   1677719 34.96
28      47559   440     0.00925 0.99075 47339   1629941 34.27
29      47119   442     0.00939 0.99061 46898   1582602 33.59
30      46677   444     0.00952 0.99048 46455   1535703 32.90
31      46233   448     0.00969 0.99031 46009   1489248 32.21
32      45785   452     0.00988 0.99012 45559   1443239 31.52
33      45333   458     0.01011 0.98989 45105   1397679 30.83
34      44875   466     0.01038 0.98962 44643   1352575 30.14
35      44409   475     0.01069 0.98931 44172   1307932 29.45
36      43934   486     0.01105 0.98895 43692   1263760 28.76
37      43448   498     0.01145 0.98855 43200   1220068 28.08
38      42950   511     0.01189 0.98811 42696   1176868 27.40
39      42439   525     0.01236 0.98764 42178   1134172 26.72
40      41914   539     0.01286 0.98714 41646   1091994 26.05
41      41375   553     0.01337 0.98663 41100   1050349 25.39
42      40822   567     0.01390 0.98610 40540   1009249 24.72
43      40255   581     0.01443 0.98557 39966   968710  24.06
44      39674   594     0.01496 0.98504 39378   928744  23.41
45      39080   607     0.01553 0.98447 38778   889366  22.76
46      38473   620     0.01612 0.98388 38164   850588  22.11
47      37853   634     0.01676 0.98324 37537   812424  21.46
48      37219   650     0.01747 0.98253 36895   774887  20.82
49      36569   667     0.01825 0.98175 36237   737991  20.18
50      35902   680     0.01895 0.98105 35563   701755  19.55
51      35222   701     0.01990 0.98010 34873   666191  18.91
52      34521   723     0.02094 0.97906 34161   631318  18.29
53      33798   747     0.02209 0.97791 33427   597157  17.67
54      33051   772     0.02334 0.97666 32667   563730  17.06
55      32279   792     0.02453 0.97547 31885   531063  16.45
56      31487   818     0.02598 0.97402 31080   499178  15.85
57      30669   845     0.02754 0.97246 30249   468098  15.26
58      29824   871     0.02922 0.97078 29391   437849  14.68
59      28953   898     0.03103 0.96897 28506   408459  14.11
60      28055   918     0.03274 0.96726 27598   379953  13.54
61      27137   947     0.03490 0.96510 26666   352355  12.98
62      26190   977     0.03731 0.96269 25704   325689  12.44
63      25213   1008    0.03999 0.96001 24712   299985  11.90
