# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  25920   0.25920 0.74080 87040   2899587 29.00
1       74080   10639   0.14361 0.85639 68761   2812547 37.97
2       63441   5000    0.07881 0.92119 60941   2743787 43.25
3       58441   2536    0.04339 0.95661 57173   2682846 45.91
4       55905   1375    0.02459 0.97541 55218   2625673 46.97
5       54530   808     0.01481 0.98519 54091   2570455 47.14
6       53722   528     0.00983 0.99017 53441   2516365 46.84
7       53194   388     0.00730 0.99270 52991   2462924 46.30
8       52806   319     0.00604 0.99396 52642   2409933 45.64
9       52487   290     0.00552 0.99448 52341   2357290 44.91
10      52197   284     0.00544 0.99456 52055   2304950 44.16
11      51913   292     0.00562 0.99438 51768   2252895 43.40
12      51621   307     0.00594 0.99406 51469   2201127 42.64
13      51314   324     0.00632 0.99368 51153   2149658 41.89
14      50990   341     0.00669 0.99331 50821   2098505 41.16
15      50649   356     0.00703 0.99297 50472   2047684 40.43
16      50293   370     0.00736 0.99264 50109   1997212 39.71
17      49923   384     0.00769 0.99231 49732   1947102 39.00
18      49539   398     0.00803 0.99197 49341   1897370 38.30
19      49141   412     0.00839 0.99161 48936   1848029 37.61
20      48729   426     0.00873 0.99127 48517   1799093 36.92
21      48303   437     0.00904 0.99096 48085   1750576 36.24
22      47866   444     0.00928 0.99072 47644   1702491 35.57
23      47422   447     0.00944 0.99056 47199   1654846 34.90
24      46975   447     0.00952 0.99048 46751   1607648 34.22
25      46528   444     0.00955 0.99045 46306   1560896 33.55
26      46084   440     0.00956 0.99044 45864   1514590 32.87
27      45644   437     0.00957 0.99043 45425   1468727 32.18
28      45207   435     0.00962 0.99038 44989   1423301 31.48
29      44772   435     0.00971 0.99029 44555   1378312 30.79
30      44337   437     0.00986 0.99014 44119   1333757 30.08
31      43900   442     0.01006 0.98994 43680   1289639 29.38
32      43458   449     0.01033 0.98967 43234   1245959 28.67
33      43009   459     0.01067 0.98933 42780   1202725 27.96
34      42550   471     0.01108 0.98892 42316   1159944 27.26
35      42079   486     0.01155 0.98845 41837   1117629 26.56
36      41593   503     0.01210 0.98790 41343   1075792 25.86
37      41090   523     0.01273 0.98727 40830   1034449 25.18
38      40567   545     0.01343 0.98657 40296   993618  24.49
39      40022   568     0.01419 0.98581 39740   953322  23.82
40      39454   592     0.01501 0.98499 39160   913582  23.16
41      38862   617     0.01588 0.98412 38556   874422  22.50
42      38245   642     0.01677 0.98323 37926   835866  21.86
43      37603   665     0.01769 0.98231 37272   797940  21.22
44      36938   689     0.01864 0.98136 36595   760668  20.59
45      36249   711     0.01962 0.98038 35895   724072  19.97
46      35538   735     0.02067 0.97933 35173   688177  19.36
47      34803   759     0.02180 0.97820 34426   653005  18.76
48      34044   784     0.02303 0.97697 33654   618579  18.17
49      33260   811     0.02438 0.97562 32857   584925  17.59
50      32449   838     0.02582 0.97418 32032   552068  17.01
51      31611   865     0.02736 0.97264 31181   520036  16.45
52      30746   890     0.02895 0.97105 30303   488855  15.90
53      29856   913     0.03059 0.96941 29401   458552  15.36
54      28943   934     0.03228 0.96772 28478   429151  14.83
55      28009   952     0.03399 0.96601 27534   400673  14.31
56      27057   968     0.03576 0.96424 26574   373139  13.79
57      26089   981     0.03760 0.96240 25600   346565  13.28
58      25108   993     0.03954 0.96046 24612   320965  12.78
59      24115   1003    0.04160 0.95840 23614   296353  12.29
60      23112   1014    0.04385 0.95615 22606   272738  11.80
61      22098   1024    0.04635 0.95365 21587   250132  11.32
62      21074   1036    0.04915 0.95085 20557   228545  10.84
63      20038   1048    0.05230 0.94770 19515   207988  10.38
64      18990   1061    0.05585 0.94415 18461   188473  9.92
65      17929   1072    0.05980 0.94020 17394   170013  9.48
66      16857   1082    0.06416 0.93584 16317   152619  9.05
67      15775   1087    0.06888 0.93112 15232   136302  8.64
68      14688   1086    0.07393 0.92607 14145   121071  8.24
69      13602   1078    0.07922 0.92078 13062   106926  7.86
70      12524   1060    0.08465 0.91535 11992   93864   7.49
71      11464   1033    0.09007 0.90993 10945   81872   7.14
72      10431   995     0.09541 0.90459 9930    70927   6.80
73      9436    950     0.10071 0.89929 8957    60997   6.46
74      8486    901     0.10616 0.89384 8031    52040   6.13
75      7585    851     0.11214 0.88786 7155    44009   5.80
76      6734    803     0.11929 0.88071 6329    36853   5.47
77      5931    760     0.12814 0.87186 5548    30525   5.15
78      5171    719     0.13910 0.86090 4808    24977   4.83
79      4452    678     0.15233 0.84767 4109    20169   4.53
80      3774    632     0.16758 0.83242 3454    16060   4.26
81      3142    578     0.18391 0.81609 2848    12606   4.01
82      2564    513     0.20025 0.79975 2302    9758    3.81
83      2051    442     0.21552 0.78448 1824    7456    3.64
84      1609    368     0.22883 0.77117 1419    5632    3.50
85      1241    297     0.23971 0.76029 1087    4213    3.39
86      944     234     0.24828 0.75172 822     3126    3.31
87      710     181     0.25479 0.74521 615     2304    3.25
88      529     137     0.25953 0.74047 457     1689    3.19
89      392     103     0.26286 0.73714 338     1231    3.14
90      289     77      0.26515 0.73485 249     893     3.09
91      212     57      0.26676 0.73324 182     645     3.04
92      155     42      0.26800 0.73200 133     463     2.98
93      113     30      0.26917 0.73083 97      330     2.92
94      83      22      0.27055 0.72945 71      233     2.80
95      61      17      0.27234 0.72766 52      161     2.64
96      44      12      0.27474 0.72526 38      109     2.48
97      32      9       0.27791 0.72209 27      71      2.23
98      23      6       0.28195 0.71805 20      44      1.92
99      17      5       0.28697 0.71303 14      24      1.43
100     12      4       0.29300 0.70700 10      10      0.82
