# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  22685   0.22685 0.77315 88658   3781411 37.81
1       77315   8212    0.10622 0.89378 73209   3692753 47.76
2       69103   3787    0.05480 0.94520 67210   3619544 52.38
3       65316   2094    0.03207 0.96793 64269   3552335 54.39
4       63222   1336    0.02113 0.97887 62554   3488066 55.17
5       61886   944     0.01526 0.98474 61388   3425512 55.35
6       60942   706     0.01158 0.98842 60572   3364124 55.20
7       60236   544     0.00903 0.99097 59952   3303552 54.84
8       59692   427     0.00716 0.99284 59470   3243599 54.34
9       59265   342     0.00577 0.99423 59088   3184129 53.73
10      58923   280     0.00476 0.99524 58779   3125041 53.04
11      58643   239     0.00408 0.99592 58521   3066263 52.29
12      58404   214     0.00367 0.99633 58295   3007742 51.50
13      58190   202     0.00346 0.99654 58088   2949446 50.69
14      57988   199     0.00343 0.99657 57889   2891358 49.86
15      57789   204     0.00354 0.99646 57688   2833470 49.03
16      57585   216     0.00375 0.99625 57478   2775782 48.20
17      57369   233     0.00406 0.99594 57254   2718304 47.38
18      57136   253     0.00444 0.99556 57011   2661050 46.57
19      56883   276     0.00486 0.99514 56747   2604038 45.78
20      56607   300     0.00530 0.99470 56459   2547291 45.00
21      56307   324     0.00575 0.99425 56147   2490832 44.24
22      55983   345     0.00617 0.99383 55812   2434685 43.49
23      55638   364     0.00655 0.99345 55458   2378873 42.76
24      55274   381     0.00689 0.99311 55085   2323416 42.03
25      54893   394     0.00718 0.99282 54697   2268331 41.32
26      54499   407     0.00746 0.99254 54297   2213634 40.62
27      54092   419     0.00775 0.99225 53884   2159337 39.92
28      53673   432     0.00804 0.99196 53458   2105454 39.23
29      53241   445     0.00835 0.99165 53020   2051996 38.54
30      52796   457     0.00866 0.99134 52568   1998976 37.86
31      52339   468     0.00895 0.99105 52106   1946408 37.19
32      51871   477     0.00919 0.99081 51633   1894302 36.52
33      51394   482     0.00937 0.99063 51153   1842669 35.85
