# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  8850    0.08850 0.91150 95575   6384503 63.85
1       91150   2130    0.02336 0.97664 90085   6288928 69.00
2       89020   731     0.00821 0.99179 88655   6198843 69.63
3       88289   355     0.00402 0.99598 88112   6110189 69.21
4       87934   231     0.00263 0.99737 87819   6022077 68.48
5       87703   185     0.00211 0.99789 87608   5934259 67.66
6       87518   163     0.00187 0.99813 87435   5846651 66.81
7       87355   148     0.00169 0.99831 87280   5759216 65.93
8       87207   132     0.00151 0.99849 87140   5671937 65.04
9       87075   114     0.00131 0.99869 87017   5584797 64.14
10      86961   98      0.00113 0.99887 86911   5497780 63.22
11      86863   87      0.00100 0.99900 86819   5410870 62.29
12      86776   81      0.00094 0.99906 86735   5324051 61.35
13      86695   81      0.00094 0.99906 86655   5237315 60.41
14      86614   86      0.00099 0.99901 86572   5150661 59.47
15      86528   96      0.00111 0.99889 86481   5064089 58.53
16      86432   108     0.00125 0.99875 86379   4977608 57.59
17      86324   122     0.00141 0.99859 86264   4891229 56.66
18      86202   134     0.00156 0.99844 86136   4804965 55.74
19      86068   144     0.00167 0.99833 85997   4718829 54.83
20      85924   149     0.00174 0.99826 85850   4632833 53.92
21      85775   153     0.00178 0.99822 85699   4546983 53.01
22      85622   154     0.00180 0.99820 85545   4461284 52.10
23      85468   156     0.00182 0.99818 85390   4375739 51.20
24      85312   158     0.00185 0.99815 85233   4290349 50.29
25      85154   160     0.00188 0.99812 85074   4205115 49.38
26      84994   164     0.00193 0.99807 84912   4120041 48.47
27      84830   168     0.00199 0.99801 84746   4035129 47.57
28      84662   174     0.00206 0.99794 84576   3950382 46.66
29      84488   181     0.00214 0.99786 84398   3865807 45.76
30      84307   188     0.00223 0.99777 84214   3781409 44.85
31      84119   195     0.00232 0.99768 84022   3697195 43.95
32      83924   202     0.00240 0.99760 83824   3613173 43.05
33      83722   208     0.00248 0.99752 83618   3529350 42.16
34      83514   213     0.00255 0.99745 83408   3445731 41.26
35      83301   218     0.00261 0.99739 83192   3362323 40.36
36      83083   223     0.00269 0.99731 82972   3279131 39.47
37      82860   230     0.00278 0.99722 82746   3196159 38.57
38      82630   238     0.00289 0.99711 82512   3113413 37.68
39      82392   249     0.00302 0.99698 82268   3030901 36.79
40      82143   260     0.00317 0.99683 82014   2948633 35.90
41      81883   272     0.00333 0.99667 81748   2866619 35.01
42      81611   285     0.00349 0.99651 81470   2784871 34.12
43      81326   297     0.00366 0.99634 81179   2703401 33.24
44      81029   310     0.00383 0.99617 80875   2622223 32.36
45      80719   323     0.00400 0.99600 80559   2541348 31.48
46      80396   338     0.00420 0.99580 80228   2460789 30.61
47      80058   356     0.00444 0.99556 79882   2380561 29.74
48      79702   377     0.00473 0.99527 79515   2300679 28.87
49      79325   402     0.00507 0.99493 79126   2221164 28.00
50      78923   432     0.00547 0.99453 78710   2142037 27.14
51      78491   465     0.00593 0.99407 78261   2063328 26.29
52      78026   502     0.00643 0.99357 77778   1985066 25.44
53      77524   541     0.00698 0.99302 77257   1907288 24.60
54      76983   583     0.00758 0.99242 76695   1830031 23.77
55      76400   628     0.00822 0.99178 76090   1753336 22.95
56      75772   675     0.00891 0.99109 75439   1677246 22.14
57      75097   726     0.00967 0.99033 74738   1601808 21.33
58      74371   782     0.01051 0.98949 73985   1527069 20.53
59      73589   842     0.01144 0.98856 73173   1453085 19.75
60      72747   909     0.01250 0.98750 72298   1379911 18.97
61      71838   984     0.01370 0.98630 71353   1307613 18.20
62      70854   1068    0.01507 0.98493 70327   1236260 17.45
63      69786   1163    0.01666 0.98334 69213   1165933 16.71
64      68623   1269    0.01849 0.98151 67998   1096720 15.98
65      67354   1386    0.02057 0.97943 66671   1028722 15.27
66      65968   1513    0.02293 0.97707 65222   962051  14.58
67      64455   1648    0.02557 0.97443 63643   896828  13.91
68      62807   1790    0.02850 0.97150 61924   833186  13.27
69      61017   1936    0.03173 0.96827 60061   771262  12.64
70      59081   2086    0.03530 0.96470 58051   711201  12.04
71      56995   2238    0.03926 0.96074 55889   653150  11.46
72      54757   2390    0.04364 0.95636 53575   597261  10.91
73      52367   2539    0.04849 0.95151 51110   543687  10.38
74      49828   2681    0.05380 0.94620 48499   492577  9.89
75      47147   2808    0.05956 0.94044 45753   444079  9.42
76      44339   2912    0.06567 0.93433 42890   398326  8.98
77      41427   2984    0.07204 0.92796 39939   355436  8.58
78      38443   3019    0.07853 0.92147 36935   315496  8.21
79      35424   3012    0.08503 0.91497 33916   278561  7.86
80      32412   2963    0.09141 0.90859 30925   244646  7.55
81      29449   2874    0.09760 0.90240 28003   213721  7.26
82      26575   2751    0.10351 0.89649 25188   185718  6.99
83      23824   2599    0.10909 0.89091 22511   160530  6.74
84      21225   2426    0.11430 0.88570 19997   138019  6.50
85      18799   2240    0.11913 0.88087 17663   118022  6.28
86      16559   2047    0.12362 0.87638 15519   100359  6.06
87      14512   1854    0.12779 0.87221 13569   84839   5.85
88      12658   1667    0.13168 0.86832 11809   71270   5.63
89      10991   1488    0.13536 0.86464 10233   59461   5.41
90      9503    1320    0.13886 0.86114 8830    49228   5.18
91      8183    1164    0.14225 0.85775 7589    40399   4.94
92      7019    1022    0.14557 0.85443 6497    32810   4.67
93      5997    893     0.14889 0.85111 5540    26313   4.39
94      5104    777     0.15225 0.84775 4706    20773   4.07
95      4327    674     0.15571 0.84429 3982    16067   3.71
96      3653    582     0.15930 0.84070 3355    12085   3.31
97      3071    501     0.16307 0.83693 2814    8730    2.84
98      2570    429     0.16705 0.83295 2350    5916    2.30
99      2141    367     0.17126 0.82874 1953    3566    1.67
100     1774    312     0.17573 0.82427 1613    1613    0.91
