# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  22648   0.22648 0.77352 88676   3418547 34.19
1       77352   8984    0.11615 0.88385 72860   3329871 43.05
2       68368   4140    0.06056 0.93944 66298   3257011 47.64
3       64228   2094    0.03261 0.96739 63181   3190713 49.68
4       62134   1144    0.01842 0.98158 61562   3127532 50.34
5       60990   676     0.01108 0.98892 60622   3065970 50.27
6       60314   435     0.00721 0.99279 60081   3005348 49.83
7       59879   306     0.00511 0.99489 59718   2945267 49.19
8       59573   235     0.00395 0.99605 59451   2885549 48.44
9       59338   197     0.00332 0.99668 59237   2826098 47.63
10      59141   179     0.00302 0.99698 59051   2766861 46.78
11      58962   175     0.00296 0.99704 58875   2707810 45.92
12      58787   182     0.00309 0.99691 58697   2648936 45.06
13      58605   198     0.00338 0.99662 58508   2590239 44.20
14      58407   223     0.00381 0.99619 58298   2531731 43.35
15      58184   253     0.00434 0.99566 58060   2473433 42.51
16      57931   282     0.00487 0.99513 57792   2415373 41.69
17      57649   306     0.00530 0.99470 57498   2357581 40.90
18      57343   318     0.00554 0.99446 57185   2300084 40.11
19      57025   319     0.00559 0.99441 56865   2242899 39.33
20      56706   312     0.00550 0.99450 56549   2186034 38.55
21      56394   305     0.00540 0.99460 56241   2129485 37.76
22      56089   302     0.00539 0.99461 55938   2073243 36.96
23      55787   307     0.00550 0.99450 55634   2017305 36.16
24      55480   319     0.00574 0.99426 55322   1961671 35.36
25      55161   336     0.00610 0.99390 54995   1906349 34.56
26      54825   355     0.00648 0.99352 54649   1851355 33.77
27      54470   372     0.00683 0.99317 54285   1796706 32.99
28      54098   384     0.00710 0.99290 53907   1742421 32.21
29      53714   391     0.00728 0.99272 53519   1688514 31.44
30      53323   396     0.00743 0.99257 53126   1634995 30.66
31      52927   404     0.00763 0.99237 52726   1581869 29.89
32      52523   418     0.00796 0.99204 52316   1529143 29.11
33      52105   441     0.00847 0.99153 51887   1476828 28.34
34      51664   474     0.00917 0.99083 51430   1424941 27.58
35      51190   514     0.01005 0.98995 50937   1373511 26.83
36      50676   558     0.01101 0.98899 50401   1322575 26.10
37      50118   600     0.01197 0.98803 49821   1272174 25.38
38      49518   636     0.01284 0.98716 49203   1222353 24.69
39      48882   663     0.01357 0.98643 48553   1173150 24.00
40      48219   684     0.01418 0.98582 47879   1124598 23.32
41      47535   702     0.01477 0.98523 47186   1076719 22.65
42      46833   721     0.01541 0.98459 46474   1029533 21.98
43      46112   745     0.01616 0.98384 45742   983059  21.32
44      45367   774     0.01706 0.98294 44983   937317  20.66
45      44593   809     0.01814 0.98186 44192   892335  20.01
46      43784   847     0.01935 0.98065 43364   848143  19.37
47      42937   888     0.02068 0.97932 42496   804779  18.74
48      42049   929     0.02210 0.97790 41588   762283  18.13
49      41120   970     0.02359 0.97641 40638   720695  17.53
50      40150   1010    0.02515 0.97485 39648   680057  16.94
51      39140   1049    0.02680 0.97320 38619   640408  16.36
52      38091   1088    0.02856 0.97144 37550   601790  15.80
53      37003   1125    0.03041 0.96959 36444   564240  15.25
54      35878   1161    0.03235 0.96765 35300   527796  14.71
55      34717   1193    0.03435 0.96565 34123   492496  14.19
56      33524   1219    0.03636 0.96364 32916   458373  13.67
57      32305   1238    0.03832 0.96168 31687   425456  13.17
58      31067   1250    0.04025 0.95975 30443   393769  12.67
59      29817   1257    0.04216 0.95784 29189   363326  12.19
60      28560   1261    0.04414 0.95586 27930   334137  11.70
61      27299   1265    0.04633 0.95367 26667   306207  11.22
62      26034   1272    0.04886 0.95114 25399   279540  10.74
63      24762   1283    0.05183 0.94817 24122   254142  10.26
64      23479   1299    0.05533 0.94467 22831   230020  9.80
65      22180   1317    0.05939 0.94061 21523   207189  9.34
66      20863   1335    0.06397 0.93603 20197   185666  8.90
67      19528   1348    0.06904 0.93096 18855   165469  8.47
68      18180   1355    0.07452 0.92548 17503   146615  8.06
69      16825   1351    0.08031 0.91969 16149   129112  7.67
70      15474   1335    0.08629 0.91371 14805   112963  7.30
71      14139   1305    0.09229 0.90771 13483   98159   6.94
72      12834   1261    0.09824 0.90176 12199   84675   6.60
73      11573   1205    0.10413 0.89587 10966   72476   6.26
74      10368   1142    0.11016 0.88984 9792    61510   5.93
75      9226    1077    0.11671 0.88329 8682    51719   5.61
76      8149    1014    0.12441 0.87559 7637    43037   5.28
77      7135    955     0.13382 0.86618 6653    35400   4.96
78      6180    898     0.14534 0.85466 5726    28747   4.65
79      5282    841     0.15915 0.84085 4856    23021   4.36
80      4441    777     0.17499 0.82501 4047    18164   4.09
81      3664    703     0.19190 0.80810 3306    14118   3.85
82      2961    618     0.20878 0.79122 2645    10812   3.65
83      2343    526     0.22453 0.77547 2072    8167    3.49
84      1817    433     0.23827 0.76173 1593    6095    3.35
85      1384    345     0.24952 0.75048 1205    4502    3.25
86      1039    268     0.25840 0.74160 899     3297    3.17
87      771     204     0.26516 0.73484 664     2398    3.11
88      567     153     0.27012 0.72988 487     1734    3.06
89      414     113     0.27364 0.72636 355     1247    3.01
90      301     83      0.27609 0.72391 257     893     2.97
91      218     61      0.27783 0.72217 186     635     2.91
92      157     44      0.27921 0.72079 134     449     2.86
