# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1976
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  2798    0.02798 0.97203 98601   6202046 62.02
1       97202   418     0.00430 0.99570 96993   6103445 62.79
2       96784   112     0.00115 0.99885 96728   6006452 62.06
3       96672   55      0.00056 0.99944 96645   5909724 61.13
4       96617   44      0.00046 0.99954 96595   5813080 60.17
5       96573   51      0.00053 0.99947 96549   5716485 59.19
6       96522   68      0.00071 0.99929 96490   5619936 58.22
7       96454   88      0.00091 0.99909 96411   5523447 57.27
8       96366   98      0.00102 0.99898 96317   5427035 56.32
9       96268   92      0.00095 0.99905 96221   5330718 55.37
10      96176   76      0.00079 0.99921 96137   5234497 54.43
11      96100   62      0.00065 0.99935 96068   5138360 53.47
12      96038   55      0.00058 0.99942 96010   5042292 52.50
13      95983   56      0.00059 0.99941 95955   4946282 51.53
14      95927   65      0.00068 0.99932 95896   4850326 50.56
15      95862   85      0.00089 0.99911 95822   4754431 49.60
16      95777   116     0.00121 0.99879 95722   4658609 48.64
17      95661   158     0.00165 0.99835 95586   4562887 47.70
18      95503   205     0.00214 0.99786 95404   4467301 46.78
19      95298   247     0.00259 0.99741 95177   4371897 45.88
20      95051   276     0.00291 0.99709 94915   4276720 44.99
21      94775   294     0.00311 0.99689 94629   4181805 44.12
22      94481   305     0.00323 0.99677 94329   4087176 43.26
23      94176   312     0.00331 0.99669 94021   3992846 42.40
24      93864   318     0.00339 0.99661 93706   3898826 41.54
25      93546   327     0.00350 0.99650 93383   3805120 40.68
26      93219   339     0.00364 0.99636 93051   3711737 39.82
27      92880   355     0.00383 0.99617 92704   3618686 38.96
28      92525   375     0.00406 0.99594 92339   3525982 38.11
29      92150   400     0.00434 0.99566 91952   3433643 37.26
30      91750   427     0.00465 0.99535 91539   3341691 36.42
31      91323   455     0.00498 0.99502 91098   3250152 35.59
32      90868   482     0.00531 0.99469 90629   3159054 34.77
33      90386   508     0.00562 0.99438 90134   3068425 33.95
34      89878   531     0.00590 0.99410 89614   2978291 33.14
35      89347   552     0.00618 0.99382 89073   2888676 32.33
36      88795   575     0.00647 0.99353 88510   2799604 31.53
37      88220   600     0.00680 0.99320 87922   2711094 30.73
38      87620   629     0.00718 0.99282 87308   2623172 29.94
39      86991   662     0.00762 0.99238 86663   2535864 29.15
40      86329   700     0.00811 0.99189 85982   2449201 28.37
41      85629   741     0.00865 0.99135 85262   2363219 27.60
42      84888   782     0.00921 0.99079 84500   2277957 26.83
