# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  22435   0.22435 0.77565 88783   3092989 30.93
1       77565   9447    0.12180 0.87820 72842   3004206 38.73
2       68118   4570    0.06708 0.93292 65833   2931365 43.03
3       63548   2414    0.03798 0.96202 62341   2865532 45.09
4       61134   1368    0.02238 0.97762 60450   2803191 45.85
5       59766   831     0.01390 0.98610 59316   2742741 45.89
6       58935   542     0.00920 0.99080 58645   2683425 45.53
7       58393   382     0.00654 0.99346 58192   2624780 44.95
8       58011   291     0.00501 0.99499 57860   2566588 44.24
9       57720   239     0.00415 0.99585 57597   2508728 43.46
10      57481   213     0.00371 0.99629 57373   2451131 42.64
11      57268   205     0.00358 0.99642 57165   2393758 41.80
12      57063   211     0.00370 0.99630 56959   2336593 40.95
13      56852   231     0.00406 0.99594 56739   2279634 40.10
14      56621   263     0.00465 0.99535 56493   2222895 39.26
15      56358   306     0.00544 0.99456 56209   2166403 38.44
16      56052   353     0.00630 0.99370 55879   2110194 37.65
17      55699   395     0.00709 0.99291 55504   2054315 36.88
18      55304   424     0.00766 0.99234 55094   1998810 36.14
19      54880   435     0.00793 0.99207 54663   1943717 35.42
20      54445   433     0.00795 0.99205 54228   1889054 34.70
21      54012   425     0.00786 0.99214 53799   1834826 33.97
22      53587   418     0.00780 0.99220 53378   1781027 33.24
23      53169   416     0.00783 0.99217 52961   1727649 32.49
24      52753   421     0.00799 0.99201 52543   1674688 31.75
25      52332   433     0.00828 0.99172 52117   1622145 31.00
26      51899   449     0.00866 0.99134 51676   1570028 30.25
27      51450   468     0.00910 0.99090 51218   1518352 29.51
28      50982   488     0.00957 0.99043 50740   1467135 28.78
29      50494   508     0.01006 0.98994 50242   1416395 28.05
30      49986   528     0.01057 0.98943 49724   1366153 27.33
31      49458   549     0.01111 0.98889 49185   1316430 26.62
32      48909   572     0.01170 0.98830 48625   1267244 25.91
33      48337   597     0.01236 0.98764 48041   1218619 25.21
34      47740   624     0.01307 0.98693 47430   1170579 24.52
35      47116   653     0.01385 0.98615 46792   1123148 23.84
36      46463   681     0.01467 0.98533 46125   1076356 23.17
37      45782   710     0.01550 0.98450 45429   1030232 22.50
38      45072   737     0.01635 0.98365 44706   984802  21.85
39      44335   763     0.01721 0.98279 43956   940097  21.20
40      43572   788     0.01809 0.98191 43180   896141  20.57
41      42784   814     0.01902 0.98098 42379   852961  19.94
42      41970   841     0.02004 0.97996 41552   810582  19.31
43      41129   870     0.02116 0.97884 40697   769030  18.70
44      40259   903     0.02242 0.97758 39810   728333  18.09
45      39356   938     0.02383 0.97617 38890   688523  17.49
46      38418   976     0.02539 0.97461 37933   649633  16.91
47      37442   1015    0.02712 0.97288 36938   611700  16.34
48      36427   1057    0.02901 0.97099 35902   574762  15.78
49      35370   1098    0.03104 0.96896 34824   538860  15.23
50      34272   1138    0.03321 0.96679 33706   504035  14.71
51      33134   1175    0.03546 0.96454 32549   470329  14.19
52      31959   1207    0.03777 0.96223 31358   437780  13.70
53      30752   1233    0.04009 0.95991 30137   406422  13.22
54      29519   1252    0.04241 0.95759 28894   376284  12.75
55      28267   1264    0.04470 0.95530 27636   347390  12.29
56      27003   1269    0.04698 0.95302 26369   319755  11.84
57      25734   1268    0.04926 0.95074 25100   293386  11.40
58      24466   1262    0.05157 0.94843 23834   268286  10.97
