# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  22540   0.22540 0.77460 88730   4010705 40.11
1       77460   8397    0.10840 0.89160 73262   3921975 50.63
2       69063   3777    0.05468 0.94532 67175   3848713 55.73
3       65286   1930    0.02956 0.97044 64321   3781539 57.92
4       63356   1093    0.01726 0.98274 62810   3717218 58.67
5       62263   678     0.01089 0.98911 61897   3654408 58.69
6       61585   456     0.00740 0.99260 61343   3592511 58.33
7       61129   330     0.00540 0.99460 60956   3531168 57.77
8       60799   256     0.00421 0.99579 60666   3470212 57.08
9       60543   212     0.00351 0.99649 60434   3409546 56.32
10      60331   187     0.00310 0.99690 60236   3349112 55.51
11      60144   175     0.00291 0.99709 60056   3288876 54.68
12      59969   172     0.00287 0.99713 59883   3228820 53.84
13      59797   177     0.00296 0.99704 59709   3168937 52.99
14      59620   187     0.00314 0.99686 59527   3109228 52.15
15      59433   200     0.00337 0.99663 59334   3049701 51.31
16      59233   213     0.00360 0.99640 59127   2990367 50.48
17      59020   223     0.00378 0.99622 58909   2931239 49.67
18      58797   227     0.00386 0.99614 58684   2872330 48.85
19      58570   226     0.00386 0.99614 58457   2813646 48.04
20      58344   221     0.00380 0.99620 58233   2755190 47.22
21      58123   217     0.00374 0.99626 58014   2696957 46.40
22      57906   216     0.00373 0.99627 57798   2638942 45.57
23      57690   218     0.00378 0.99622 57581   2581144 44.74
24      57472   225     0.00392 0.99608 57360   2523563 43.91
25      57247   236     0.00411 0.99589 57130   2466203 43.08
26      57011   248     0.00435 0.99565 56888   2409073 42.26
27      56763   261     0.00460 0.99540 56634   2352185 41.44
28      56502   273     0.00484 0.99516 56366   2295551 40.63
29      56229   284     0.00505 0.99495 56088   2239185 39.82
30      55945   293     0.00523 0.99477 55799   2183097 39.02
31      55652   301     0.00541 0.99459 55502   2127298 38.22
32      55351   309     0.00558 0.99442 55197   2071795 37.43
33      55042   317     0.00576 0.99424 54884   2016598 36.64
34      54725   325     0.00594 0.99406 54563   1961714 35.85
35      54400   334     0.00613 0.99387 54234   1907151 35.06
36      54066   342     0.00632 0.99368 53896   1852917 34.27
37      53724   349     0.00649 0.99351 53550   1799022 33.49
38      53375   355     0.00665 0.99335 53198   1745472 32.70
39      53020   361     0.00680 0.99320 52840   1692274 31.92
40      52659   366     0.00696 0.99304 52477   1639434 31.13
41      52293   373     0.00713 0.99287 52107   1586957 30.35
42      51920   381     0.00733 0.99267 51730   1534850 29.56
43      51539   390     0.00758 0.99242 51345   1483120 28.78
44      51149   402     0.00786 0.99214 50949   1431775 27.99
45      50747   416     0.00819 0.99181 50540   1380826 27.21
46      50331   430     0.00855 0.99145 50117   1330286 26.43
47      49901   446     0.00894 0.99106 49679   1280168 25.65
48      49455   462     0.00934 0.99066 49225   1230489 24.88
49      48993   479     0.00978 0.99022 48755   1181264 24.11
50      48514   497     0.01024 0.98976 48267   1132509 23.34
51      48017   517     0.01076 0.98924 47760   1084242 22.58
52      47500   539     0.01135 0.98865 47233   1036481 21.82
53      46961   565     0.01202 0.98798 46681   989249  21.07
54      46396   594     0.01279 0.98721 46102   942568  20.32
55      45802   627     0.01368 0.98632 45491   896466  19.57
56      45175   664     0.01469 0.98531 44846   850975  18.84
57      44511   705     0.01583 0.98417 44162   806129  18.11
58      43806   750     0.01711 0.98289 43435   761967  17.39
59      43056   798     0.01854 0.98146 42661   718532  16.69
60      42258   849     0.02009 0.97991 41838   675871  15.99
61      41409   902     0.02177 0.97823 40962   634033  15.31
62      40507   955     0.02357 0.97643 40034   593070  14.64
63      39552   1009    0.02551 0.97449 39052   553037  13.98
64      38543   1065    0.02763 0.97237 38015   513984  13.34
65      37478   1125    0.03002 0.96998 36921   475969  12.70
66      36353   1194    0.03283 0.96717 35762   439048  12.08
67      35159   1273    0.03622 0.96378 34530   403286  11.47
68      33886   1366    0.04030 0.95970 33211   368756  10.88
69      32520   1468    0.04514 0.95486 31795   335545  10.32
70      31052   1574    0.05069 0.94931 30273   303751  9.78
71      29478   1671    0.05670 0.94330 28650   273477  9.28
72      27807   1749    0.06288 0.93712 26938   244827  8.80
73      26058   1798    0.06900 0.93100 25162   217890  8.36
74      24260   1818    0.07492 0.92508 23352   192728  7.94
75      22442   1812    0.08072 0.91928 21535   169376  7.55
76      20630   1791    0.08680 0.91320 19732   147841  7.17
77      18839   1762    0.09352 0.90648 17955   128109  6.80
78      17077   1728    0.10119 0.89881 16210   110153  6.45
79      15349   1688    0.10995 0.89005 14501   93944   6.12
80      13661   1636    0.11972 0.88028 12838   79442   5.82
81      12025   1564    0.13004 0.86996 11236   66605   5.54
82      10461   1469    0.14040 0.85960 9718    55368   5.29
83      8992    1352    0.15033 0.84967 8306    45651   5.08
84      7640    1218    0.15941 0.84059 7019    37345   4.89
85      6422    1075    0.16743 0.83257 5873    30326   4.72
86      5347    933     0.17444 0.82556 4869    24453   4.57
87      4414    797     0.18051 0.81949 4005    19584   4.44
88      3617    672     0.18577 0.81423 3271    15580   4.31
89      2945    561     0.19035 0.80965 2656    12309   4.18
90      2384    463     0.19440 0.80560 2145    9653    4.05
91      1921    381     0.19808 0.80192 1724    7508    3.91
92      1540    310     0.20155 0.79845 1380    5784    3.76
93      1230    252     0.20495 0.79505 1100    4404    3.58
94      978     204     0.20842 0.79158 872     3304    3.38
95      774     164     0.21207 0.78793 689     2432    3.14
96      610     132     0.21603 0.78397 542     1743    2.86
97      478     105     0.22039 0.77961 424     1202    2.51
98      373     84      0.22522 0.77478 329     778     2.09
99      289     67      0.23058 0.76942 254     449     1.55
100     222     53      0.23653 0.76347 194     194     0.88
