Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  29080   0.29080 0.70920 85460   3111489 31.11
1       70920   9674    0.13640 0.86360 66083   3026029 42.67
2       61246   4254    0.06945 0.93055 59119   2959946 48.33
3       56992   2245    0.03939 0.96061 55870   2900827 50.90
4       54747   1360    0.02483 0.97517 54067   2844957 51.97
5       53387   913     0.01709 0.98291 52901   2790890 52.28
6       52474   656     0.01251 0.98749 52129   2737989 52.18
7       51818   496     0.00956 0.99044 51559   2685861 51.83
8       51322   389     0.00759 0.99241 51120   2634302 51.33
9       50933   317     0.00623 0.99377 50770   2583182 50.72
10      50616   270     0.00532 0.99468 50478   2532412 50.03
11      50346   240     0.00477 0.99523 50224   2481934 49.30
12      50106   225     0.00448 0.99552 49993   2431710 48.53
13      49881   220     0.00441 0.99559 49771   2381717 47.75
14      49661   223     0.00450 0.99550 49550   2331947 46.96
15      49438   231     0.00467 0.99533 49323   2282397 46.17
16      49207   240     0.00487 0.99513 49088   2233073 45.38
17      48967   246     0.00502 0.99498 48844   2183986 44.60
18      48721   247     0.00508 0.99492 48597   2135141 43.82
19      48474   245     0.00505 0.99495 48351   2086544 43.04
20      48229   240     0.00499 0.99501 48109   2038193 42.26
21      47989   238     0.00495 0.99505 47870   1990084 41.47
22      47751   238     0.00499 0.99501 47632   1942214 40.67
23      47513   244     0.00514 0.99486 47392   1894582 39.88
24      47269   255     0.00540 0.99460 47143   1847190 39.08
25      47014   270     0.00574 0.99426 46880   1800048 38.29
26      46744   285     0.00609 0.99391 46603   1753167 37.51
27      46459   298     0.00641 0.99359 46311   1706565 36.73
28      46161   307     0.00665 0.99335 46008   1660254 35.97
29      45854   313     0.00683 0.99317 45698   1614246 35.20
30      45541   317     0.00695 0.99305 45383   1568548 34.44
31      45224   322     0.00713 0.99287 45064   1523165 33.68
32      44902   332     0.00739 0.99261 44737   1478101 32.92
33      44570   347     0.00778 0.99222 44398   1433364 32.16
34      44223   366     0.00829 0.99171 44042   1388966 31.41
35      43857   388     0.00884 0.99116 43665   1344925 30.67
36      43469   410     0.00942 0.99058 43266   1301260 29.94
37      43059   427     0.00993 0.99007 42847   1257994 29.22
38      42632   439     0.01030 0.98970 42413   1215147 28.50
39      42193   445     0.01056 0.98944 41971   1172734 27.79
40      41748   448     0.01074 0.98926 41524   1130763 27.09
41      41300   454     0.01098 0.98902 41074   1089239 26.37
42      40846   464     0.01136 0.98864 40615   1048165 25.66
43      40382   481     0.01192 0.98808 40143   1007550 24.95
44      39901   506     0.01268 0.98732 39650   967407  24.25
45      39395   536     0.01359 0.98641 39130   927757  23.55
46      38859   566     0.01457 0.98543 38578   888627  22.87
47      38293   594     0.01550 0.98450 37998   850049  22.20
48      37699   615     0.01632 0.98368 37393   812051  21.54
49      37084   631     0.01700 0.98300 36769   774658  20.89
50      36453   633     0.01736 0.98264 36137   737888  20.24
51      35820   643     0.01795 0.98205 35499   701751  19.59
52      35177   656     0.01864 0.98136 34850   666252  18.94
53      34521   673     0.01950 0.98050 34186   631402  18.29
54      33848   696     0.02056 0.97944 33502   597215  17.64
55      33152   716     0.02160 0.97840 32796   563714  17.00
56      32436   745     0.02298 0.97702 32066   530918  16.37
57      31691   774     0.02443 0.97557 31306   498852  15.74
58      30917   802     0.02595 0.97405 30518   467545  15.12
59      30115   829     0.02753 0.97247 29703   437027  14.51
60      29286   852     0.02910 0.97090 28862   407324  13.91
61      28434   882     0.03101 0.96899 27996   378462  13.31
62      27552   915     0.03322 0.96678 27098   350467  12.72
63      26637   954     0.03581 0.96419 26163   323369  12.14
64      25683   997     0.03884 0.96116 25188   297206  11.57
65      24686   1038    0.04203 0.95797 24171   272018  11.02
66      23648   1088    0.04602 0.95398 23108   247847  10.48
67      22560   1139    0.05051 0.94949 21995   224739  9.96
68      21421   1188    0.05547 0.94453 20831   202744  9.46
69      20233   1231    0.06086 0.93914 19621   181913  8.99
70      19002   1264    0.06652 0.93348 18372   162293  8.54
71      17738   1285    0.07242 0.92758 17097   143920  8.11
72      16453   1289    0.07834 0.92166 15808   126824  7.71
73      15164   1276    0.08417 0.91583 14524   111016  7.32
74      13888   1250    0.08997 0.91003 13260   96491   6.95
75      12638   1210    0.09576 0.90424 12030   83231   6.59
76      11428   1171    0.10247 0.89753 10839   71201   6.23
77      10257   1132    0.11035 0.88965 9688    60362   5.88
78      9125    1093    0.11975 0.88025 8575    50674   5.55
79      8032    1051    0.13081 0.86919 7503    42099   5.24
80      6981    997     0.14289 0.85711 6478    34597   4.96
81      5984    935     0.15619 0.84381 5511    28119   4.70
82      5049    856     0.16950 0.83050 4614    22608   4.48
83      4193    763     0.18205 0.81795 3803    17995   4.29
84      3430    663     0.19320 0.80680 3090    14191   4.14
85      2767    558     0.20172 0.79828 2480    11101   4.01
86      2209    463     0.20944 0.79056 1970    8621    3.90
87      1746    377     0.21568 0.78432 1551    6652    3.81
88      1369    302     0.22063 0.77937 1212    5101    3.73
89      1067    240     0.22454 0.77546 942     3888    3.64
90      827     188     0.22767 0.77233 729     2946    3.56
91      639     147     0.23027 0.76973 562     2217    3.47
92      492     114     0.23258 0.76742 433     1655    3.36
93      378     89      0.23481 0.76519 332     1222    3.23
94      289     69      0.23717 0.76283 253     890     3.08
95      220     53      0.23983 0.76017 192     637     2.90
96      167     41      0.24294 0.75706 146     445     2.67
97      126     31      0.24662 0.75338 110     300     2.38
98      95      24      0.25098 0.74902 82      190     2.00
99      71      18      0.25609 0.74391 62      107     1.51
100     53      14      0.26200 0.73800 46      46      0.86
