# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  23710   0.23710 0.76290 88145   3471279 34.71
1       76290   9705    0.12721 0.87279 71438   3383134 44.35
2       66585   4555    0.06841 0.93159 64308   3311696 49.74
3       62030   2322    0.03743 0.96257 60869   3247389 52.35
4       59708   1272    0.02130 0.97870 59072   3186520 53.37
5       58436   756     0.01295 0.98705 58026   3127448 53.52
6       57680   498     0.00864 0.99136 57415   3069422 53.21
7       57182   365     0.00639 0.99361 56991   3012007 52.67
8       56817   297     0.00522 0.99478 56664   2955016 52.01
9       56520   264     0.00466 0.99534 56386   2898352 51.28
10      56256   251     0.00446 0.99554 56130   2841966 50.52
11      56005   249     0.00445 0.99555 55881   2785836 49.74
12      55756   253     0.00455 0.99545 55630   2729955 48.96
13      55503   260     0.00468 0.99532 55374   2674325 48.18
14      55243   266     0.00481 0.99519 55110   2618952 47.41
15      54977   271     0.00494 0.99506 54842   2563841 46.63
16      54706   278     0.00508 0.99492 54568   2508999 45.86
17      54428   285     0.00525 0.99475 54286   2454432 45.10
18      54143   295     0.00546 0.99454 53996   2400146 44.33
19      53848   308     0.00571 0.99429 53695   2346149 43.57
20      53540   323     0.00602 0.99398 53380   2292454 42.82
21      53217   339     0.00638 0.99362 53049   2239074 42.07
22      52878   357     0.00676 0.99324 52701   2186025 41.34
23      52521   376     0.00716 0.99284 52335   2133324 40.62
24      52145   395     0.00757 0.99243 51949   2080990 39.91
25      51750   412     0.00796 0.99204 51545   2029041 39.21
26      51338   427     0.00832 0.99168 51126   1977495 38.52
27      50911   439     0.00862 0.99138 50692   1926370 37.84
28      50472   447     0.00887 0.99113 50249   1875677 37.16
29      50025   453     0.00905 0.99095 49799   1825428 36.49
30      49572   456     0.00920 0.99080 49344   1775629 35.82
31      49116   458     0.00932 0.99068 48887   1726285 35.15
32      48658   459     0.00944 0.99056 48429   1677398 34.47
33      48199   462     0.00958 0.99042 47968   1628969 33.80
34      47737   465     0.00974 0.99026 47505   1581001 33.12
35      47272   469     0.00992 0.99008 47038   1533496 32.44
36      46803   474     0.01012 0.98988 46566   1486459 31.76
37      46329   479     0.01034 0.98966 46090   1439892 31.08
38      45850   484     0.01056 0.98944 45608   1393802 30.40
39      45366   489     0.01079 0.98921 45122   1348194 29.72
40      44877   494     0.01101 0.98899 44630   1303072 29.04
41      44383   498     0.01123 0.98877 44134   1258441 28.35
42      43885   502     0.01144 0.98856 43634   1214307 27.67
43      43383   505     0.01164 0.98836 43131   1170673 26.98
44      42878   508     0.01184 0.98816 42624   1127542 26.30
45      42370   510     0.01205 0.98795 42115   1084918 25.61
46      41860   513     0.01226 0.98774 41604   1042803 24.91
47      41347   516     0.01249 0.98751 41089   1001199 24.21
48      40831   521     0.01275 0.98725 40571   960110  23.51
49      40310   527     0.01307 0.98693 40047   919539  22.81
50      39783   535     0.01346 0.98654 39516   879492  22.11
51      39248   547     0.01394 0.98606 38976   839975  21.40
52      38701   563     0.01455 0.98545 38421   801000  20.70
53      38138   584     0.01530 0.98470 37848   762579  20.00
54      37554   608     0.01620 0.98380 37252   724731  19.30
55      36946   637     0.01725 0.98275 36630   687478  18.61
56      36309   670     0.01845 0.98155 35977   650848  17.93
57      35639   705     0.01977 0.98023 35289   614872  17.25
58      34934   741     0.02122 0.97878 34567   579582  16.59
59      34193   780     0.02280 0.97720 33806   545015  15.94
60      33413   819     0.02452 0.97548 33007   511209  15.30
61      32594   860     0.02639 0.97361 32168   478202  14.67
62      31734   903     0.02846 0.97154 31286   446035  14.06
63      30831   948     0.03075 0.96925 30361   414749  13.45
64      29883   995     0.03328 0.96672 29389   384388  12.86
65      28888   1043    0.03610 0.96390 28371   354998  12.29
