Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  11480   0.11480 0.88520 94260   5972802 59.73
1       88520   3218    0.03636 0.96364 86911   5878542 66.41
2       85302   1199    0.01406 0.98594 84703   5791631 67.90
3       84103   582     0.00693 0.99307 83812   5706928 67.86
4       83521   356     0.00426 0.99574 83343   5623116 67.33
5       83165   259     0.00312 0.99688 83029   5539773 66.61
6       82906   210     0.00253 0.99747 82798   5456744 65.82
7       82696   180     0.00218 0.99782 82604   5373946 64.98
8       82516   160     0.00193 0.99807 82434   5291342 64.13
9       82356   143     0.00174 0.99826 82283   5208908 63.25
10      82213   131     0.00159 0.99841 82147   5126625 62.36
11      82082   123     0.00149 0.99851 82020   5044478 61.46
12      81959   119     0.00145 0.99855 81899   4962458 60.55
13      81840   119     0.00145 0.99855 81781   4880559 59.64
14      81721   123     0.00151 0.99849 81660   4798778 58.72
15      81598   131     0.00161 0.99839 81533   4717118 57.81
16      81467   142     0.00174 0.99826 81397   4635585 56.90
17      81325   154     0.00189 0.99811 81249   4554188 56.00
18      81171   167     0.00205 0.99795 81089   4472939 55.11
19      81004   179     0.00221 0.99779 80915   4391850 54.22
20      80825   190     0.00235 0.99765 80731   4310935 53.34
21      80635   198     0.00246 0.99754 80537   4230204 52.46
22      80437   204     0.00253 0.99747 80335   4149667 51.59
23      80233   206     0.00257 0.99743 80130   4069332 50.72
24      80027   207     0.00258 0.99742 79924   3989202 49.85
25      79820   206     0.00258 0.99742 79717   3909278 48.98
26      79614   205     0.00257 0.99743 79511   3829561 48.10
27      79409   205     0.00258 0.99742 79307   3750050 47.22
28      79204   207     0.00261 0.99739 79101   3670743 46.35
29      78997   210     0.00266 0.99734 78892   3591643 45.47
30      78787   216     0.00274 0.99726 78679   3512750 44.59
31      78571   221     0.00282 0.99718 78461   3434071 43.71
32      78350   227     0.00290 0.99710 78237   3355610 42.83
33      78123   233     0.00298 0.99702 78007   3277373 41.95
34      77890   238     0.00306 0.99694 77771   3199366 41.08
35      77652   243     0.00313 0.99687 77531   3121595 40.20
36      77409   248     0.00321 0.99679 77285   3044064 39.32
37      77161   254     0.00329 0.99671 77035   2966778 38.45
38      76907   260     0.00338 0.99662 76778   2889744 37.57
39      76647   267     0.00349 0.99651 76514   2812966 36.70
40      76380   275     0.00361 0.99639 76243   2736452 35.83
41      76105   285     0.00374 0.99626 75963   2660209 34.95
42      75820   295     0.00388 0.99612 75673   2584245 34.08
43      75525   306     0.00405 0.99595 75373   2508572 33.22
44      75219   318     0.00423 0.99577 75061   2433199 32.35
45      74901   332     0.00443 0.99557 74736   2358138 31.48
46      74569   348     0.00467 0.99533 74397   2283402 30.62
47      74221   368     0.00495 0.99505 74039   2209005 29.76
48      73853   390     0.00528 0.99472 73660   2134966 28.91
49      73463   416     0.00566 0.99434 73257   2061307 28.06
50      73047   444     0.00608 0.99392 72827   1988049 27.22
51      72603   474     0.00652 0.99348 72369   1915222 26.38
52      72129   504     0.00698 0.99302 71880   1842853 25.55
53      71625   534     0.00746 0.99254 71361   1770974 24.73
