Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  12550   0.12550 0.87450 93725   5598218 55.98
1       87450   3310    0.03785 0.96215 85795   5504493 62.94
2       84140   1199    0.01425 0.98575 83541   5418698 64.40
3       82941   579     0.00698 0.99302 82652   5335158 64.32
4       82362   358     0.00435 0.99565 82183   5252506 63.77
5       82004   267     0.00326 0.99674 81865   5170323 63.05
6       81737   222     0.00272 0.99728 81623   5088459 62.25
7       81515   195     0.00240 0.99760 81416   5006836 61.42
8       81320   176     0.00216 0.99784 81231   4925420 60.57
9       81144   160     0.00197 0.99803 81063   4844189 59.70
10      80984   146     0.00180 0.99820 80910   4763127 58.82
11      80838   137     0.00169 0.99831 80769   4682217 57.92
12      80701   132     0.00164 0.99836 80635   4601448 57.02
13      80569   133     0.00165 0.99835 80503   4520813 56.11
14      80436   139     0.00172 0.99828 80367   4440310 55.20
15      80297   148     0.00185 0.99815 80224   4359943 54.30
16      80149   162     0.00202 0.99798 80069   4279719 53.40
17      79987   178     0.00223 0.99777 79899   4199650 52.50
18      79809   196     0.00245 0.99755 79712   4119750 51.62
19      79613   213     0.00268 0.99732 79508   4040038 50.75
20      79400   228     0.00287 0.99713 79287   3960530 49.88
21      79172   242     0.00306 0.99694 79052   3881243 49.02
22      78930   253     0.00321 0.99679 78804   3802191 48.17
23      78677   261     0.00332 0.99668 78547   3723386 47.32
24      78416   266     0.00339 0.99661 78283   3644839 46.48
25      78150   259     0.00331 0.99669 78020   3566557 45.64
26      77891   261     0.00335 0.99665 77761   3488536 44.79
27      77630   263     0.00339 0.99661 77499   3410776 43.94
28      77367   267     0.00345 0.99655 77234   3333277 43.08
29      77100   272     0.00353 0.99647 76964   3256043 42.23
30      76828   277     0.00360 0.99640 76690   3179079 41.38
31      76551   284     0.00371 0.99629 76410   3102389 40.53
32      76267   292     0.00383 0.99617 76122   3025979 39.68
33      75975   301     0.00396 0.99604 75825   2949857 38.83
