# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2012
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  834     0.00834 0.99166 99583   7081635 70.82
1       99166   62      0.00063 0.99937 99135   6982052 70.41
2       99104   42      0.00042 0.99958 99083   6882917 69.45
3       99062   32      0.00032 0.99968 99046   6783834 68.48
4       99030   30      0.00030 0.99970 99015   6684788 67.50
5       99000   26      0.00026 0.99974 98987   6585773 66.52
6       98974   24      0.00024 0.99976 98962   6486786 65.54
7       98950   25      0.00025 0.99975 98938   6387824 64.56
8       98925   24      0.00025 0.99975 98913   6288887 63.57
9       98901   22      0.00022 0.99978 98890   6189974 62.59
10      98879   21      0.00022 0.99978 98868   6091084 61.60
11      98858   20      0.00021 0.99979 98848   5992216 60.61
12      98838   23      0.00023 0.99977 98827   5893368 59.63
13      98815   34      0.00034 0.99966 98799   5794541 58.64
14      98781   37      0.00037 0.99963 98763   5695742 57.66
15      98744   45      0.00045 0.99955 98722   5596979 56.68
16      98699   52      0.00053 0.99947 98674   5498257 55.71
17      98647   61      0.00062 0.99938 98618   5399583 54.74
18      98586   76      0.00077 0.99923 98549   5300966 53.77
19      98510   89      0.00090 0.99910 98467   5202417 52.81
20      98421   102     0.00104 0.99896 98371   5103950 51.86
21      98319   107     0.00109 0.99891 98266   5005579 50.91
22      98212   122     0.00125 0.99875 98152   4907313 49.97
23      98090   141     0.00144 0.99856 98021   4809161 49.03
24      97949   160     0.00163 0.99837 97871   4711140 48.10
25      97789   178     0.00182 0.99818 97701   4613269 47.18
26      97611   190     0.00195 0.99805 97518   4515568 46.26
27      97421   215     0.00220 0.99780 97316   4418050 45.35
28      97206   256     0.00263 0.99737 97081   4320734 44.45
29      96950   288     0.00298 0.99702 96809   4223653 43.57
30      96662   333     0.00345 0.99655 96498   4126844 42.69
31      96329   340     0.00353 0.99647 96160   4030346 41.84
32      95989   354     0.00368 0.99632 95814   3934186 40.99
33      95635   397     0.00415 0.99585 95439   3838372 40.14
34      95238   411     0.00431 0.99569 95034   3742933 39.30
35      94827   441     0.00465 0.99535 94607   3647899 38.47
36      94386   430     0.00456 0.99544 94171   3553291 37.65
37      93956   444     0.00472 0.99528 93735   3459120 36.82
38      93512   442     0.00473 0.99527 93291   3365386 35.99
39      93070   448     0.00481 0.99519 92848   3272094 35.16
40      92622   480     0.00518 0.99482 92382   3179247 34.32
41      92142   455     0.00494 0.99506 91914   3086865 33.50
42      91687   475     0.00518 0.99482 91452   2994950 32.66
43      91212   524     0.00575 0.99425 90952   2903498 31.83
44      90688   529     0.00583 0.99417 90426   2812546 31.01
45      90159   585     0.00649 0.99351 89869   2722120 30.19
46      89574   598     0.00667 0.99333 89276   2632250 29.39
47      88976   616     0.00692 0.99308 88671   2542974 28.58
48      88360   669     0.00757 0.99243 88029   2454303 27.78
49      87691   705     0.00804 0.99196 87343   2366274 26.98
50      86986   768     0.00882 0.99118 86605   2278931 26.20
51      86218   771     0.00894 0.99106 85835   2192326 25.43
52      85447   822     0.00963 0.99037 85041   2106492 24.65
53      84625   900     0.01064 0.98936 84180   2021450 23.89
54      83725   934     0.01116 0.98884 83263   1937271 23.14
55      82791   1014    0.01224 0.98776 82289   1854008 22.39
56      81777   1059    0.01295 0.98705 81252   1771719 21.67
57      80718   1133    0.01404 0.98596 80157   1690466 20.94
58      79585   1183    0.01486 0.98514 78998   1610310 20.23
59      78402   1241    0.01583 0.98417 77790   1531312 19.53
60      77161   1395    0.01809 0.98191 76470   1453521 18.84
61      75766   1392    0.01837 0.98163 75073   1377051 18.18
62      74374   1460    0.01963 0.98037 73654   1301979 17.51
63      72914   1629    0.02234 0.97766 72100   1228325 16.85
64      71285   1472    0.02065 0.97935 70556   1156225 16.22
65      69813   1806    0.02587 0.97413 68916   1085668 15.55
66      68007   1605    0.02359 0.97641 67202   1016753 14.95
67      66402   1736    0.02614 0.97386 65542   949551  14.30
68      64666   1808    0.02795 0.97205 63759   884009  13.67
69      62858   1666    0.02651 0.97349 62040   820250  13.05
70      61192   2157    0.03525 0.96475 60128   758210  12.39
71      59035   2009    0.03403 0.96597 58032   698082  11.82
72      57026   2183    0.03829 0.96171 55950   640051  11.22
73      54843   2369    0.04319 0.95681 53665   584101  10.65
74      52474   2346    0.04470 0.95530 51308   530436  10.11
75      50128   2536    0.05060 0.94940 48872   479128  9.56
76      47592   2635    0.05536 0.94464 46283   430256  9.04
77      44957   2738    0.06091 0.93909 43590   383973  8.54
78      42219   2679    0.06345 0.93655 40884   340383  8.06
79      39540   2835    0.07169 0.92831 38134   299500  7.57
80      36705   2951    0.08040 0.91960 35233   261366  7.12
81      33754   2929    0.08678 0.91322 32290   226133  6.70
82      30825   2958    0.09595 0.90405 29346   193843  6.29
83      27867   2936    0.10535 0.89465 26397   164496  5.90
84      24931   2919    0.11709 0.88291 23464   138099  5.54
85      22012   2763    0.12553 0.87447 20616   114635  5.21
86      19249   2582    0.13411 0.86589 17943   94018   4.88
87      16667   2408    0.14446 0.85554 15453   76075   4.56
88      14259   2332    0.16357 0.83643 13075   60623   4.25
89      11927   1985    0.16645 0.83355 10915   47547   3.99
90      9942    1860    0.18710 0.81290 8996    36632   3.68
91      8082    1601    0.19805 0.80195 7264    27636   3.42
92      6481    1438    0.22195 0.77805 5748    20372   3.14
93      5043    1268    0.25143 0.74857 4390    14624   2.90
94      3775    982     0.26007 0.73993 3264    10234   2.71
95      2793    777     0.27802 0.72198 2388    6971    2.50
96      2016    594     0.29483 0.70517 1706    4582    2.27
97      1422    461     0.32405 0.67595 1180    2877    2.02
98      961     315     0.32760 0.67240 793     1697    1.77
99      646     208     0.32247 0.67753 534     904     1.40
100     438     127     0.28978 0.71022 370     370     0.84
