# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2012
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  794     0.00794 0.99206 99603   7581979 75.82
1       99206   71      0.00071 0.99929 99171   7482376 75.42
2       99135   45      0.00045 0.99955 99113   7383206 74.48
3       99090   34      0.00034 0.99966 99073   7284093 73.51
4       99056   26      0.00026 0.99974 99043   7185020 72.53
5       99030   22      0.00022 0.99978 99019   7085977 71.55
6       99008   24      0.00024 0.99976 98996   6986958 70.57
7       98984   21      0.00021 0.99979 98973   6887962 69.59
8       98963   22      0.00022 0.99978 98952   6788989 68.60
9       98941   21      0.00021 0.99979 98930   6690037 67.62
10      98920   18      0.00019 0.99981 98911   6591107 66.63
11      98902   18      0.00018 0.99982 98893   6492196 65.64
12      98884   19      0.00019 0.99981 98875   6393303 64.65
13      98865   28      0.00029 0.99971 98852   6294428 63.67
14      98837   33      0.00033 0.99967 98821   6195576 62.68
15      98804   37      0.00037 0.99963 98786   6096755 61.71
16      98767   43      0.00044 0.99956 98746   5997970 60.73
17      98724   48      0.00048 0.99952 98701   5899224 59.75
18      98676   58      0.00059 0.99941 98647   5800523 58.78
19      98618   58      0.00059 0.99941 98589   5701876 57.82
20      98560   57      0.00057 0.99943 98532   5603287 56.85
21      98503   61      0.00062 0.99938 98473   5504755 55.88
22      98442   65      0.00066 0.99934 98410   5406282 54.92
23      98377   71      0.00073 0.99927 98342   5307872 53.95
24      98306   80      0.00082 0.99918 98267   5209530 52.99
25      98226   85      0.00087 0.99913 98184   5111263 52.04
26      98141   95      0.00096 0.99904 98094   5013079 51.08
27      98046   106     0.00108 0.99892 97994   4914985 50.13
28      97940   122     0.00125 0.99875 97880   4816991 49.18
29      97818   137     0.00140 0.99860 97751   4719111 48.24
30      97681   161     0.00164 0.99836 97601   4621359 47.31
31      97520   160     0.00164 0.99836 97441   4523758 46.39
32      97360   177     0.00182 0.99818 97273   4426317 45.46
33      97183   193     0.00198 0.99802 97087   4329044 44.55
34      96990   191     0.00197 0.99803 96895   4231957 43.63
35      96799   212     0.00219 0.99781 96694   4135062 42.72
36      96587   213     0.00220 0.99780 96481   4038368 41.81
37      96374   226     0.00235 0.99765 96262   3941887 40.90
38      96148   230     0.00239 0.99761 96033   3845625 40.00
39      95918   236     0.00246 0.99754 95801   3749592 39.09
40      95682   251     0.00262 0.99738 95557   3653791 38.19
41      95431   254     0.00266 0.99734 95305   3558234 37.29
42      95177   267     0.00280 0.99720 95045   3462929 36.38
43      94910   288     0.00304 0.99696 94768   3367884 35.49
44      94622   304     0.00321 0.99679 94471   3273117 34.59
45      94318   320     0.00340 0.99660 94159   3178645 33.70
46      93998   334     0.00355 0.99645 93832   3084486 32.81
47      93664   346     0.00369 0.99631 93493   2990654 31.93
48      93318   382     0.00409 0.99591 93129   2897161 31.05
49      92936   400     0.00431 0.99569 92738   2804032 30.17
50      92536   431     0.00466 0.99534 92322   2711294 29.30
51      92105   441     0.00479 0.99521 91887   2618972 28.43
52      91664   479     0.00522 0.99478 91428   2527085 27.57
53      91185   528     0.00580 0.99420 90924   2435657 26.71
54      90657   543     0.00599 0.99401 90389   2344733 25.86
55      90114   620     0.00688 0.99312 89809   2254344 25.02
56      89494   659     0.00736 0.99264 89169   2164535 24.19
57      88835   721     0.00812 0.99188 88478   2075366 23.36
58      88114   752     0.00854 0.99146 87742   1986888 22.55
59      87362   805     0.00922 0.99078 86966   1899146 21.74
60      86557   901     0.01041 0.98959 86111   1812181 20.94
61      85656   920     0.01074 0.98926 85200   1726069 20.15
62      84736   990     0.01168 0.98832 84250   1640870 19.36
63      83746   1129    0.01348 0.98652 83184   1556620 18.59
64      82617   1050    0.01271 0.98729 82101   1473436 17.83
65      81567   1349    0.01654 0.98346 80900   1391335 17.06
66      80218   1241    0.01547 0.98453 79598   1310434 16.34
67      78977   1370    0.01735 0.98265 78302   1230836 15.58
68      77607   1485    0.01914 0.98086 76866   1152534 14.85
69      76122   1415    0.01859 0.98141 75431   1075668 14.13
70      74707   1881    0.02518 0.97482 73783   1000237 13.39
71      72826   1805    0.02479 0.97521 71929   926454  12.72
72      71021   2015    0.02837 0.97163 70032   854525  12.03
73      69006   2256    0.03269 0.96731 67891   784492  11.37
74      66750   2316    0.03470 0.96530 65607   716602  10.74
75      64434   2609    0.04048 0.95952 63151   650995  10.10
76      61825   2829    0.04576 0.95424 60429   587844  9.51
77      58996   3057    0.05182 0.94818 57477   527415  8.94
78      55939   3064    0.05478 0.94522 54419   469938  8.40
79      52875   3342    0.06320 0.93680 51224   415519  7.86
80      49533   3544    0.07155 0.92845 47772   364295  7.35
81      45989   3607    0.07844 0.92156 44195   316523  6.88
82      42382   3765    0.08882 0.91118 40507   272328  6.43
83      38617   3785    0.09801 0.90199 36727   231821  6.00
84      34832   3835    0.11010 0.88990 32912   195094  5.60
85      30997   3733    0.12042 0.87958 29119   162182  5.23
86      27264   3569    0.13090 0.86910 25466   133062  4.88
87      23695   3401    0.14352 0.85648 21985   107596  4.54
88      20294   3332    0.16421 0.83579 18604   85612   4.22
89      16962   2827    0.16664 0.83336 15522   67008   3.95
90      14135   2695    0.19067 0.80933 12765   51486   3.64
91      11440   2286    0.19979 0.80021 10271   38721   3.38
92      9154    2063    0.22533 0.77467 8102    28450   3.11
93      7091    1796    0.25326 0.74674 6166    20348   2.87
94      5295    1409    0.26609 0.73391 4560    14182   2.68
95      3886    1072    0.27595 0.72405 3327    9622    2.48
96      2814    847     0.30108 0.69892 2373    6295    2.24
97      1967    650     0.33044 0.66956 1625    3922    1.99
98      1317    434     0.32924 0.67076 1085    2298    1.74
99      883     294     0.33280 0.66720 726     1213    1.37
100     589     191     0.32483 0.67517 487     487     0.83
