# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  5593    0.05593 0.94407 97204   6167828 61.68
1       94407   1033    0.01094 0.98906 93891   6070625 64.30
2       93374   308     0.00330 0.99670 93220   5976734 64.01
3       93066   149     0.00160 0.99840 92992   5883514 63.22
4       92917   110     0.00118 0.99882 92862   5790523 62.32
5       92807   108     0.00116 0.99884 92753   5697661 61.39
6       92699   120     0.00130 0.99870 92640   5604907 60.46
7       92579   135     0.00146 0.99854 92512   5512267 59.54
8       92444   141     0.00152 0.99848 92373   5419755 58.63
9       92303   133     0.00144 0.99856 92235   5327382 57.72
10      92170   116     0.00126 0.99874 92111   5235146 56.80
11      92054   103     0.00111 0.99889 92002   5143035 55.87
12      91951   96      0.00104 0.99896 91903   5051034 54.93
13      91855   97      0.00105 0.99895 91807   4959131 53.99
14      91758   107     0.00116 0.99884 91706   4867324 53.05
15      91651   125     0.00136 0.99864 91590   4775618 52.11
16      91526   149     0.00163 0.99837 91454   4684028 51.18
17      91377   175     0.00191 0.99809 91292   4592574 50.26
18      91202   197     0.00216 0.99784 91105   4501283 49.36
19      91005   211     0.00232 0.99768 90900   4410178 48.46
20      90794   217     0.00239 0.99761 90686   4319278 47.57
21      90577   219     0.00242 0.99758 90468   4228592 46.69
22      90358   223     0.00246 0.99754 90247   4138124 45.80
23      90135   230     0.00255 0.99745 90021   4047877 44.91
24      89905   242     0.00269 0.99731 89785   3957856 44.02
25      89663   259     0.00289 0.99711 89535   3868071 43.14
26      89404   280     0.00313 0.99687 89266   3778536 42.26
27      89124   302     0.00338 0.99662 88975   3689270 41.39
28      88822   323     0.00363 0.99637 88662   3600295 40.53
29      88499   341     0.00385 0.99615 88330   3511633 39.68
30      88158   355     0.00403 0.99597 87982   3423303 38.83
31      87803   366     0.00417 0.99583 87621   3335322 37.99
32      87437   374     0.00428 0.99572 87251   3247701 37.14
33      87063   379     0.00436 0.99564 86874   3160451 36.30
34      86684   384     0.00443 0.99557 86492   3073577 35.46
35      86300   390     0.00452 0.99548 86106   2987084 34.61
36      85910   400     0.00466 0.99534 85711   2900979 33.77
37      85510   416     0.00487 0.99513 85304   2815267 32.92
38      85094   438     0.00515 0.99485 84877   2729964 32.08
39      84656   467     0.00551 0.99449 84425   2645087 31.25
40      84189   500     0.00594 0.99406 83942   2560662 30.42
41      83689   534     0.00638 0.99362 83425   2476720 29.59
42      83155   565     0.00680 0.99320 82875   2393295 28.78
43      82590   592     0.00717 0.99283 82296   2310420 27.97
44      81998   615     0.00750 0.99250 81692   2228124 27.17
45      81383   636     0.00781 0.99219 81067   2146432 26.37
46      80747   662     0.00819 0.99181 80419   2065365 25.58
47      80085   697     0.00871 0.99129 79740   1984946 24.79
48      79388   746     0.00940 0.99060 79020   1905206 24.00
49      78642   810     0.01030 0.98970 78243   1826187 23.22
50      77832   888     0.01141 0.98859 77395   1747944 22.46
51      76944   973     0.01265 0.98735 76465   1670549 21.71
52      75971   1060    0.01395 0.98605 75448   1594084 20.98
53      74911   1142    0.01525 0.98475 74347   1518636 20.27
54      73769   1217    0.01650 0.98350 73167   1444290 19.58
55      72552   1287    0.01774 0.98226 71914   1371123 18.90
56      71265   1358    0.01906 0.98094 70592   1299209 18.23
57      69907   1436    0.02055 0.97945 69196   1228617 17.58
58      68471   1525    0.02227 0.97773 67716   1159421 16.93
59      66946   1623    0.02424 0.97576 66143   1091704 16.31
60      65323   1724    0.02639 0.97361 64469   1025562 15.70
61      63599   1814    0.02853 0.97147 62699   961093  15.11
62      61785   1885    0.03051 0.96949 60847   898394  14.54
63      59900   1931    0.03223 0.96777 58937   837546  13.98
64      57969   1956    0.03374 0.96626 56993   778609  13.43
65      56013   1972    0.03521 0.96479 55029   721616  12.88
66      54041   2000    0.03700 0.96300 53044   666587  12.33
67      52041   2050    0.03939 0.96061 51021   613543  11.79
68      49991   2129    0.04258 0.95742 48934   562522  11.25
69      47862   2232    0.04664 0.95336 46755   513588  10.73
70      45630   2347    0.05143 0.94857 44465   466833  10.23
71      43283   2442    0.05643 0.94357 42068   422367  9.76
72      40841   2497    0.06114 0.93886 39595   380299  9.31
73      38344   2500    0.06521 0.93479 37092   340704  8.89
74      35844   2459    0.06860 0.93140 34610   303612  8.47
75      33385   2393    0.07169 0.92831 32183   269002  8.06
76      30992   2335    0.07535 0.92465 29821   236818  7.64
77      28657   2302    0.08034 0.91966 27505   206998  7.22
78      26355   2299    0.08724 0.91276 25206   179493  6.81
79      24056   2320    0.09643 0.90357 22898   154287  6.41
80      21736   2345    0.10789 0.89211 20564   131389  6.04
81      19391   2343    0.12085 0.87915 18217   110825  5.72
82      17048   2290    0.13430 0.86570 15896   92607   5.43
83      14758   2172    0.14715 0.85285 13660   76712   5.20
84      12586   1994    0.15841 0.84159 11572   63052   5.01
85      10592   1774    0.16748 0.83252 9686    51479   4.86
86      8818    1538    0.17440 0.82560 8030    41793   4.74
87      7280    1306    0.17936 0.82064 6608    33764   4.64
88      5974    1091    0.18264 0.81736 5412    27156   4.55
89      4883    901     0.18458 0.81542 4418    21744   4.45
90      3982    739     0.18553 0.81447 3600    17326   4.35
91      3243    603     0.18582 0.81418 2931    13726   4.23
92      2640    490     0.18578 0.81422 2387    10795   4.09
93      2150    399     0.18567 0.81433 1944    8408    3.91
94      1751    325     0.18574 0.81426 1583    6465    3.69
95      1426    266     0.18619 0.81381 1289    4882    3.42
96      1160    217     0.18717 0.81283 1048    3593    3.10
97      943     178     0.18884 0.81116 851     2546    2.70
