# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  23058   0.23058 0.76942 88471   3403712 34.04
1       76942   8967    0.11655 0.88345 72459   3315241 43.09
2       67975   4359    0.06412 0.93588 65796   3242783 47.71
3       63616   2506    0.03939 0.96061 62363   3176987 49.94
4       61110   1640    0.02683 0.97317 60290   3114624 50.97
5       59470   1173    0.01972 0.98028 58852   3054334 51.36
6       58297   877     0.01504 0.98496 57837   2995483 51.38
7       57420   668     0.01163 0.98837 57071   2937645 51.16
8       56752   514     0.00906 0.99094 56484   2880574 50.76
9       56238   401     0.00713 0.99287 56029   2824090 50.22
10      55837   321     0.00575 0.99425 55671   2768061 49.57
11      55516   268     0.00482 0.99518 55378   2712390 48.86
12      55248   235     0.00425 0.99575 55128   2657012 48.09
13      55013   218     0.00396 0.99604 54903   2601883 47.30
14      54795   213     0.00389 0.99611 54689   2546980 46.48
15      54582   218     0.00399 0.99601 54474   2492292 45.66
16      54364   231     0.00425 0.99575 54250   2437818 44.84
17      54133   250     0.00461 0.99539 54010   2383568 44.03
18      53883   272     0.00505 0.99495 53749   2329558 43.23
19      53611   297     0.00554 0.99446 53465   2275809 42.45
20      53314   323     0.00605 0.99395 53155   2222345 41.68
21      52991   347     0.00654 0.99346 52819   2169190 40.94
22      52644   368     0.00699 0.99301 52462   2116371 40.20
23      52276   386     0.00739 0.99261 52084   2063909 39.48
24      51890   401     0.00773 0.99227 51691   2011825 38.77
25      51489   414     0.00804 0.99196 51283   1960134 38.07
26      51075   425     0.00833 0.99167 50863   1908851 37.37
27      50650   437     0.00862 0.99138 50433   1857988 36.68
28      50213   449     0.00895 0.99105 49990   1807555 36.00
