# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  13522   0.13522 0.86478 93239   5113995 51.14
1       86478   4016    0.04644 0.95356 84470   5020756 58.06
2       82462   1586    0.01924 0.98076 81669   4936286 59.86
3       80876   811     0.01003 0.98997 80471   4854617 60.03
4       80065   518     0.00648 0.99352 79806   4774146 59.63
5       79547   392     0.00493 0.99507 79343   4694340 59.01
6       79155   328     0.00414 0.99586 78987   4614997 58.30
7       78827   288     0.00365 0.99635 78680   4536011 57.54
8       78539   258     0.00329 0.99671 78408   4457331 56.75
9       78281   233     0.00298 0.99702 78163   4378923 55.94
10      78048   211     0.00270 0.99730 77941   4300760 55.10
11      77837   196     0.00252 0.99748 77738   4222819 54.25
12      77641   187     0.00241 0.99759 77547   4145081 53.39
13      77454   185     0.00238 0.99762 77362   4067534 52.52
14      77269   189     0.00244 0.99756 77175   3990173 51.64
15      77080   197     0.00256 0.99744 76982   3912998 50.77
16      76883   211     0.00275 0.99725 76779   3836015 49.89
17      76672   229     0.00299 0.99701 76559   3759236 49.03
18      76443   250     0.00327 0.99673 76320   3682677 48.18
19      76193   271     0.00356 0.99644 76059   3606358 47.33
20      75922   283     0.00373 0.99627 75782   3530299 46.50
21      75639   300     0.00397 0.99603 75490   3454517 45.67
22      75339   314     0.00416 0.99584 75183   3379027 44.85
23      75025   322     0.00430 0.99570 74865   3303844 44.04
24      74703   327     0.00438 0.99562 74540   3228979 43.22
25      74376   328     0.00441 0.99559 74212   3154440 42.41
26      74048   331     0.00446 0.99554 73883   3080227 41.60
27      73717   335     0.00454 0.99546 73550   3006345 40.78
28      73382   342     0.00467 0.99533 73212   2932795 39.97
29      73040   353     0.00484 0.99516 72865   2859583 39.15
30      72687   366     0.00504 0.99496 72505   2786718 38.34
31      72321   381     0.00527 0.99473 72132   2714213 37.53
32      71940   396     0.00551 0.99449 71743   2642081 36.73
33      71544   410     0.00573 0.99427 71340   2570338 35.93
34      71134   422     0.00593 0.99407 70924   2498998 35.13
