# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 1995
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1785    0.01785 0.98215 99108   6454681 64.55
1       98215   187     0.00191 0.99809 98122   6355573 64.71
2       98028   102     0.00104 0.99896 97977   6257452 63.83
3       97926   84      0.00086 0.99914 97884   6159475 62.90
4       97842   74      0.00076 0.99924 97805   6061591 61.95
5       97768   65      0.00066 0.99934 97735   5963786 61.00
6       97703   56      0.00058 0.99942 97675   5866051 60.04
7       97647   56      0.00057 0.99943 97619   5768376 59.07
8       97591   52      0.00054 0.99946 97565   5670757 58.11
9       97539   48      0.00049 0.99951 97515   5573193 57.14
10      97491   45      0.00046 0.99954 97468   5475678 56.17
11      97446   45      0.00046 0.99954 97424   5378210 55.19
12      97401   46      0.00047 0.99953 97378   5280786 54.22
13      97355   54      0.00055 0.99945 97329   5183408 53.24
14      97301   67      0.00068 0.99932 97269   5086079 52.27
15      97234   89      0.00091 0.99909 97192   4988810 51.31
16      97145   122     0.00126 0.99874 97087   4891618 50.35
17      97023   155     0.00160 0.99840 96949   4794531 49.42
18      96868   195     0.00201 0.99799 96774   4697583 48.49
19      96673   240     0.00249 0.99751 96555   4600809 47.59
20      96433   250     0.00260 0.99740 96309   4504254 46.71
21      96183   253     0.00263 0.99737 96057   4407945 45.83
22      95930   261     0.00272 0.99728 95800   4311888 44.95
23      95669   270     0.00283 0.99717 95535   4216088 44.07
24      95399   276     0.00289 0.99711 95262   4120553 43.19
25      95123   303     0.00319 0.99681 94973   4025291 42.32
26      94820   308     0.00325 0.99675 94666   3930318 41.45
27      94512   313     0.00331 0.99669 94357   3835652 40.58
28      94199   336     0.00356 0.99644 94033   3741295 39.72
29      93863   360     0.00384 0.99616 93686   3647262 38.86
30      93503   407     0.00435 0.99565 93301   3553576 38.00
31      93096   394     0.00423 0.99577 92899   3460275 37.17
32      92702   409     0.00441 0.99559 92499   3367376 36.32
33      92293   440     0.00477 0.99523 92075   3274877 35.48
34      91853   467     0.00508 0.99492 91624   3182801 34.65
35      91386   537     0.00588 0.99412 91120   3091178 33.83
36      90849   522     0.00575 0.99425 90589   3000058 33.02
37      90327   558     0.00617 0.99383 90051   2909469 32.21
38      89769   589     0.00656 0.99344 89478   2819418 31.41
39      89180   634     0.00711 0.99289 88869   2729940 30.61
40      88546   743     0.00839 0.99161 88178   2641071 29.83
41      87803   719     0.00819 0.99181 87444   2552893 29.08
42      87084   757     0.00869 0.99131 86710   2465449 28.31
43      86327   824     0.00955 0.99045 85919   2378739 27.55
44      85503   842     0.00985 0.99015 85088   2292821 26.82
45      84661   975     0.01152 0.98848 84180   2207732 26.08
46      83686   1006    0.01202 0.98798 83181   2123552 25.38
47      82680   918     0.01111 0.98889 82227   2040371 24.68
48      81762   1149    0.01405 0.98595 81194   1958144 23.95
49      80613   1080    0.01340 0.98660 80083   1876950 23.28
50      79533   1398    0.01757 0.98243 78841   1796867 22.59
51      78135   1246    0.01595 0.98405 77500   1718026 21.99
52      76889   1102    0.01433 0.98567 76344   1640526 21.34
53      75787   1396    0.01842 0.98158 75098   1564182 20.64
54      74391   1307    0.01757 0.98243 73739   1489084 20.02
55      73084   1442    0.01973 0.98027 72371   1415345 19.37
56      71642   1492    0.02083 0.97917 70895   1342974 18.75
57      70150   1420    0.02024 0.97976 69442   1272079 18.13
58      68730   1550    0.02254 0.97746 67962   1202637 17.50
59      67180   1585    0.02360 0.97640 66396   1134675 16.89
60      65595   1758    0.02681 0.97319 64720   1068279 16.29
61      63837   1680    0.02632 0.97368 62997   1003559 15.72
62      62157   1755    0.02824 0.97176 61287   940562  15.13
63      60402   1855    0.03071 0.96929 59480   879275  14.56
64      58547   1879    0.03209 0.96791 57612   819795  14.00
65      56668   1953    0.03447 0.96553 55696   762184  13.45
66      54715   1976    0.03611 0.96389 53732   706488  12.91
67      52739   2067    0.03920 0.96080 51708   652756  12.38
68      50672   2031    0.04008 0.95992 49656   601049  11.86
69      48641   2050    0.04215 0.95785 47617   551393  11.34
70      46591   2066    0.04434 0.95566 45563   503775  10.81
71      44525   2173    0.04880 0.95120 43440   458212  10.29
72      42352   2091    0.04936 0.95064 41307   414773  9.79
73      40261   2189    0.05438 0.94562 39173   373466  9.28
74      38072   2238    0.05877 0.94123 36957   334293  8.78
75      35834   2280    0.06362 0.93638 34706   297336  8.30
76      33554   2519    0.07506 0.92494 32298   262630  7.83
77      31035   2356    0.07590 0.92410 29845   230333  7.42
78      28679   2242    0.07818 0.92182 27558   200487  6.99
79      26437   2362    0.08934 0.91066 25262   172929  6.54
80      24075   2392    0.09934 0.90066 22879   147667  6.13
81      21683   2354    0.10854 0.89146 20499   124788  5.76
82      19329   2232    0.11548 0.88452 18208   104289  5.40
83      17097   2226    0.13019 0.86981 15978   86081   5.03
84      14871   2097    0.14100 0.85900 13812   70103   4.71
85      12774   1984    0.15531 0.84469 11769   56290   4.41
86      10790   1792    0.16609 0.83391 9880    44521   4.13
87      8998    1646    0.18293 0.81707 8162    34641   3.85
