# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2013
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  865     0.00865 0.99135 99568   6567367 65.67
1       99135   67      0.00067 0.99933 99102   6467799 65.24
2       99068   38      0.00039 0.99961 99049   6368698 64.29
3       99030   31      0.00031 0.99969 99015   6269649 63.31
4       98999   26      0.00026 0.99974 98986   6170634 62.33
5       98973   27      0.00027 0.99973 98959   6071648 61.35
6       98946   23      0.00023 0.99977 98934   5972689 60.36
7       98923   25      0.00025 0.99975 98911   5873755 59.38
8       98898   25      0.00025 0.99975 98886   5774844 58.39
9       98873   27      0.00027 0.99973 98860   5675958 57.41
10      98846   25      0.00025 0.99975 98833   5577099 56.42
11      98821   25      0.00025 0.99975 98808   5478265 55.44
12      98796   22      0.00023 0.99977 98785   5379457 54.45
13      98774   29      0.00029 0.99971 98760   5280672 53.46
14      98745   45      0.00046 0.99954 98724   5181911 52.48
15      98700   54      0.00055 0.99945 98674   5083188 51.50
16      98646   65      0.00066 0.99934 98615   4984514 50.53
17      98581   81      0.00083 0.99917 98543   4885899 49.56
18      98500   115     0.00117 0.99883 98444   4787357 48.60
19      98385   123     0.00125 0.99875 98325   4688913 47.66
20      98262   148     0.00151 0.99849 98190   4590588 46.72
21      98114   165     0.00168 0.99832 98033   4492398 45.79
22      97949   185     0.00189 0.99811 97858   4394365 44.86
23      97764   199     0.00204 0.99796 97667   4296507 43.95
24      97565   235     0.00241 0.99759 97450   4198841 43.04
25      97330   268     0.00275 0.99725 97199   4101390 42.14
26      97062   297     0.00306 0.99694 96915   4004192 41.25
27      96765   314     0.00324 0.99676 96610   3907276 40.38
28      96451   350     0.00363 0.99637 96280   3810666 39.51
29      96101   408     0.00424 0.99576 95902   3714386 38.65
30      95693   472     0.00493 0.99507 95461   3618484 37.81
31      95221   504     0.00530 0.99470 94972   3523023 37.00
32      94717   549     0.00579 0.99421 94446   3428051 36.19
33      94168   582     0.00618 0.99382 93881   3333605 35.40
34      93586   642     0.00687 0.99313 93268   3239724 34.62
35      92944   663     0.00713 0.99287 92614   3146456 33.85
36      92281   667     0.00723 0.99277 91948   3053842 33.09
37      91614   668     0.00730 0.99270 91280   2961894 32.33
38      90946   667     0.00733 0.99267 90614   2870614 31.56
39      90279   698     0.00773 0.99227 89932   2780001 30.79
40      89581   710     0.00793 0.99207 89227   2690069 30.03
41      88871   716     0.00806 0.99194 88513   2600842 29.27
42      88155   699     0.00793 0.99207 87806   2512330 28.50
43      87456   722     0.00825 0.99175 87097   2424524 27.72
44      86734   752     0.00867 0.99133 86363   2337427 26.95
45      85982   834     0.00970 0.99030 85570   2251064 26.18
46      85148   871     0.01022 0.98978 84715   2165494 25.43
47      84277   885     0.01050 0.98950 83837   2080779 24.69
48      83392   920     0.01103 0.98897 82937   1996943 23.95
49      82472   1009    0.01223 0.98777 81974   1914006 23.21
50      81463   1085    0.01332 0.98668 80926   1832031 22.49
51      80378   1141    0.01419 0.98581 79810   1751105 21.79
52      79237   1138    0.01437 0.98563 78671   1671296 21.09
53      78099   1217    0.01558 0.98442 77498   1592624 20.39
54      76882   1329    0.01728 0.98272 76225   1515126 19.71
55      75553   1404    0.01858 0.98142 74857   1438901 19.04
56      74149   1470    0.01982 0.98018 73420   1364044 18.40
57      72679   1546    0.02127 0.97873 71913   1290624 17.76
58      71133   1638    0.02303 0.97697 70320   1218711 17.13
59      69495   1679    0.02416 0.97584 68665   1148391 16.52
60      67816   1865    0.02750 0.97250 66896   1079726 15.92
61      65951   1988    0.03015 0.96985 64960   1012830 15.36
62      63963   1928    0.03014 0.96986 62998   947870  14.82
63      62035   1961    0.03160 0.96840 61066   884873  14.26
64      60074   2202    0.03666 0.96334 58972   823807  13.71
65      57872   1941    0.03353 0.96647 56908   764834  13.22
66      55931   2356    0.04213 0.95787 54757   707927  12.66
67      53575   2037    0.03802 0.96198 52547   653170  12.19
68      51538   2125    0.04123 0.95877 50484   600623  11.65
