# # Таблица построена модулем rtss.rosbris1959.ExportMortalityTables по данным в РосБРИС для РСФСР 2013
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  1022    0.01022 0.98978 99489   6371985 63.72
1       98978   99      0.00100 0.99900 98929   6272496 63.37
2       98879   64      0.00065 0.99935 98847   6173568 62.44
3       98815   61      0.00062 0.99938 98785   6074721 61.48
4       98754   42      0.00043 0.99957 98733   5975936 60.51
5       98712   38      0.00038 0.99962 98693   5877203 59.54
6       98674   37      0.00038 0.99962 98655   5778510 58.56
7       98637   30      0.00031 0.99969 98622   5679855 57.58
8       98607   28      0.00028 0.99972 98594   5581234 56.60
9       98579   47      0.00048 0.99952 98556   5482640 55.62
10      98532   38      0.00039 0.99961 98513   5384084 54.64
11      98494   47      0.00048 0.99952 98471   5285571 53.66
12      98447   40      0.00041 0.99959 98427   5187100 52.69
13      98407   42      0.00043 0.99957 98387   5088674 51.71
14      98365   71      0.00072 0.99928 98331   4990286 50.73
15      98294   84      0.00086 0.99914 98254   4891955 49.77
16      98210   117     0.00119 0.99881 98154   4793701 48.81
17      98093   152     0.00155 0.99845 98020   4695547 47.87
18      97941   182     0.00186 0.99814 97853   4597527 46.94
19      97759   219     0.00224 0.99776 97654   4499674 46.03
20      97540   286     0.00293 0.99707 97401   4402020 45.13
21      97254   319     0.00328 0.99672 97096   4304619 44.26
22      96935   323     0.00333 0.99667 96774   4207523 43.41
23      96612   320     0.00331 0.99669 96454   4110750 42.55
24      96292   361     0.00374 0.99626 96114   4014296 41.69
25      95931   383     0.00400 0.99600 95741   3918182 40.84
26      95548   398     0.00417 0.99583 95350   3822441 40.01
27      95150   408     0.00429 0.99571 94947   3727091 39.17
28      94742   422     0.00445 0.99555 94534   3632144 38.34
29      94320   483     0.00512 0.99488 94083   3537610 37.51
30      93837   538     0.00573 0.99427 93570   3443526 36.70
31      93299   534     0.00572 0.99428 93032   3349956 35.91
32      92765   534     0.00576 0.99424 92501   3256924 35.11
33      92231   608     0.00660 0.99340 91932   3164423 34.31
34      91623   654     0.00714 0.99286 91299   3072491 33.53
35      90969   675     0.00742 0.99258 90633   2981193 32.77
36      90294   684     0.00758 0.99242 89954   2890560 32.01
37      89610   721     0.00805 0.99195 89251   2800606 31.25
38      88889   723     0.00814 0.99186 88528   2711355 30.50
39      88166   733     0.00831 0.99169 87800   2622827 29.75
40      87433   741     0.00848 0.99152 87064   2535027 28.99
41      86692   773     0.00892 0.99108 86307   2447962 28.24
42      85919   769     0.00895 0.99105 85536   2361656 27.49
43      85150   803     0.00943 0.99057 84752   2276120 26.73
44      84347   852     0.01011 0.98989 83923   2191368 25.98
45      83495   851     0.01019 0.98981 83073   2107445 25.24
46      82644   936     0.01132 0.98868 82181   2024372 24.50
47      81708   968     0.01185 0.98815 81227   1942191 23.77
48      80740   1011    0.01252 0.98748 80240   1860964 23.05
49      79729   1100    0.01380 0.98620 79183   1780724 22.33
50      78629   1117    0.01420 0.98580 78074   1701541 21.64
51      77512   1189    0.01534 0.98466 76922   1623466 20.94
52      76323   1233    0.01615 0.98385 75710   1546544 20.26
53      75090   1273    0.01696 0.98304 74460   1470834 19.59
54      73817   1386    0.01877 0.98123 73132   1396374 18.92
55      72431   1453    0.02005 0.97995 71709   1323243 18.27
56      70978   1500    0.02114 0.97886 70234   1251533 17.63
57      69478   1603    0.02307 0.97693 68683   1181299 17.00
58      67875   1649    0.02429 0.97571 67055   1112617 16.39
59      66226   1717    0.02592 0.97408 65381   1045561 15.79
60      64509   1971    0.03055 0.96945 63537   980180  15.19
61      62538   2032    0.03249 0.96751 61523   916644  14.66
62      60506   1992    0.03292 0.96708 59511   855121  14.13
63      58514   2045    0.03494 0.96506 57502   795610  13.60
64      56469   2233    0.03955 0.96045 55348   738109  13.07
65      54236   1946    0.03587 0.96413 53271   682760  12.59
66      52290   2431    0.04649 0.95351 51078   629489  12.04
67      49859   2018    0.04048 0.95952 48841   578412  11.60
68      47841   2209    0.04617 0.95383 46746   529571  11.07
69      45632   2255    0.04941 0.95059 44500   482825  10.58
70      43377   2112    0.04869 0.95131 42334   438324  10.10
71      41265   2575    0.06240 0.93760 39989   395990  9.60
72      38690   2388    0.06171 0.93829 37487   356001  9.20
73      36302   2351    0.06477 0.93523 35131   318514  8.77
74      33951   2494    0.07345 0.92655 32703   283383  8.35
75      31457   2316    0.07361 0.92639 30297   250681  7.97
76      29141   2448    0.08402 0.91598 27919   220383  7.56
77      26693   2352    0.08810 0.91190 25511   192465  7.21
78      24341   2294    0.09425 0.90575 23186   166954  6.86
79      22047   2163    0.09809 0.90191 20958   143768  6.52
80      19884   2116    0.10644 0.89356 18824   122810  6.18
81      17768   2113    0.11891 0.88109 16704   103986  5.85
82      15655   1926    0.12304 0.87696 14683   87283   5.58
83      13729   1890    0.13767 0.86233 12777   72600   5.29
84      11839   1750    0.14784 0.85216 10952   59823   5.05
85      10089   1597    0.15830 0.84170 9275    48872   4.84
86      8492    1372    0.16157 0.83843 7786    39597   4.66
87      7120    1127    0.15827 0.84173 6541    31810   4.47
88      5993    1000    0.16690 0.83310 5482    25269   4.22
89      4993    860     0.17227 0.82773 4552    19787   3.96
90      4133    727     0.17592 0.82408 3765    15236   3.69
91      3406    744     0.21837 0.78163 3026    11471   3.37
92      2662    539     0.20259 0.79741 2384    8445    3.17
93      2123    535     0.25206 0.74794 1852    6061    2.86
94      1588    444     0.27969 0.72031 1358    4210    2.65
95      1144    336     0.29343 0.70657 966     2852    2.49
96      808     207     0.25678 0.74322 698     1886    2.33
97      601     185     0.30773 0.69227 506     1188    1.98
98      416     157     0.37652 0.62348 334     681     1.64
99      259     90      0.34874 0.65126 210     348     1.34
100     169     58      0.34154 0.65846 138     138     0.82
