Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  22800   0.22800 0.77200 88600   3827879 38.28
1       77200   7980    0.10337 0.89663 73210   3739279 48.44
2       69220   3644    0.05264 0.94736 67398   3666069 52.96
3       65576   2036    0.03105 0.96895 64558   3598671 54.88
4       63540   1331    0.02095 0.97905 62875   3534113 55.62
5       62209   968     0.01555 0.98445 61700   3471239 55.80
6       61241   736     0.01202 0.98798 60856   3409538 55.67
7       60505   568     0.00939 0.99061 60209   3348682 55.35
8       59937   439     0.00732 0.99268 59708   3288473 54.87
9       59498   340     0.00572 0.99428 59321   3228765 54.27
10      59158   270     0.00456 0.99544 59018   3169444 53.58
11      58888   223     0.00379 0.99621 58773   3110426 52.82
12      58665   197     0.00335 0.99665 58565   3051653 52.02
13      58468   184     0.00315 0.99685 58375   2993088 51.19
14      58284   184     0.00315 0.99685 58192   2934713 50.35
15      58100   192     0.00331 0.99669 58005   2876520 49.51
16      57908   208     0.00358 0.99642 57806   2818515 48.67
17      57700   228     0.00395 0.99605 57588   2760710 47.85
18      57472   251     0.00436 0.99564 57348   2703122 47.03
19      57221   275     0.00480 0.99520 57085   2645773 46.24
20      56946   298     0.00523 0.99477 56799   2588688 45.46
21      56648   320     0.00564 0.99436 56490   2531889 44.70
22      56328   340     0.00603 0.99397 56160   2475399 43.95
23      55988   358     0.00639 0.99361 55810   2419240 43.21
24      55630   373     0.00671 0.99329 55445   2363429 42.48
25      55257   387     0.00701 0.99299 55065   2307985 41.77
26      54870   401     0.00730 0.99270 54671   2252920 41.06
27      54469   414     0.00759 0.99241 54263   2198249 40.36
28      54055   427     0.00790 0.99210 53843   2143986 39.66
29      53628   440     0.00820 0.99180 53409   2090144 38.97
30      53188   452     0.00849 0.99151 52963   2036735 38.29
31      52736   462     0.00875 0.99125 52506   1983772 37.62
32      52274   468     0.00896 0.99104 52040   1931266 36.95
33      51806   472     0.00910 0.99090 51570   1879226 36.27
34      51334   472     0.00919 0.99081 51098   1827656 35.60
35      50862   470     0.00923 0.99077 50627   1776558 34.93
36      50392   467     0.00926 0.99074 50158   1725931 34.25
37      49925   464     0.00929 0.99071 49693   1675773 33.57
38      49461   462     0.00933 0.99067 49230   1626080 32.88
39      48999   460     0.00938 0.99062 48769   1576850 32.18
40      48539   457     0.00941 0.99059 48310   1528081 31.48
41      48082   452     0.00940 0.99060 47856   1479771 30.78
42      47630   445     0.00934 0.99066 47407   1431916 30.06
43      47185   436     0.00923 0.99077 46966   1384509 29.34
44      46749   426     0.00912 0.99088 46535   1337542 28.61
45      46323   418     0.00903 0.99097 46114   1291007 27.87
46      45905   414     0.00903 0.99097 45698   1244894 27.12
47      45491   416     0.00915 0.99085 45283   1199196 26.36
48      45075   425     0.00943 0.99057 44864   1153912 25.60
49      44650   440     0.00987 0.99013 44432   1109049 24.84
50      44210   462     0.01044 0.98956 43981   1064617 24.08
51      43748   487     0.01112 0.98888 43507   1020636 23.33
52      43261   513     0.01186 0.98814 43007   977130  22.59
53      42748   540     0.01264 0.98736 42480   934123  21.85
54      42208   567     0.01344 0.98656 41927   891643  21.12
55      41641   595     0.01429 0.98571 41346   849716  20.41
56      41046   625     0.01523 0.98477 40736   808370  19.69
57      40421   660     0.01632 0.98368 40094   767634  18.99
58      39761   699     0.01759 0.98241 39415   727540  18.30
59      39062   745     0.01908 0.98092 38694   688125  17.62
60      38317   796     0.02078 0.97922 37923   649431  16.95
61      37521   850     0.02266 0.97734 37101   611508  16.30
62      36671   905     0.02468 0.97532 36223   574407  15.66
63      35766   959     0.02682 0.97318 35291   538184  15.05
64      34807   1012    0.02907 0.97093 34305   502893  14.45
65      33795   1063    0.03145 0.96855 33268   468588  13.87
66      32732   1115    0.03405 0.96595 32179   435320  13.30
67      31617   1168    0.03695 0.96305 31038   403141  12.75
68      30449   1224    0.04020 0.95980 29842   372104  12.22
69      29225   1282    0.04385 0.95615 28589   342262  11.71
70      27943   1339    0.04792 0.95208 27278   313673  11.23
71      26604   1393    0.05235 0.94765 25912   286395  10.77
72      25211   1439    0.05708 0.94292 24495   260483  10.33
73      23772   1475    0.06203 0.93797 23037   235988  9.93
74      22297   1496    0.06711 0.93289 21550   212952  9.55
75      20801   1503    0.07225 0.92775 20049   191401  9.20
76      19298   1493    0.07739 0.92261 18550   171352  8.88
77      17805   1468    0.08245 0.91755 17068   152802  8.58
78      16337   1427    0.08736 0.91264 15620   135734  8.31
79      14910   1373    0.09205 0.90795 14218   120114  8.06
80      13537   1306    0.09648 0.90352 12878   105896  7.82
81      12231   1230    0.10056 0.89944 11609   93018   7.61
82      11001   1147    0.10428 0.89572 10420   81408   7.40
83      9854    1060    0.10760 0.89240 9317    70988   7.20
84      8794    972     0.11052 0.88948 8301    61671   7.01
85      7822    884     0.11307 0.88693 7373    53371   6.82
86      6938    800     0.11529 0.88471 6531    45998   6.63
87      6138    720     0.11724 0.88276 5772    39467   6.43
88      5418    645     0.11896 0.88104 5089    33695   6.22
89      4773    575     0.12050 0.87950 4480    28606   5.99
90      4198    512     0.12193 0.87807 3937    24126   5.75
91      3686    454     0.12328 0.87672 3454    20189   5.48
92      3232    403     0.12460 0.87540 3026    16734   5.18
93      2829    356     0.12594 0.87406 2647    13708   4.85
94      2473    315     0.12733 0.87267 2312    11060   4.47
