# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  25573   0.25573 0.74427 87214   3495664 34.96
1       74427   8807    0.11833 0.88167 70024   3408450 45.80
2       65620   3902    0.05947 0.94053 63669   3338427 50.88
3       61718   2062    0.03340 0.96660 60687   3274758 53.06
4       59656   1254    0.02102 0.97898 59029   3214071 53.88
5       58402   853     0.01461 0.98539 57950   3155042 54.02
6       57549   632     0.01098 0.98902 57218   3097092 53.82
7       56917   499     0.00876 0.99124 56658   3039874 53.41
8       56418   413     0.00732 0.99268 56206   2983215 52.88
9       56005   355     0.00633 0.99367 55823   2927010 52.26
10      55650   313     0.00563 0.99437 55491   2871187 51.59
11      55337   283     0.00512 0.99488 55193   2815696 50.88
12      55054   260     0.00473 0.99527 54922   2760503 50.14
13      54794   243     0.00444 0.99556 54671   2705580 49.38
14      54551   231     0.00424 0.99576 54435   2650909 48.60
15      54320   224     0.00412 0.99588 54208   2596474 47.80
16      54096   222     0.00410 0.99590 53985   2542267 47.00
17      53874   226     0.00419 0.99581 53762   2488282 46.19
18      53648   235     0.00438 0.99562 53531   2434520 45.38
19      53413   249     0.00466 0.99534 53290   2380989 44.58
20      53164   267     0.00503 0.99497 53032   2327699 43.78
21      52897   287     0.00543 0.99457 52755   2274667 43.00
22      52610   307     0.00583 0.99417 52458   2221912 42.23
23      52303   324     0.00620 0.99380 52142   2169454 41.48
24      51979   338     0.00651 0.99349 51811   2117311 40.73
25      51641   350     0.00678 0.99322 51467   2065500 40.00
26      51291   359     0.00699 0.99301 51112   2014033 39.27
27      50932   366     0.00718 0.99282 50750   1962921 38.54
28      50566   373     0.00737 0.99263 50380   1912172 37.82
29      50193   380     0.00757 0.99243 50004   1861791 37.09
30      49813   388     0.00780 0.99220 49620   1811788 36.37
31      49425   397     0.00803 0.99197 49227   1762168 35.65
32      49028   406     0.00828 0.99172 48826   1712941 34.94
33      48622   415     0.00854 0.99146 48415   1664115 34.23
34      48207   425     0.00882 0.99118 47995   1615700 33.52
35      47782   434     0.00909 0.99091 47566   1567705 32.81
36      47348   443     0.00936 0.99064 47127   1520139 32.11
