# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  17510   0.17510 0.82490 91245   4799532 48.00
1       82490   5764    0.06988 0.93012 79608   4708287 57.08
2       76726   2380    0.03102 0.96898 75536   4628679 60.33
3       74346   1176    0.01582 0.98418 73758   4553143 61.24
4       73170   678     0.00926 0.99074 72831   4479385 61.22
5       72492   444     0.00612 0.99388 72255   4406554 60.79
6       72048   320     0.00445 0.99555 71880   4334299 60.16
7       71728   250     0.00348 0.99652 71598   4262419 59.42
8       71478   207     0.00289 0.99711 71372   4190821 58.63
9       71271   180     0.00252 0.99748 71179   4119449 57.80
10      71091   164     0.00230 0.99770 71008   4048270 56.94
11      70927   154     0.00218 0.99782 70849   3977262 56.08
12      70773   151     0.00213 0.99787 70697   3906412 55.20
13      70622   152     0.00215 0.99785 70546   3835715 54.31
14      70470   157     0.00222 0.99778 70392   3765169 53.43
15      70313   165     0.00234 0.99766 70231   3694777 52.55
16      70148   175     0.00249 0.99751 70061   3624546 51.67
17      69973   187     0.00268 0.99732 69881   3554484 50.80
18      69786   201     0.00288 0.99712 69687   3484604 49.93
19      69585   215     0.00309 0.99691 69479   3414917 49.08
20      69370   228     0.00329 0.99671 69257   3345438 48.23
21      69142   240     0.00348 0.99652 69023   3276181 47.38
22      68902   250     0.00363 0.99637 68778   3207158 46.55
23      68652   257     0.00374 0.99626 68524   3138381 45.71
24      68395   261     0.00382 0.99618 68265   3069857 44.88
25      68134   264     0.00388 0.99612 68002   3001592 44.05
26      67870   266     0.00392 0.99608 67737   2933590 43.22
27      67604   269     0.00398 0.99602 67470   2865852 42.39
28      67335   272     0.00405 0.99595 67199   2798383 41.56
29      67063   277     0.00414 0.99586 66925   2731183 40.73
30      66786   283     0.00424 0.99576 66645   2664258 39.89
31      66503   290     0.00436 0.99564 66359   2597613 39.06
32      66213   297     0.00449 0.99551 66065   2531255 38.23
33      65916   304     0.00461 0.99539 65765   2465190 37.40
34      65612   311     0.00474 0.99526 65457   2399425 36.57
35      65301   318     0.00487 0.99513 65143   2333968 35.74
36      64983   325     0.00501 0.99499 64821   2268825 34.91
37      64658   334     0.00516 0.99484 64492   2204004 34.09
38      64324   344     0.00534 0.99466 64153   2139512 33.26
39      63980   355     0.00555 0.99445 63804   2075360 32.44
40      63625   368     0.00578 0.99422 63442   2011556 31.62
41      63257   383     0.00605 0.99395 63067   1948114 30.80
42      62874   399     0.00635 0.99365 62676   1885047 29.98
43      62475   417     0.00668 0.99332 62268   1822371 29.17
44      62058   437     0.00704 0.99296 61841   1760103 28.36
45      61621   457     0.00741 0.99259 61394   1698262 27.56
46      61164   477     0.00779 0.99221 60927   1636868 26.76
47      60687   496     0.00817 0.99183 60441   1575941 25.97
48      60191   514     0.00854 0.99146 59936   1515500 25.18
49      59677   532     0.00891 0.99109 59413   1455565 24.39
50      59145   551     0.00931 0.99069 58871   1396152 23.61
51      58594   573     0.00977 0.99023 58310   1337281 22.82
52      58021   599     0.01032 0.98968 57724   1278971 22.04
53      57422   632     0.01100 0.98900 57109   1221247 21.27
54      56790   671     0.01182 0.98818 56458   1164138 20.50
55      56119   718     0.01279 0.98721 55764   1107680 19.74
56      55401   770     0.01390 0.98610 55021   1051916 18.99
57      54631   828     0.01515 0.98485 54222   996896  18.25
58      53803   890     0.01653 0.98347 53363   942674  17.52
59      52913   954     0.01804 0.98196 52442   889310  16.81
60      51959   1022    0.01967 0.98033 51454   836869  16.11
61      50937   1091    0.02142 0.97858 50397   785415  15.42
62      49846   1163    0.02333 0.97667 49271   735018  14.75
63      48683   1238    0.02542 0.97458 48070   685747  14.09
64      47445   1317    0.02775 0.97225 46793   637677  13.44
65      46128   1402    0.03039 0.96961 45435   590883  12.81
66      44726   1497    0.03348 0.96652 43986   545449  12.20
67      43229   1605    0.03712 0.96288 42436   501463  11.60
68      41624   1724    0.04143 0.95857 40772   459027  11.03
69      39900   1852    0.04643 0.95357 38985   418255  10.48
70      38048   1981    0.05206 0.94794 37068   379270  9.97
71      36067   2094    0.05807 0.94193 35028   342202  9.49
72      33973   2180    0.06418 0.93582 32889   307174  9.04
73      31793   2230    0.07015 0.92985 30681   274285  8.63
74      29563   2242    0.07582 0.92418 28442   243605  8.24
75      27321   2220    0.08127 0.91873 26208   215163  7.88
76      25101   2179    0.08681 0.91319 24008   188955  7.53
77      22922   2126    0.09275 0.90725 21854   164947  7.20
78      20796   2065    0.09932 0.90068 19758   143093  6.88
79      18731   1997    0.10661 0.89339 17726   123335  6.58
80      16734   1916    0.11452 0.88548 15769   105609  6.31
