# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  21872   0.21872 0.78128 89064   3875755 38.76
1       78128   7805    0.09990 0.90010 74226   3786691 48.47
2       70323   3567    0.05072 0.94928 68540   3712465 52.79
3       66756   1971    0.02952 0.97048 65771   3643926 54.59
4       64785   1267    0.01956 0.98044 64152   3578155 55.23
5       63518   910     0.01433 0.98567 63039   3514004 55.32
6       62608   696     0.01111 0.98889 62245   3450965 55.12
7       61912   550     0.00889 0.99111 61627   3388720 54.73
8       61362   444     0.00723 0.99277 61132   3327093 54.22
9       60918   364     0.00598 0.99402 60730   3265961 53.61
10      60554   306     0.00505 0.99495 60397   3205231 52.93
11      60248   267     0.00443 0.99557 60112   3144834 52.20
12      59981   243     0.00405 0.99595 59858   3084722 51.43
13      59738   232     0.00388 0.99612 59621   3024864 50.64
14      59506   230     0.00387 0.99613 59391   2965242 49.83
15      59276   237     0.00399 0.99601 59158   2905851 49.02
16      59039   248     0.00421 0.99579 58916   2846693 48.22
17      58791   263     0.00448 0.99552 58661   2787777 47.42
18      58528   279     0.00477 0.99523 58390   2729116 46.63
19      58249   295     0.00507 0.99493 58103   2670726 45.85
20      57954   309     0.00534 0.99466 57801   2612623 45.08
21      57645   322     0.00558 0.99442 57485   2554823 44.32
22      57323   332     0.00579 0.99421 57158   2497338 43.57
23      56991   340     0.00597 0.99403 56822   2440180 42.82
24      56651   346     0.00610 0.99390 56478   2383359 42.07
25      56305   349     0.00619 0.99381 56131   2326880 41.33
26      55956   350     0.00625 0.99375 55781   2270749 40.58
27      55606   349     0.00627 0.99373 55431   2214968 39.83
28      55257   347     0.00628 0.99372 55083   2159537 39.08
29      54910   345     0.00629 0.99371 54737   2104454 38.33
30      54565   346     0.00634 0.99366 54392   2049716 37.56
31      54219   350     0.00646 0.99354 54045   1995324 36.80
32      53869   359     0.00667 0.99333 53690   1941280 36.04
33      53510   373     0.00697 0.99303 53325   1887589 35.28
34      53137   391     0.00735 0.99265 52943   1834264 34.52
35      52746   410     0.00777 0.99223 52542   1781321 33.77
36      52336   426     0.00813 0.99187 52124   1728779 33.03
37      51910   435     0.00839 0.99161 51693   1676655 32.30
38      51475   438     0.00850 0.99150 51256   1624962 31.57
39      51037   434     0.00850 0.99150 50820   1573706 30.83
40      50603   428     0.00845 0.99155 50389   1522886 30.09
41      50175   425     0.00846 0.99154 49963   1472498 29.35
42      49750   428     0.00860 0.99140 49537   1422535 28.59
43      49322   439     0.00891 0.99109 49104   1372998 27.84
44      48883   458     0.00937 0.99063 48656   1323895 27.08
45      48425   482     0.00996 0.99004 48186   1275239 26.33
46      47943   505     0.01054 0.98946 47692   1227053 25.59
47      47438   523     0.01103 0.98897 47178   1179361 24.86
48      46915   533     0.01136 0.98864 46649   1132183 24.13
49      46382   536     0.01155 0.98845 46114   1085534 23.40
50      45846   534     0.01164 0.98836 45579   1039420 22.67
51      45312   534     0.01178 0.98822 45045   993841  21.93
52      44778   540     0.01206 0.98794 44509   948796  21.19
53      44238   555     0.01255 0.98745 43962   904287  20.44
54      43683   580     0.01328 0.98672 43396   860325  19.69
55      43103   615     0.01426 0.98574 42799   816929  18.95
56      42488   656     0.01544 0.98456 42164   774131  18.22
57      41832   702     0.01677 0.98323 41485   731967  17.50
58      41130   749     0.01822 0.98178 40760   690482  16.79
59      40381   798     0.01977 0.98023 39986   649723  16.09
60      39583   848     0.02143 0.97857 39163   609737  15.40
61      38735   902     0.02330 0.97670 38289   570573  14.73
62      37833   962     0.02543 0.97457 37357   532284  14.07
63      36871   1029    0.02791 0.97209 36362   494927  13.42
64      35842   1104    0.03081 0.96919 35297   458565  12.79
65      34738   1187    0.03418 0.96582 34152   423268  12.18
66      33551   1276    0.03803 0.96197 32921   389116  11.60
67      32275   1367    0.04235 0.95765 31599   356196  11.04
68      30908   1456    0.04712 0.95288 30187   324597  10.50
69      29452   1540    0.05229 0.94771 28689   294410  10.00
70      27912   1612    0.05774 0.94226 27111   265721  9.52
71      26300   1666    0.06335 0.93665 25471   238610  9.07
72      24634   1699    0.06899 0.93101 23786   213139  8.65
73      22935   1710    0.07456 0.92544 22080   189353  8.26
74      21225   1700    0.08008 0.91992 20373   167273  7.88
75      19525   1672    0.08563 0.91437 18686   146900  7.52
76      17853   1634    0.09151 0.90849 17033   128213  7.18
77      16219   1588    0.09792 0.90208 15421   111181  6.85
78      14631   1537    0.10504 0.89496 13858   95760   6.54
79      13094   1478    0.11290 0.88710 12350   81902   6.25
80      11616   1410    0.12137 0.87863 10905   69552   5.99
81      10206   1327    0.13005 0.86995 9535    58648   5.75
82      8879    1230    0.13855 0.86145 8255    49113   5.53
83      7649    1121    0.14649 0.85351 7079    40857   5.34
84      6528    1003    0.15361 0.84639 6017    33778   5.17
85      5525    883     0.15977 0.84023 5074    27762   5.02
86      4642    766     0.16506 0.83494 4250    22688   4.89
87      3876    657     0.16955 0.83045 3539    18438   4.76
88      3219    558     0.17338 0.82662 2932    14899   4.63
89      2661    470     0.17667 0.82333 2419    11967   4.50
90      2191    393     0.17955 0.82045 1989    9548    4.36
91      1798    328     0.18216 0.81784 1629    7560    4.20
92      1470    271     0.18463 0.81537 1330    5931    4.03
93      1199    224     0.18706 0.81294 1083    4600    3.84
94      975     185     0.18958 0.81042 880     3517    3.61
95      790     152     0.19228 0.80772 712     2638    3.34
96      638     125     0.19524 0.80476 573     1926    3.02
97      513     102     0.19854 0.80146 460     1353    2.64
98      411     83      0.20222 0.79778 368     892     2.17
99      328     68      0.20635 0.79365 293     524     1.60
100     260     55      0.21093 0.78907 231     231     0.89
