# Таблица построена по данным АДХ-РСФСР модулем rtss.data.mortality.synthetic.MortalityTableADH
# Возраст в годах, Числа доживающих до возраста х лет, Числа умирающих при переходе от возраста x к возрасту х+1 лет, Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lx, dx, qx, px, Lx, Tx, ex

0       100000  24174   0.24174 0.75826 87913   3345041 33.45
1       75826   8430    0.11117 0.88883 71611   3257128 42.96
2       67396   3819    0.05667 0.94333 65487   3185517 47.27
3       63577   2099    0.03302 0.96698 62528   3120031 49.07
4       61478   1344    0.02186 0.97814 60806   3057503 49.73
5       60134   962     0.01599 0.98401 59628   2996697 49.83
6       59172   733     0.01239 0.98761 58790   2937070 49.64
7       58439   580     0.00993 0.99007 58138   2878280 49.25
8       57859   469     0.00811 0.99189 57617   2820142 48.74
9       57390   388     0.00675 0.99325 57190   2762526 48.14
10      57002   328     0.00576 0.99424 56834   2705336 47.46
11      56674   289     0.00510 0.99490 56527   2648502 46.73
12      56385   266     0.00472 0.99528 56251   2591975 45.97
13      56119   256     0.00456 0.99544 55991   2535724 45.18
14      55863   256     0.00458 0.99542 55735   2479734 44.39
15      55607   263     0.00473 0.99527 55476   2423998 43.59
16      55344   274     0.00494 0.99506 55208   2368522 42.80
17      55070   284     0.00516 0.99484 54929   2313314 42.01
18      54786   293     0.00534 0.99466 54640   2258385 41.22
19      54493   298     0.00547 0.99453 54344   2203745 40.44
20      54195   301     0.00555 0.99445 54045   2149401 39.66
21      53894   303     0.00562 0.99438 53743   2095356 38.88
22      53591   306     0.00572 0.99428 53438   2041614 38.10
23      53285   312     0.00585 0.99415 53130   1988175 37.31
24      52973   320     0.00603 0.99397 52814   1935046 36.53
25      52653   329     0.00626 0.99374 52489   1882232 35.75
26      52324   340     0.00650 0.99350 52155   1829743 34.97
27      51984   351     0.00675 0.99325 51809   1777588 34.19
28      51633   362     0.00701 0.99299 51453   1725778 33.42
29      51271   372     0.00726 0.99274 51086   1674325 32.66
30      50899   384     0.00754 0.99246 50708   1623239 31.89
31      50515   398     0.00788 0.99212 50317   1572531 31.13
32      50117   416     0.00829 0.99171 49911   1522214 30.37
33      49701   437     0.00880 0.99120 49484   1472303 29.62
34      49264   463     0.00940 0.99060 49035   1422819 28.88
35      48801   491     0.01005 0.98995 48558   1373784 28.15
36      48310   518     0.01071 0.98929 48053   1325226 27.43
37      47792   541     0.01133 0.98867 47523   1277173 26.72
38      47251   561     0.01187 0.98813 46972   1229650 26.02
39      46690   576     0.01235 0.98765 46403   1182678 25.33
40      46114   591     0.01281 0.98719 45820   1136275 24.64
41      45523   608     0.01335 0.98665 45221   1090455 23.95
42      44915   631     0.01406 0.98594 44602   1045234 23.27
43      44284   663     0.01498 0.98502 43956   1000633 22.60
44      43621   703     0.01612 0.98388 43273   956677  21.93
45      42918   750     0.01746 0.98254 42547   913404  21.28
46      42168   796     0.01888 0.98112 41774   870857  20.65
47      41372   838     0.02026 0.97974 40956   829083  20.04
48      40534   872     0.02152 0.97848 40100   788127  19.44
49      39662   896     0.02260 0.97740 39216   748027  18.86
50      38766   912     0.02354 0.97646 38311   708811  18.28
51      37854   925     0.02444 0.97556 37393   670500  17.71
52      36929   938     0.02540 0.97460 36461   633107  17.14
53      35991   954     0.02650 0.97350 35515   596646  16.58
54      35037   972     0.02776 0.97224 34553   561131  16.02
55      34065   994     0.02917 0.97083 33570   526578  15.46
56      33071   1015    0.03068 0.96932 32565   493008  14.91
57      32056   1033    0.03224 0.96776 31541   460443  14.36
58      31023   1050    0.03383 0.96617 30499   428902  13.83
59      29973   1064    0.03549 0.96451 29442   398403  13.29
60      28909   1078    0.03731 0.96269 28371   368961  12.76
61      27831   1097    0.03943 0.96057 27284   340589  12.24
62      26734   1123    0.04201 0.95799 26175   313305  11.72
63      25611   1156    0.04513 0.95487 25036   287130  11.21
64      24455   1194    0.04884 0.95116 23861   262094  10.72
65      23261   1235    0.05311 0.94689 22647   238233  10.24
66      22026   1272    0.05774 0.94226 21393   215586  9.79
67      20754   1298    0.06255 0.93745 20107   194193  9.36
68      19456   1311    0.06736 0.93264 18801   174087  8.95
69      18145   1307    0.07205 0.92795 17491   155286  8.56
70      16838   1289    0.07657 0.92343 16192   137795  8.18
71      15549   1260    0.08104 0.91896 14916   121604  7.82
72      14289   1223    0.08559 0.91441 13674   106687  7.47
73      13066   1181    0.09037 0.90963 12472   93013   7.12
74      11885   1136    0.09560 0.90440 11313   80541   6.78
75      10749   1091    0.10149 0.89851 10200   69228   6.44
76      9658    1046    0.10834 0.89166 9131    59028   6.11
77      8612    1002    0.11635 0.88365 8107    49897   5.79
78      7610    956     0.12566 0.87434 7128    41790   5.49
79      6654    907     0.13625 0.86375 6196    34662   5.21
80      5747    850     0.14784 0.85216 5317    28466   4.95
81      4897    783     0.15980 0.84020 4499    23149   4.73
82      4114    705     0.17147 0.82853 3755    18649   4.53
83      3409    621     0.18222 0.81778 3091    14895   4.37
84      2788    534     0.19157 0.80843 2514    11803   4.23
85      2254    449     0.19931 0.80069 2023    9289    4.12
86      1805    371     0.20555 0.79445 1613    7267    4.03
87      1434    302     0.21046 0.78954 1278    5653    3.94
88      1132    243     0.21425 0.78575 1006    4376    3.87
89      889     193     0.21716 0.78284 789     3370    3.79
90      696     153     0.21940 0.78060 616     2581    3.71
91      543     120     0.22122 0.77878 481     1965    3.62
92      423     94      0.22282 0.77718 374     1484    3.51
93      329     74      0.22438 0.77562 291     1110    3.37
94      255     58      0.22609 0.77391 225     819     3.21
95      197     45      0.22808 0.77192 174     595     3.02
96      152     35      0.23049 0.76951 134     421     2.77
97      117     27      0.23341 0.76659 103     287     2.46
98      90      21      0.23693 0.76307 79      184     2.05
99      69      17      0.24110 0.75890 60      105     1.53
100     52      13      0.24596 0.75404 45      45      0.87
