# Возраст в годах, Числа доживающих до возраста х лет , Числа умирающих при переходе от возраста x к возрасту х+1 лет , Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lх, dх, qх, pх, Lх, Tх, eх

		89	2735	502	0.18353	0.81647	2477	11335	4.14
									
		90	2233	428	0.19171	0.80829	2012	8858	3.97
		91	1805	362	0.20062	0.79938	1619	6846	3.79
		92	1443	303	0.21024	0.78976	1287	5227	3.62
		93	1140	251	0.22054	0.77946	1010	3940	3.46
		94	889	206	0.23150	0.76850	782	2930	3.30
									
		95	683	166	0.24308	0.75692	597	2148	3.14
		96	517	131	0.25359	0.74641	448	1551	3.00
		97	386	102	0.26461	0.73539	333	1103	2.86
		98	284	78	0.27621	0.72379	243	770	2.71
		99	206	61	0.29493	0.70507	174	527	2.57
		100	145	45	0.30910	0.69090	121	353	2.44
