# Возраст в годах, Числа доживающих до возраста х лет , Числа умирающих при переходе от возраста x к возрасту х+1 лет , Вероятность умереть в течение предстоящего года жизни, Вероятность дожить до возраста х+1 лет, Числа живущих в возрасте х лет, Числа прожитых человеколет, Средняя продолжительность предстоящей жизни
# x, lх, dх, qх, pх, Lх, Tх, eх

		89	3913	692	0.17693	0.82307	3558	17046	4.36
									
		90	3221	589	0.18293	0.81707	2918	13488	4.19
		91	2632	499	0.18952	0.81048	2375	10570	4.02
		92	2133	422	0.19788	0.80212	1916	8195	3.84
		93	1711	354	0.20709	0.79291	1529	6279	3.67
		94	1357	293	0.21623	0.78377	1205	4750	3.50
									
		95	1064	240	0.22571	0.77429	940	3545	3.33
		96	824	195	0.23649	0.76351	723	2605	3.16
		97	629	157	0.24901	0.75099	548	1882	2.99
		98	472	124	0.26363	0.73637	408	1334	2.82
		99	348	99	0.28317	0.71683	297	926	2.66
		100	249	75	0.30229	0.69771	210	629	2.53
